SOURCELONG:Gozzilioni Pathfinder PRD	SOURCESHORT:PRD	SOURCEWEB:http://paizo.com/pathfinderRPG/prd/	SOURCEDATE:2013-01									
Surgeon's Tools	TYPE:Goods.Tools	COST:20	WT:5	SOURCEPAGE:PRD	SPROP:When used in conjunction with a healer's kit, surgeon's tools raise the kit's bonus to a +3 circumstance bonus on Heal checks to treat wounds or deadly wounds.							
Symptom Kit	TYPE:Goods.Tools	COST:25	WT:5	SOURCEPAGE:PRD	SPROP:This small wooden box has many tiny compartments filled with items useful if you want to feign a sickness, as well as a handy reference book outlining common indicators for some of the more feared virulent diseases. The kit includes such things as false pustules, pills that cause the person chewing them to foam at the mouth, and herbal concoctions designed to induce fevers or vomiting. Using a symptom kit grants you a +5 circumstances bonus on Disguise checks made for the purpose of simulating illness. A symptom kit is exhausted after 10 uses.	EQMOD:CHARGED_ITEM_10|CHARGES[10]						
Travelling Formula Book (Alchemist's/Blank)	TYPE:Goods.Tools.Spellbook	COST:10	WT:1	SOURCEPAGE:PRD	SPROP:This is the alchemist equivalent of a traveling spellbook for wizards (a traveling formula book and a traveling spellbook are essentially the same item).	NUMPAGES:50	PAGEUSAGE:max(SPELLLEVEL,1)					
Traveling Spellbook (Wizard's/Blank)	TYPE:Goods.Tools.Spellbook	COST:10	WT:1	SOURCEPAGE:PRD	SPROP:A traveling spellbook is less cumbersome than a normal one, but holds fewer spells. It has 50 pages. Some wizards prefer to travel with a smaller spellbook, omitting specialized spells that are rarely used on adventures. Others hide a traveling spellbook containing their most important spells, just in case.	NUMPAGES:50	PAGEUSAGE:max(SPELLLEVEL,1)					
Veterinarian's Kit	TYPE:Goods.Tools	COST:25	WT:1	SOURCEPAGE:PRD	SPROP:This item is the equivalent of a healer's kit, except its materials are especially suitable for treating common animals (cats, dogs, goats, oxen, sheep, and so on). It provides a +3 circumstance bonus on Heal checks to treat animals, but only a +1 circumstance bonus on Heal checks on other creatures. A veterinarian's kit is exhausted after 10 uses.	EQMOD:CHARGED_ITEM_10|CHARGES[10]						
Area Map (Regional)	TYPE:Goods.Tools	COST:50	WT:2	SOURCEPAGE:PRD	SPROP:A geographically relevant map grants a user a +1 circumstance bonus on Survival checks made to navigate in the wilderness. It also can be used to grant the same bonus on Knowledge (dungeoneering) checks made to navigate underground.	BONUS:SITUATION|Survival=Navigate in darkness|1|TYPE=Circumstance	BONUS:SITUATION|Knowledge (Dungeoneering)=Navigate underground|1|TYPE=Circumstance					
Blue Book	TYPE:Goods.Tools	COST:5	WT:1	SOURCEPAGE:PRD	SPROP:This book details the seedier entertainment establishments in one major city. It contains the names of brothels, burlesque houses, and gambling halls in that city. By consulting the book for 1 hour, for the next 24 hours you gain a +2 circumstance bonus on Knowledge (local), Bluff, and Diplomacy checks to gather or use information in that city. At the GM's discretion, you can use it in settlements near that city for a +1 bonus.	NUMPAGES:50						
Book of Letters	TYPE:Goods.Tools	COST:50	WT:3	SOURCEPAGE:PRD	SPROP:This portfolio contains examples of official letters along with proper forms of address, etiquette, and turns of phrase. Used by bureaucrats, diplomats, and clerks, it's also useful for counterfeiting official correspondence. It provides a +2 circumstance bonus on Diplomacy checks when dealing with city officials and a +2 circumstance bonus on Linguistics checks when creating forgeries. A book of letters is only accurate for a particular region, such as a country or even a town, and only provides its bonus relating to that region.	NUMPAGES:50						
Crowbar	TYPE:Goods.Tools	COST:2	WT:5	SOURCEPAGE:PRD	SPROP:This versatile tool is designed to help pry open whatever the user desires. A crowbar grants a +2 circumstance bonus on Strength checks made to force open a door or chest. If it is used in combat, treat a crowbar as a one-handed improvised weapon that deals bludgeoning damage equal to that of a club of its size.							
Cypher Books	TYPE:Goods.Tools	COST:150	WT:2	SOURCEPAGE:PRD	SPROP:These books, always sold in identical pairs, contain numbered grids on each page which simply and easily catalog random lists of words. This allows a user to write messages which substitute letters and numbers that reference the page, row, and column of a particular word found within the cypher book. A creature without access to the appropriate cypher book takes a -10 penalty on Linguistic checks made to decipher each page of a coded message. Writing a message using the cipher takes 10 times as long as writing an uncoded message, and decoding it with the cipher book takes as much time as writing the original coded message.							
Drill	TYPE:Goods.Tools	COST:0.5	WT:1	SOURCEPAGE:PRD	SPROP:A drill can create a 1-inch-diameter hole in stone, wood, or metal as a standard action. Harder materials wear down or break the drill more quickly. Hearing the sound of drilling requires a DC 15 Perception check.							
Entertainer's Kit	TYPE:Goods.Tools	COST:0.5	WT:3	SOURCEPAGE:PRD	SPROP:This kit includes juggling balls, colored handkerchiefs, playing cards, clownish makeup, and other simple props for stage magicians and other street entertainers.							
Gambler's Kit (Common)	TYPE:Goods.Tools	COST:75	WT:5	SOURCEPAGE:PRD	SPROP:Particularly useful for travelers moving through areas too small or remote to support a full-time place for gambling, this small, tightly packed suitcase holds decks of cards, a betting wheel, numbered cloths, colored wooden chips, and a wide variety of other sorts of specialized equipment necessary for many different games of chance.							
Gambler's Kit (Cheating)	TYPE:Goods.Tools	COST:300	WT:5	SOURCEPAGE:PRD	SPROP:Particularly useful for travelers moving through areas too small or remote to support a full-time place for gambling, this small, tightly packed suitcase holds decks of cards, a betting wheel, numbered cloths, colored wooden chips, and a wide variety of other sorts of specialized equipment necessary for many different games of chance. A cheating gambler's kit is very similar, except its cards are marked and its games are rigged, giving a knowledgeable user a +4 circumstance bonus on Profession (gambler) checks when using these materials. A DC 25 Perception or DC 20 Profession (gambler) check exposes the ruse.	BONUS:SKILL|Profession (Gambler)|4|TYPE=Circumstance						
Gear Maintenance Kit	TYPE:Goods.Tools	COST:5	WT:2	SOURCEPAGE:PRD	SPROP:This kit contains metal polish, a small file, a leather paring knife, conditioning oil for leather, two soft cloths, extra leather straps, a sewing needle, and a few buttons.							
Glass Cutter	TYPE:Goods.Tools	COST:5	WT:0	SOURCEPAGE:PRD	SPROP:This small metal rod has a tiny sharp wheel on one end and a bulb on the other. You score the glass with the wheel and tap it with the bulb to break it. If you succeed at a DC 15 Sleight of Hand check, you can break the glass very quietly (DC 15 Perception check to hear). Most thieves use glue paper with a glass cutter to reduce noise and capture glass fragments.							
Grooming Kit	TYPE:Goods.Tools	COST:1	WT:2	SOURCEPAGE:PRD	SPROP:This pouch of toiletries includes a comb, scissors, a nail file, a sponge, a hairbrush, a miniature mirror, soap, a chewing stick, and tooth powder.							
Gunsmith's Kit	TYPE:Goods.Tools	COST:15	WT:2	SOURCEPAGE:PRD	SPROP:This small kit has all the tools a person needs to create, repair, and restore firearms, except for the necessary raw materials. Without such a kit, you cannot properly construct or provide upkeep for firearms.							
Heritage Book (Regional)	TYPE:Goods.Tools	COST:50	WT:2	SOURCEPAGE:PRD	SPROP:This collection of genealogical tables, descriptions of common traits found in particular noble families, heraldry, scurrilous rumors, and ancestral deeds provides readers with a great deal of insight into the aristocracy. Consulting this book grants a +2 circumstance bonus on Knowledge (nobility) checks. 							
Flask (Hip)	TYPE:Goods.Container.General.Flask	COST:1	WT:0.5	SOURCEPAGE:PRD	SPROP:This metal canteen has a flattened, curved shape so you can easily conceal it in a pocket or against your body. A typical hip flask holds 8 ounces, and like a regular flask may be little more than a plain canteen or a decorative work of art.	CONTAINS:1|Liquid=1|SpellComponent=1|Poison=1						
Holy Symbol (Iron)	TYPE:Goods.Tools.DivineFocus	COST:5	WT:1	SOURCEPAGE:PRD								
Holy Symbol (Gold)	TYPE:Goods.Tools.DivineFocus	COST:100	WT:1	SOURCEPAGE:PRD								
Holy Symbol (Platinum)	TYPE:Goods.Tools.DivineFocus	COST:500	WT:1	SOURCEPAGE:PRD								
Unholy Symbol (Iron)	TYPE:Goods.Tools.DivineFocus	COST:5	WT:1	SOURCEPAGE:PRD								
Unholy Symbol (Gold)	TYPE:Goods.Tools.DivineFocus	COST:100	WT:1	SOURCEPAGE:PRD								
Unholy Symbol (Platinum)	TYPE:Goods.Tools.DivineFocus	COST:500	WT:1	SOURCEPAGE:PRD								
Holy Symbol (Tattoo)	TYPE:Goods.Tools.DivineFocus.Tattoo	COST:100	WT:0	SOURCEPAGE:PRD	SPROP:In some religions, you are allowed to tattoo or brand your deity's holy symbol onto your skin (typically the palm, back of the hand, or forearm) in a special ceremony. Thereafter, it functions like an actual holy symbol of your faith, and you may use it as a divine focus for spellcasting, channeling energy, and so on. The tattoo must be fully visible to use it in this way (it cannot be covered with a glove, gauntlet, or any other material). The listed price includes the cost of a simple brand or non-fading black tattoo; add appropriate tattoo costs if you want something more elaborate. Specifically damaging or erasing the tattoo or brand negates its use as an actual holy symbol.							
Holy Text (Cheap)	TYPE:Goods.Tools	COST:1	WT:1	SOURCEPAGE:PRD	SPROP:This is the religious text of a particular religion, with a title, text, and detailed rites specific to that faith. The cheap variety is a small, light book with no illustrations, printed or written on thin paper, and with a cover made of canvas or thin leather.							
Holy Text	TYPE:Goods.Tools	COST:25	WT:2	SOURCEPAGE:PRD	SPROP:This is the religious text of a particular religion, with a title, text, and detailed rites specific to that faith. A typical holy text for an experienced adventuring priest is durable, with a leather cover, chapter illustrations, quality paper.							
Holy Text (Luxury)	TYPE:Goods.Tools	COST:100	WT:20	SOURCEPAGE:PRD	SPROP:This is the religious text of a particular religion, with a title, text, and detailed rites specific to that faith. The most expensive versions have detailed illustrations, gilded initials and border decorations, covers made of fine leather, wood, or even metal, and are often oversized and difficult to carry around.							
Hourglass (1 minute)	TYPE:Goods.Tools	COST:20	WT:0.5	SOURCEPAGE:PRD								
Hourglass (6 seconds)	TYPE:Goods.Tools	COST:10	WT:0	SOURCEPAGE:PRD								
Journal	TYPE:Goods.Tools	COST:10	WT:1	SOURCEPAGE:PRD	SPROP:This is a blank, lightweight book with an oilskin cover. It has 50 paper pages.	NUMPAGES:50						
Mess Kit	TYPE:Goods.Tools	COST:0.2	WT:1	SOURCEPAGE:PRD	SPROP:This kit includes a plate, bowl, cup, fork, knife, and spoon, made of wood, horn, or tin. Each item has a handle or small hole, and can be tied together using the included leather cord.							
Periscope	TYPE:Goods.Tools	COST:20	WT:4	SOURCEPAGE:PRD	SPROP:This 2-foot-long metal tube has right angles at each end with mirrors inside; if you look in one end, you can see out the other end, allowing you safely peer over obstacles, around corners, or into small spaces your head where wouldn't fit. When using a periscope, the end of the tube counts as a Diminutive object, making it much less likely that an observed creature notices you; if you have total concealment from the creature except for the end of the periscope, use the tube's Diminutive size modifier on your Stealth check instead of your own size modifier. Distortion from the mirrors gives you a -4 penalty on Perception checks while looking through the periscope. Though the tube is fairly sturdy (hardness 5, 2 hit points), the mirrors inside are fragile (hardness 1, 1 hit point), and any damage that gets through the tube's hardness applies to the tube and the mirrors. 							
Piton	TYPE:Goods.Tools	COST:0.1	WT:0.1	SOURCEPAGE:PRD	SPROP:A piton is an iron spike with a loop or ring on the end so you can tie a rope to it.							
Saw	TYPE:Goods.Tools	COST:0.4	WT:2	SOURCEPAGE:PRD	SPROP:Saws can take many different shapes, from small carpentry saws to the long, two-handled saws used by lumberjacks. You can insert a saw between a door and its frame to cut through wooden bolts or bars, dealing 5 hit points per round plus your Strength modifier to the sawed object as a full-round action. Hearing the sawing requires a successful DC 10 Perception check. Saws used to cut ice on rivers have a point on the end to break through the ice before cutting.							
Scrivener's Kit	TYPE:Goods.Tools.Writing.Container	COST:2	WT:1	SOURCEPAGE:PRD	SPROP:This soft leather case contains a vial for holding ink, an ink pen, spare pen nibs, a small container of pigment for making ink, a tiny knife for cutting quills into pens, a blotter, and a small ruler.	CONTAINS:UNLIM|Vial=1|Inkpen=1						
Sextant	TYPE:Goods.Tools	COST:500	WT:2	SOURCEPAGE:PRD	SPROP:A sextant is used to determine your latitude. Using a sextant with an astrolabe gives you a +4 circumstance bonus on Survival checks made to prevent getting lost.	BONUS:SITUATION|Survival=Orientation|2|TYPE=Circumstance						
Shaving Kit	TYPE:Goods.Tools	COST:2	WT:1	SOURCEPAGE:PRD	SPROP:A shaving kit contains a straight razor, a whetstone, a small mirror, a brush, a cup, and enough shaving powder to last a Medium humanoid 50 shaves.	EQMOD:CHARGED_ITEM_50|CHARGES[50]						
Key (Skeleton)	TYPE:Goods.Tools	COST:85	WT:0	SOURCEPAGE:PRD	SPROP:Many door locks have a similar design and thus can be unlocked by a similar key. A skeleton key may be tried on any standard door lock that uses a key, even if you don't have the Disable Device skill. You use the key's Disable Device bonus of +10 rather than your own total; you cannot take 10 when using a skeleton key. The key only gets one roll for any particular lock. If the roll fails, the key is unable to open or close that lock. Inferior skeleton keys may only have a +5 bonus.							
Sledge	TYPE:Goods.Tools	COST:1	WT:10	SOURCEPAGE:PRD	SPROP:This heavy, two-handed hammer is normally used in carpentry and other construction tasks, and is also useful for driving in tent stakes to help secure campsites in areas with strong winds. If used in combat, treat it as an improvised earth breaker.							
Survival Kit (Regional/Common)	TYPE:Goods.Tools	COST:5	WT:4	SOURCEPAGE:PRD	SPROP:A survival kit provides the necessary tools for day-to-day existence in a temperate wilderness. It typically contains a flint and steel, a mess kit, two waterskins (enough to hold water for 1 person for 1 day), very basic maps showing major landmarks, and a small utility knife.							
Survival Kit (Regional/Masterwork)	TYPE:Goods.Tools.Masterwork	COST:50	WT:5	SOURCEPAGE:PRD	SPROP:A masterwork survival kit contains higher quality gear and a guide to identifying flora and fauna. It grants you a +2 circumstance bonus on Survival checks to get along in the wild, deal with severe weather, keep from getting lost, avoid natural hazards such as quicksand, and predict the weather.							
Traveler's Dictionary (Language)	TYPE:Goods.Tools	COST:50	WT:2	SOURCEPAGE:PRD	SPROP:Each of these books references a specific language and has two sections. The first presents a wide variety of useful phrases and words in Common (arranged by category) followed by a phonetic representation of the same in the language that the book deals with. The second section provides an alphabetical (by phonetic spelling) collection of words and phrases in the second language and their approximate Common translation. Using this book does not grant a bonus on rolls to communicate, but at the GM's discretion it can negate or reduce a penalty if the other creature is patient enough to wait for the translation.							
Waffle Iron (Common)	TYPE:Goods.Tools	COST:1	WT:5	SOURCEPAGE:PRD	SPROP:This pair of hinged metal plates is decorated with studs to add texture to the pastry cakes you cook with it. You pour batter on it, close it, and place it on a fire or stove to cook. Some waffle irons have plates that imprint the waffle with a noble's coat of arms, a religious symbol, or a country's flag. A mithral waffle iron almost always bears a specific insignia rather than the generic waffle pattern.							
Waffle Iron (Mithral)	TYPE:Goods.Tools	COST:1001	WT:2.5	SOURCEPAGE:PRD	SPROP:This pair of hinged metal plates is decorated with studs to add texture to the pastry cakes you cook with it. You pour batter on it, close it, and place it on a fire or stove to cook. Some waffle irons have plates that imprint the waffle with a noble's coat of arms, a religious symbol, or a country's flag. A mithral waffle iron almost always bears a specific insignia rather than the generic waffle pattern. As with other mithral cookware, food rarely sticks to a mithral waffle iron.	EQMOD:MITHRAL_ITEM						
Wax Key Blank	TYPE:Goods.Tools	COST:15	WT:0.5	SOURCEPAGE:PRD	SPROP:This two-sided case contains a soft wax that readily takes and keeps an impression of an object pressed between the two halves, creating an excellent mold of the item. A skilled artisan may then make a copy of the item from the mold (destroying the mold in the process). Making an impression surreptitiously requires a DC 25 Sleight of Hand check.							
Wire Saw (Common)	TYPE:Goods.Tools.Metal	COST:30	WT:0	SOURCEPAGE:PRD	SPROP:This flexible saw consists of an abrasive wire hooked to two metal rings. By feeding the wire around a deadbolt or small door bar, you can use the rings to quietly saw through the obstruction. The saw takes 10 minutes to cut through a 2-inch piece of wood or a 1-inch iron bar. A wire saw can cut through items with hardness 10 or less. After five uses, the abrasive wire is worn smooth and must be replaced (costing 25 gp).	EQMOD:CHARGED_ITEM_5|CHARGES[5]						
Wire Saw (Adamantine)	TYPE:Goods.Tools.Metal	COST:150	WT:0	SOURCEPAGE:PRD	SPROP:This flexible saw consists of an abrasive wire hooked to two metal rings. By feeding the wire around a deadbolt or small door bar, you can use the rings to quietly saw through the obstruction. The saw takes 5 minutes to cut through a 2-inch piece of wood or a 1-inch iron bar. A wire saw can cut through items with hardness 20 or less (doubling the time if hardness is 11-20). After five uses, the abrasive wire is worn smooth and must be replaced (costing 145 gp).	EQMOD:CHARGED_ITEM_5|CHARGES[5].ADAMANT_ITEM						
												
###Block:Trades												
Perfume	TYPE:Goods.Liquid.Flask.Consumable	COST:5	WT:0	SOURCEPAGE:PRD	SPROP:Most perfumes and colognes are derived from the essential oils of flowers. Perfume or cologne may (at the GM's discretion) provide a +1 circumstance bonus on several Charisma-based skill checks.							
Powder (Per Lb.)	TYPE:Goods.Trade	COST:0.02	WT:1	SOURCEPAGE:PRD	SPROP:Powdered chalk, flour, and similar materials are popular with adventurers for their utility in pinpointing invisible creatures. Throwing a bag of powder into a square is an attack against AC 5, and momentarily reveals whether an invisible creature is there. A much more effective method is to spread powder on a surface (which takes 1 full round) and look for footprints.							
String (50 Ft.)	TYPE:Goods.Trade	COST:0.01	WT:0.5	SOURCEPAGE:PRD	SPROP:Sold in balls or spools of 50 feet, string and twine are useful for rigging traps and alarms and are a vital component of grappling bolts and arrows. String or twine has hardness 0, 1 hit point, and a break DC of 14.							
Thread (50 Ft.)	TYPE:Goods.Trade	COST:0.01	WT:0.5	SOURCEPAGE:PRD	SPROP:Sold in balls or spools of 50 feet, string and twine are useful for rigging traps and alarms and are a vital component of grappling bolts and arrows. String or twine has hardness 0, 1 hit point, and a break DC of 14.							
												
###Block:Transportation												
Chariot (Light)	TYPE:Goods.Transportation.Container	COST:50		SOURCEPAGE:PRD	SPROP:This two-wheeled vehicle is drawn by a horse. These chariots are often used for racing or as the platform for a single archer charging across the battlefield at high speed.	CONTAINS:3120|Any						
Chariot (Medium)	TYPE:Goods.Transportation.Container	COST:100		SOURCEPAGE:PRD	SPROP:This two-wheeled vehicle is drawn by a horse. These chariots are used in battle to break apart infantry formations or as fast-moving fighting platforms.	CONTAINS:3120|Any						
Chariot (Heavy)	TYPE:Goods.Transportation.Container	COST:200		SOURCEPAGE:PRD	SPROP:This two-wheeled vehicle is drawn by a horse. This type of chariot is typically used as a fighting platform or for transporting material quickly onto the battlefield.	CONTAINS:3120|Any						
Junk	TYPE:Goods.Transportation.Ships.Container	COST:15000		SOURCEPAGE:PRD	SPROP:This flat-bottomed sailing ship has two or three masts with junk-rigged sails, allowing it to be easily sailed by small crews. Junks typically have a high poop deck and no keel. 	CONTAINS:300000|Any						
Raft	TYPE:Goods.Transportation.Ships.Container	COST:0		SOURCEPAGE:PRD	SPROP:The most basic and primitive type of watercraft, a raft is a simple, flat boat with no hull, often made of logs lashed together. It typically uses two to four oars for propulsion.	CONTAINS:100|Any						
Sleight	TYPE:Goods.Transportation.Container	COST:50		SOURCEPAGE:PRD	SPROP:This wagon has runners, making it an ideal conveyance for snow and ice travel. In general, two horses (or other beasts of burden) are needed to draw it. A sled comes with the harness required to pull it.	CONTAINS:3120|Any						
												
###Block:Services												
Copy of a Key	TYPE:Service	COST:1		SOURCEPAGE:PRD								
Chariot (Light/Per Mile)	TYPE:Service	COST:0.02		SOURCEPAGE:PRD								
Chariot (Medium/Per Mile)	TYPE:Service	COST:0.02		SOURCEPAGE:PRD								
Chariot (Heavy/Per Mile)	TYPE:Service	COST:0.02		SOURCEPAGE:PRD								
Sled (Per Mile)	TYPE:Service	COST:0.03		SOURCEPAGE:PRD								
Sleight (Per Mile)	TYPE:Service	COST:0.02		SOURCEPAGE:PRD								
Wagon (Light/Per Mile)	TYPE:Service	COST:0.02		SOURCEPAGE:PRD								
Wagon (Medium/Per Mile)	TYPE:Service	COST:0.02		SOURCEPAGE:PRD								
Wagon (Heavy/Per Mile)	TYPE:Service	COST:0.03		SOURCEPAGE:PRD								
Galley (Per Mile)	TYPE:Service	COST:0.1		SOURCEPAGE:PRD								
Junk (Per Mile)	TYPE:Service	COST:0.1		SOURCEPAGE:PRD								
Keelboat (Per Mile)	TYPE:Service	COST:0.1		SOURCEPAGE:PRD								
Longship (Per Mile)	TYPE:Service	COST:0.05		SOURCEPAGE:PRD								
Raft (Per Mile)	TYPE:Service	COST:0.01		SOURCEPAGE:PRD								
Rowboat (Per Mile)	TYPE:Service	COST:0.02		SOURCEPAGE:PRD								
Sailing Ship (Per Mile)	TYPE:Service	COST:0.2		SOURCEPAGE:PRD								
Warship (Per Mile)	TYPE:Service	COST:0.2		SOURCEPAGE:PRD								
												
###Block:Kit												
Alchemist's Kit	TYPE:Kit	COST:40	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes an alchemy crafting kit, a backpack, a bedroll, a belt pouch, a flint and steel, ink, an inkpen, an iron pot, a mess kit, soap, torches (10), trail rations (5 days), and a waterskin. The kit does not contain a formula book because an alchemist begins play with a formula book and does not need to purchase one.	KIT:1|Alchemist's Kit						
Barbarian's Kit	TYPE:Kit	COST:9	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a belt pouch, a blanket, a flint and steel, an iron pot, rope, soap, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Barbarian's Kit						
Bard's Kit	TYPE:Kit	COST:9	WT:0	SOURCEPAGE:PRD	SPROP:This includes a backpack, a bedroll, a belt pouch, a common musical instrument, a flint and steel, ink, an inkpen, an iron pot, a journal, a mess kit, a mirror, rope, soap, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Bard's Kit						
Campfire's Kit	TYPE:Kit	COST:12	WT:0	SOURCEPAGE:PRD	SPROP:This kit is actually four bundles of gear, designed so four individuals can share the load. It consists of four bedrolls, four blankets, a day's worth of firewood, a flint and steel, a tindertwig, four mess kits, a cooking kit, and 8 days of trail rations (with the expectation that adventurers will supplement the rations with a little hunting as they travel). Adventurers expecting inclement weather should also purchase one or more tents.	KIT:1|Campfire's Kit						
Cavalier's Kit	TYPE:Kit	COST:23	WT:0	SOURCEPAGE:PRD	SPROP:This includes animal feed (5 days), a backpack, a bedroll, a belt pouch, a bit and bridle, a flint and steel, an iron pot, a mess kit, a riding saddle, rope, saddlebags, soap, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Cavalier's Kit						
Chirurgeon's Kit	TYPE:Kit	COST:400	WT:0	SOURCEPAGE:PRD	SPROP:This sturdy leather case straps to the waist or thigh, or can be slung over a shoulder. It consists of a leather pouch, a healer's kit, a bottle of strong brandy, a potion of cure light wounds, a vial of smelling salts, and 2 doses each of alchemist's kindness, antiplague, antitoxin, bloodblock, and soothe syrup.	KIT:1|Chirurgeon's Kit						
Chronicler's Kit	TYPE:Kit	COST:40	WT:0	SOURCEPAGE:PRD	SPROP:This bundle contains a map case, two vials of ink, two inkpens, 10 sheets of paper, two blank journals, a pound of fine powder for drying ink, and a 20-foot measuring cord. The supplies usually suffice for chronicling a single expedition of not more than 2 months' duration.	KIT:1|Chronicler's Kit						
Cleric's Kit	TYPE:Kit	COST:16	WT:0	SOURCEPAGE:PRD	SPROP:This includes a backpack, a bedroll, a belt pouch, candles (10), a cheap holy text, a flint and steel, an iron pot, a mess kit, rope, soap, a spell component pouch, torches (10), trail rations (5 days), a waterskin, and a wooden holy symbol.	KIT:1|Cleric's Kit						
Cooking Kit	TYPE:Kit	COST:3	WT:0	SOURCEPAGE:PRD	SPROP:This kit contains an iron pot, an iron skillet, a ladle, a skewer, a wooden cutting board, a cutting knife, an iron tripod for the pot, a packet of tinder, and a small selection of local or otherwise easy to find seasonings. You can attach the skewer to the tripod for roasting small game animals. All the component pieces (except the skillet) fit within the pot for easy storage and transport.	KIT:1|Cooking Kit						
Dragonslayer's Kit (Fire)	TYPE:Kit	COST:485	WT:0	SOURCEPAGE:PRD	SPROP:Aimed more at hired blades than seasoned adventurers, this kit provides supplemental equipment for outfitting hirelings to hunt dragons. It includes a potion of cure moderate wounds, oil of bless weapon (1 application), a longspear, a backpack, three large sacks, a sunrod, a tower shield, and 5 vials of alchemist's fire. For hunting dragons that are immune to fire, the alchemist's fire can be replaced with acid at the time of purchase, for a savings of 50 gp.	KIT:1|Dragonslayer's Kit (Fire)						
Dragonslayer's Kit (Acid)	TYPE:Kit	COST:435	WT:0	SOURCEPAGE:PRD	SPROP:Aimed more at hired blades than seasoned adventurers, this kit provides supplemental equipment for outfitting hirelings to hunt dragons. It includes a potion of cure moderate wounds, oil of bless weapon (1 application), a longspear, a backpack, three large sacks, a sunrod, a tower shield, and 5 vials of alchemist's fire. For hunting dragons that are immune to fire, the alchemist's fire can be replaced with acid at the time of purchase, for a savings of 50 gp.	KIT:1|Dragonslayer's Kit (Acid)						
Druid's Kit	TYPE:Kit	COST:15	WT:0	SOURCEPAGE:PRD	SPROP:This includes animal feed (5 days), a backpack, a belt pouch, a blanket, a flint and steel, holly, mistletoe, an iron pot, a mess kit, soap, a spell component pouch, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Druid's Kit						
Dungeoneering's Kit (Common)	TYPE:Kit	COST:15	WT:0	SOURCEPAGE:PRD	SPROP:This bundle of essential supplies for exploring ruins and abandoned cities includes two candles, chalk, a hammer and four pitons, 50 feet of hemp rope, a hooded lantern with 5 flasks of oil, two sacks, two torches, and four tindertwigs.	KIT:1|Dungeoneering's Kit (Common)						
Dungeoneering's Kit (Deluxe)	TYPE:Kit	COST:130	WT:0	SOURCEPAGE:PRD	SPROP:A deluxe dungeoneering kit contains two candles, chalk, a hammer and four pitons, 50 feet of silk rope, two sacks, three sunrods, four tindertwigs, and an everburning torch.	KIT:1|Dungeoneering's Kit (Deluxe)						
Fighter's Kit	TYPE:Kit	COST:9	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a bedroll, a belt pouch, a flint and steel, an iron pot, a mess kit, rope, soap, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Fighter's Kit						
Fishing's Kit	TYPE:Kit	COST:0.5	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a simple fishing pole and a small box that contains fishing tackle (hooks, lines, sinkers, floats, and lures).	KIT:1|Fishing's Kit						
Gunslinger's Kit	TYPE:Kit	COST:26	WT:0	SOURCEPAGE:PRD	SPROP:This includes a backpack, a bedroll, a belt pouch, a flint and steel, a gunsmith's kit, an iron pot, a mess kit, a powder horn, rope, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Gunslinger's Kit						
Inquisitor's Kit	TYPE:Kit	COST:30	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a bedroll, a belt pouch, candles (10), a cheap holy text, a flint and steel, an iron pot, manacles, a mess kit, rope, soap, a spell component pouch, torches (10), trail rations (5 days), a waterskin, and a wooden holy symbol.	KIT:1|Inquisitor's Kit						
Magus's Kit	TYPE:Kit	COST:22	WT:0	SOURCEPAGE:PRD	SPROP:This includes a backpack, a bedroll, a belt pouch, a flint and steel, ink, an inkpen, an iron pot, a mess kit, rope, soap, a spell component pouch, torches (10), trail rations (5 days), and a waterskin. The kit does not contain a spellbook because a magus begins play with a spellbook.	KIT:1|Magus's Kit						
Monk's Kit	TYPE:Kit	COST:8	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a belt pouch, a blanket, rope, soap, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Monk's Kit						
Oracle's Kit	TYPE:Kit	COST:9	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a bedroll, a belt pouch, candles (10), a flint and steel, an iron pot, mess kit, rope, soap, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Oracle's Kit						
Paladin's Kit	TYPE:Kit	COST:11	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a bedroll, a belt pouch, a cheap holy text, a flint and steel, an iron pot, a mess kit, rope, soap, torches (10), trail rations (5 days), a waterskin, and a wooden holy symbol.	KIT:1|Paladin's Kit						
