SOURCELONG:Epic Level Handbook 3.0	SOURCESHORT:ELH30	SOURCEWEB:http://www.gozzilioni.net																														
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
Deflecting Force	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A prismatic dragon is protected by a shield of shimmering light similar to a cloak of chaos that provides a deflection bonus to its AC. The deflection bonus is equal to the dragon's Charisma bonus.	KEY:Dragon (Prismatic Dragon) ~ Deflecting Force				DEFINE:DeflectingForceAC|0					BONUS:COMBAT|AC|DeflectingForceAC|TYPE=Deflection	BONUS:VAR|DeflectingForceAC|CHA|TYPE=Base																	SOURCEPAGE:ELH
Hypnotic Pattern	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Prismatic Dragon) ~ Hypnotic Pattern																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Hypnotic Pattern									SOURCEPAGE:ELH
Rainbow Pattern	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Prismatic Dragon) ~ Rainbow Pattern																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Rainbow Pattern									SOURCEPAGE:ELH
Prismatic Sphere	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Prismatic Dragon) ~ Prismatic Sphere																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Prismatic Sphere									SOURCEPAGE:ELH
Prismatic Wall	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Prismatic Dragon) ~ Prismatic Wall																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Prismatic Wall									SOURCEPAGE:ELH
Sunbeam	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Prismatic Dragon) ~ Sunbeam																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Sunbeam									SOURCEPAGE:ELH
Sunburst	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Prismatic Dragon) ~ Sunburst																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Sunburst									SOURCEPAGE:ELH

Race Traits ~ Elemental Primal (Air)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ElementalPrimalAirRaceTrait	AUTO:LANG|Auran										BONUS:VAR|Maneuverability|5|TYPE=Base																		
Air Mastery	CATEGORY:Special Ability	TYPE:ElementalPrimalAirRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Airborne creatures take a -1 penalty on attack and damage rolls against an air elemental.	KEY:Elemental Primal (Air) ~ Air Mastery																											SOURCEPAGE:ELH
Whirlwind	CATEGORY:Special Ability	TYPE:ElementalPrimalAirRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The elemental can transform itself into a whirlwind once every 10 minutes and remain in that form for up to %1 round. In this form, the elemental can move through the air or along a surface at its fly speed. The whirlwind is 5 feet wide at the base, up to 30 feet wide at the top, and up to 50 feet tall, depending on the elemental's size. The elemental controls the exact height, but it must be at least 10 feet. Damage %2d%3 Ref save %4|WhirlwindDuration|WhirlwindDice|WhirlwindDamageDie|WhirlwindDC	KEY:Elemental Primal (Air) ~ Whirlwind				DEFINE:WhirlwindDuration|0	DEFINE:WhirlwindDice|0	DEFINE:WhirlwindDamageDie|0	DEFINE:WhirlwindDC|0		BONUS:VAR|WhirlwindDuration|ElementalLVL/2	BONUS:VAR|WhirlwindDC|DefaultDCStr	BONUS:VAR|WhirlwindDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Whirlwind)	BONUS:VAR|WhirlwindDamageDie|8|TYPE=Base	BONUS:VAR|WhirlwindDice|4					ABILITY:Ability Focus|AUTOMATIC|Whirlwind									SOURCEPAGE:ELH
																																
Race Traits ~ Elemental Primal (Earth)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ElementalPrimalEarthRaceTrait	AUTO:LANG|Terran																												
Earth Mastery	CATEGORY:Special Ability	TYPE:ElementalPrimalEarthRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:An earth elemental gains a +1 bonus on attack and damage rolls if both it and its foe are touching the ground. If an opponent is airborne or waterborne, the elemental takes a -4 penalty on attack and damage rolls. (These modifiers are not included in the statistics block.)	KEY:Elemental Primal (Earth) ~ Earth Mastery																											SOURCEPAGE:ELH
Push	CATEGORY:Special Ability	TYPE:ElementalPrimalEarthRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:An earth elemental can start a bull rush maneuver without provoking an attack of opportunity. The combat modifiers given in Earth Mastery, above, also apply to the elemental's opposed Strength checks.	KEY:Elemental Primal (Earth) ~ Push																											SOURCEPAGE:ELH
Earth Glide	CATEGORY:Special Ability	TYPE:ElementalPrimalEarthRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An earth elemental can glide through stone, dirt, or almost any other sort of earth except metal as easily as a fish swims through water. Its burrowing leaves behind no tunnel or hole, nor does it create any ripple or other signs of its presence. A move earth spell cast on an area containing a burrowing earth elemental flings the elemental back 30 feet, stunning the creature for 1 round unless it succeeds on a DC 15 Fortitude save.	KEY:Elemental Primal (Earth) ~ Earth Glide																											SOURCEPAGE:ELH
																																
Race Traits ~ Elemental Primal (Fire)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ElementalPrimalFireRaceTrait	AUTO:LANG|Ignan																												
Burn	CATEGORY:Special Ability	TYPE:ElementalPrimalFireRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A fire elemental's slam attack deals bludgeoning damage plus fire damage from the elemental's flaming body. Those hit by a fire elemental's slam attack also must succeed on a Reflex save or catch on fire (DC %1). The flame burns for 1d4 rounds. A burning creature can take a move action to put out the flame. The save DC is Constitution-based. Creatures hitting a fire elemental with natural weapons or unarmed attacks take fire damage as though hit by the elemental's attack, and also catch on fire unless they succeed on a Reflex save.	KEY:Elemental Primal (Fire) ~ Burn	DESC:Reflex DC %1|BurnDC			DEFINE:BurnDC|0					BONUS:VAR|BurnDC|DefaultDCCon	BONUS:VAR|BurnDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Burn)								ABILITY:Ability Focus|AUTOMATIC|Burn									SOURCEPAGE:ELH

Race Traits ~ Elemental Primal (Water)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ElementalPrimalWaterRaceTrait	AUTO:LANG|Aquan																												
Water Mastery	CATEGORY:Special Ability	TYPE:ElementalPrimalWaterRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A water elemental gains a +1 bonus on attack and damage rolls if both it and its opponent are touching water. If the opponent or the elemental is touching the ground, the elemental takes a -4 penalty on attack and damage rolls. (These modifiers are not included in the statistics block.)	KEY:Elemental Primal (Water) ~ Water Mastery																											SOURCEPAGE:ELH
Drench	CATEGORY:Special Ability	TYPE:ElementalPrimalWaterRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The elemental's touch puts out torches, campfires, exposed lanterns, and other open flames of nonmagical origin if these are of Large size or smaller. The creature can dispel magical fire it touches as dispel magic (caster level equals elemental's HD).	KEY:Elemental Primal (Water) ~ Drench																											SOURCEPAGE:ELH
Vortex	CATEGORY:Special Ability	TYPE:ElementalPrimalWaterRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The elemental can transform itself into a whirlpool once every 10 minutes, provided it is underwater, and remain in that form for up to %1 round. In vortex form, the elemental can move through the water or along the bottom at its swim speed. The vortex is 5 feet wide at the base, up to 30 feet wide at the top, and 10 feet or more tall, depending on the elemental's size. The elemental controls the exact height, but it must be at least 10 feet. Damage %2d%3 Ref save %4|VortexDuration|VortexDice|VortexDamageDie|VortexDC	KEY:Elemental Primal (Water) ~ Vortex				DEFINE:VortexDuration|0	DEFINE:VortexDice|0	DEFINE:VortexDamageDie|0	DEFINE:VortexDC|0		BONUS:VAR|VortexDuration|ElementalLVL/2	BONUS:VAR|VortexDC|DefaultDCStr	BONUS:VAR|VortexDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Vortex)	BONUS:VAR|VortexDamageDie|10|TYPE=Base	BONUS:VAR|VortexDice|4					ABILITY:Ability Focus|AUTOMATIC|Vortex									SOURCEPAGE:ELH
																																
Race Traits ~ Genius Loci	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GeniusLociRaceTrait																													
Enslave	CATEGORY:Special Ability	TYPE:GeniusLociRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A genius loci can use the epic spell enslave once per round as a free action until it successfully enslaves a foe (Will DC %1 to resist). Once it has a slave, it cannot enslave another until its current slave dies, is imprisoned, or is otherwise taken out of the picture. A slave becomes free if its genius loci master is slain. A genius loci forces its slave to remain with it, though it may send its slave off to temporarily visit nearby locations in order to draw in unsuspecting victims. In fact, the "purposes" of the genius loci are to some degree influenced by the current slave. The genius loci has no Intelligence score of its own; thus, its emuliation of its slave's intelligence sometimes transfers attitudes and goals. However, a slave can only go so far in influencing its hardly mobile master, and cannot knowingly attempt to free itself from the genius loci that keeps it close.|EnslaveDC	KEY:Genius Loci ~ Enslave				DEFINE:EnslaveDC|0					BONUS:VAR|EnslaveDC|DefaultDCCha	BONUS:VAR|EnslaveDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Enslave)								ABILITY:Ability Focus|AUTOMATIC|Enslave									SOURCEPAGE:ELH
Improved Grab	CATEGORY:Special Ability	TYPE:GeniusLociRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If the genius loci hits a Gargantuan or smaller creature with a slam attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opporiunity. The genius loci has the option to conduct the grapple normally, or simply use the part of its body it used in the improved grab to hold the opponent. Each successful grapple check it makes during successive rounds automatically deals slain attack damage, in addition to constriction damage.	KEY:Genius Loci ~ Improved Grab																											SOURCEPAGE:ELH
Constrict	CATEGORY:Special Ability	TYPE:GeniusLociRaceTrait.SpecialAttack.Extraordinary.Constrict	VISIBLE:YES	DESC:A genius loci crushes its opponent, dealing 4d10+30 points of bludgeoning damage, after making a successful grapple check.	KEY:Genius Loci ~ Constrict									BONUS:VAR|ConstrictDice|4	BONUS:VAR|ConstrictDieSize|10|TYPE=Base																	SOURCEPAGE:ELH
																																
Race Traits ~ Gibbering Orb	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GibberingOrbRaceTrait											BONUS:COMBAT|AC|12|TYPE=Insight																		
Gibbering	CATEGORY:Special Ability	TYPE:GibberingOrbRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The cacophony of speech emanating from the scores of mouths that make up the orb forces all within 60 feet of the creature to succeed at a Will save each round (DC %1) or suffer the effects of an insanity spell.|GibberingDC	KEY:Gibbering Orb ~ Gibbering				DEFINE:GibberingDC|0					BONUS:VAR|GibberingDC|DefaultDCCha	BONUS:VAR|GibberingDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Gibbering)								ABILITY:Ability Focus|AUTOMATIC|Gibbering									SOURCEPAGE:ELH
Improved Grab	CATEGORY:Special Ability	TYPE:GibberingOrbRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, the gibbering orb must hit with a bite attack. If it gets a hold, the orb automatically deals bite damage and can attempt to swallow whole.	KEY:Gibbering Orb ~ Improved Grab																											SOURCEPAGE:ELH
Swallow Whole	CATEGORY:Special Ability	TYPE:GibberingOrbRaceTrait.SpecialAttack.Extraordinary.Swallow Whole	VISIBLE:YES	DESC:A gibbering orb can attempt to swallow a Large or smaller opponent by making a successful grapple check. Once inside, the opponent takes 4d8 points of constriction damage plus 3d10 points of acid damage per round. A swallowed creature can cut its way out by using claws or a light slashing weapon to deal 20 points of damage in a single blow (AC 16, DR 25/+6 still applies). Once the creature exits, the fluidlike body structure of the orb closes the wound; other swallowed opponents must cut their own way out. When a creature dies by being swallowed whole (or when a creature killed by the gibbering orb in some other fashion is eaten by it), the gibbering orb absorbs the creature's known spells, prepared spells, and spell-like abilities. The orb can use any two of those abilities per round as a free action. Each originates from an eye that is not producing an eye ray (see below) that round. Stolen spells and spell-like abilities are lost after 24 hours.	KEY:Gibbering Orb ~ Swallow Whole																											SOURCEPAGE:ELH
Eye Rays	CATEGORY:Special Ability	TYPE:GibberingOrbRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Two dozen of the eyes can each produce a magical ray each round, with each eye emulating a spell from among the list of spells below as if cast by a 27th-level caster. The save DCs, where applicable, are 16 + spell level. A gibbering orb has no directional limitations on where it can point its eye rays, because the eyes orbiting around in body drift and float wherever needed. However, a gibbering orb can never aim more than five rays at any single target, due to limitations of aiming. All rays have a range of 150 feet. Each of these effects functions as a ray (see Aiming a Spell in Chapter 10 of the Player's Handbook), regardless of the normal parameters of the spell it resembles. That is, each is usable against a single target and requires a ranged touch attack. The eye rays are: cone of cold, disintegrate, dominate monster, energy drain, feeblemind, finger of death, flesh lo stone, greater dispelling, harm, hold monster, horrid wilting, implosion, inflict critical wounds, lightning bolt, magic missile, Mordenkainen's disjunction, Otto's irresistible dance, polymorph any object, power word blind, power word kill, power word stun, prismatic spray, slay living, and temporal stasis. The save DCs are Charisma based.|EyeRaysDC	KEY:Gibbering Orb ~ Eye Rays				DEFINE:EyeRaysDC|0					BONUS:VAR|EyeRaysDC|DefaultDCCha	BONUS:VAR|EyeRaysDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Eye Rays)								ABILITY:Ability Focus|AUTOMATIC|Eye Rays									SOURCEPAGE:ELH
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:GibberingOrbRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At will- Two stolen spells or spell-like abilities per round. Caster level 27th, save DC 16 + spell level.	KEY:Gibbering Orb ~ Spell-Like Abilities																											SOURCEPAGE:ELH
All-Around Vision	CATEGORY:Special Ability	TYPE:GibberingOrbRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The gibbering orb's many eyes give it a +4 racial bonus on Spot and Search checks.	KEY:Gibbering Orb ~ All-Around Vision									BONUS:SKILL|Spot,Search|4|TYPE=Racial									ABILITY:Special Ability|AUTOMATIC|All-Around Vision|Immunity To Flanking									SOURCEPAGE:ELH
Flight	CATEGORY:Special Ability	TYPE:GibberingOrbRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The gibbering orb's body is naturally buoyant. This buoyancy allows it to fly as the spell, as a free action, at a speed of 20 feet. This buoyancy also grants it a permanent feather fall effect with personal range.	KEY:Gibbering Orb ~ Flight																											SOURCEPAGE:ELH
Amorphous	CATEGORY:Special Ability	TYPE:GibberingOrbRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A gibbering orb is not subject to critical hits, it has no clear front or back, so it cannot be flanked.	KEY:Gibbering Orb ~ Amorphous																		ABILITY:Special Ability|AUTOMATIC|Immunity To Critical Hits|Immunity To Flanking									SOURCEPAGE:ELH
																																
Race Traits ~ Gloom	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GloomRaceTrait																													
Fear Gaze	CATEGORY:Special Ability	TYPE:GloomRaceTrait.SpecialAttack.Supernatural.Gaze	VISIBLE:YES	DESC:Viewing the gloom's face inspires terror. Creatures that meet the glooms gaze must succeed at a Will save (DC %1) or suffer the effects of a Cause Fear spell as cast by a 20th-level caster. The save DC is Charisma-based.|FearGazeDC	KEY:Gloom ~ Fear Gaze				DEFINE:FearGazeDC|0					BONUS:VAR|FearGazeDC|DefaultDCCha	BONUS:VAR|FearGazeDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Fear Gaze)								ABILITY:Ability Focus|AUTOMATIC|Fear Gaze									SOURCEPAGE:ELH
Oppurtunist	CATEGORY:Special Ability	TYPE:GloomRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:This ability functions like the rogue class feature of the same name.	KEY:Gloom ~ Opportunist																											SOURCEPAGE:ELH
Sneak Attack	CATEGORY:Special Ability	TYPE:GloomRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A gloom is able to sneak attack as 25th-level rogue, dealing 13d6 extra damage.	KEY:Gloom ~ Sneak Attack									BONUS:VAR|SneakAttackDice|13									ABILITY:Special Ability|AUTOMATIC|Sneak Attack									SOURCEPAGE:ELH
Quiescence	CATEGORY:Special Ability	TYPE:GloomRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A gloom is constantly silent, as per the silence spell, although the area does not extend beyond the creature itself. This quality gives it a +20 racial bonus on Move Silently checks (it is still possible for a gloom to create noise, such as by bumping into something that scrapes on the floor or by sounding a chime). The gloom can lower this effect at will.	KEY:Gloom ~ Quiescence									BONUS:SKILL|Move Silently|20|TYPE=Racial																		SOURCEPAGE:ELH
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:GloomRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Gloom ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=20|Shadow Walk	SPELLS:Innate|TIMES=2|CASTERLEVEL=20|True Strike								SOURCEPAGE:ELH
																																
Race Traits ~ Golem (Mithral)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Golem Subtraits|TYPE=GolemMithralRaceTrait																													
Alacrity	CATEGORY:Special Ability	TYPE:GolemMithralRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per round, the mithral golem may take an extra standard action (either before or after its other actions in the round).	KEY:Golem (Mithral) ~ Alacrity																											SOURCEPAGE:ELH
Immunity To Magic	CATEGORY:Special Ability	TYPE:GolemMithralRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A mithral golem is immune to all magical and supernatural effects, except as follows. A slow spell negates its alacrity for 1d4 rounds, while a haste spell restores 1d6 hit points per level of the caster (maximum 10d6) or restores its alacrity, if previously negated by a slow spell. Multiple slow spells simply extend the duration of the effect.	KEY:Golem (Mithral) ~ Immunity to Magic																											SOURCEPAGE:ELH
																																
Race Traits ~ Golem (Adamantine)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Golem Subtraits|TYPE=GolemAdamantineRaceTrait																													
Trample	CATEGORY:Special Ability	TYPE:GolemAdamantineRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Golem (Adamantine) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|8	BONUS:VAR|TrampleDieSize|10|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:ELH
Immunity To Magic	CATEGORY:Special Ability	TYPE:GolemAdamantineRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An adamantine golem is immune to all magical and supernatural effects.	KEY:Golem (Adamantine) ~ Immunity to Magic																											SOURCEPAGE:ELH
																																
Race Traits ~ Naga (Ha Naga)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NagaHaNagaRaceTrait											BONUS:VAR|Maneuverability|5|TYPE=Base																		
Flight	CATEGORY:Special Ability	TYPE:NagaHaNagaRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:As per the fly spell, 120 ft. (perfect). This ability gives the ha-naga a +6 circumstance bonus on Move Silently checks.	KEY:Naga (Ha Naga) ~ Flight									BONUS:SKILL|Move Silently|6|TYPE=Circumstance																		SOURCEPAGE:ELH
Charming Gaze	CATEGORY:Special Ability	TYPE:NagaHaNagaRaceTrait.SpecialAttack.Supernatural.Gaze	VISIBLE:YES	DESC:As charm person (Mass), 90 feet, Will DC %1 negates. The save DC is Charisma-based.|CharmingGazeDC	KEY:Naga (Ha Naga) ~ Charming Gaze				DEFINE:CharmingGazeDC|0					BONUS:VAR|CharmingGazeDC|DefaultDCCha	BONUS:VAR|CharmingGazeDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Charming Gaze)								ABILITY:Ability Focus|AUTOMATIC|Charming Gaze									SOURCEPAGE:ELH
Chameleon Ability	CATEGORY:Special Ability	TYPE:NagaHaNagaRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Ha nagas can blend in with their surroundings, giving them a +8 circumstance bonus on Hide checks.	KEY:Naga (Ha Naga) ~ Chameleon Ability									BONUS:SKILL|Hide|8|TYPE=Circumstance																		SOURCEPAGE:ELH
Improved Grab	CATEGORY:Special Ability	TYPE:NagaHaNagaRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, the ha-naga must hit with its coil whip attack. If it succeeds, it can constrict.	KEY:Naga (Ha Naga) ~ Improved Grab																											SOURCEPAGE:ELH
Constrict	CATEGORY:Special Ability	TYPE:NagaHaNagaRaceTrait.SpecialAttack.Extraordinary.Constrict	VISIBLE:YES	DESC:A ha-naga deals 4d6 + 12 points damage with a successful grapple attack against Huge or smaller opponents.	KEY:Naga (Ha Naga) ~ Constrict									BONUS:VAR|ConstrictDice|4	BONUS:VAR|ConstrictDieSize|6|TYPE=Base																	SOURCEPAGE:ELH
Poison	CATEGORY:Special Ability	TYPE:NagaHaNagaRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 2d8 CON, secondary damage 2d8 CON. The save DC is Constitution-based.|PoisonDC	KEY:Naga (Ha Naga) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:ELH
Spells	CATEGORY:Special Ability	TYPE:NagaHaNagaRaceTrait.SpecialAttack	VISIBLE:YES	DESC:Ha-nagas can cast spells as 21st-level sorcerers, and can also cast cleric spells and spells from the domains of Chaos and Evil as arcane spells (save DC 33 + spell level).	KEY:Naga (Ha Naga) ~ Spells																											SOURCEPAGE:ELH
																																
Race Traits ~ Hagunemnon	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=HagunemnonRaceTrait	AUTO:LANG|Hagunemnon										BONUS:VAR|HagunemnonLanguage|1|TYPE=Racial	BONUS:VAR|DarkvisionRange|120|TYPE=Base	BONUS:VAR|RegenerationRate|50|TYPE=Base																
Psionics	CATEGORY:Special Ability	TYPE:HagunemnonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Hagunemnon ~ Psionics																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=20|Detect Thoughts|Dimension Door|Ethereal Jaunt|Knock|Nondetection|Plane Shift|Suggestion									SOURCEPAGE:ELH
Destabilize Form	CATEGORY:Special Ability	TYPE:HagunemnonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:If a protean hits with two or more slam attacks in the same round, it partly destabilizes its foe's physical form. Its foe's body boils and changes in an uncontrolled fashion, dealing an additional 4d6+31 points of damage as well as 2 points of temporary Constitution damage. If the victim is drained to 0 Constitution, its dead body is only so much clear fluid that drains away unless somehow preserved by friends of the victim.	KEY:Hagunemnon ~ Destabilize Form																											SOURCEPAGE:ELH
Alter Shape	CATEGORY:Special Ability	TYPE:HagunemnonRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A protean can assume the shape of any combination of physical nondeific creatures at the same time as a free action. In fact, a proteans form constantly boils, and it requires a move-equivalent action each round for a protean to maintain a certain shape (even if that shape is a combination of several shapes). Whatever its present form, the protean retains all its own special qualities. Plus, it gains the advantage of up to four extraordinary abilities from the forms it mimics (but not spell-like or supernatural powers). The assumed form can be no smaller than a flea and no larger than 200 feet in its largest dimension (make sure to take into account rules for reach and size modifiers to AC and melee attacks). Incorporeal traits can also be assumed, which counts as a single extraordinary ability. If a hagunemnon assumes a partial form that confers an extraordinary ability already possessed by the creature, only the better of the two abilities is retained. No matter its form, the protean can never make more than five attacks using a full-round action. However, it may  substitute a melee attack form for one of its slam attacks, using its own base attack bonus and Strength modifier to damage, but dealing base damage appropriate to the attack type. For instance, if the protean gives itself the head of a  dragon, it gives up one of its slam attacks for a bite attack, while retaining four other slam attacks, or some other combination of melee attacks that do not exceed four.	KEY:Hagunemnon ~ Alter Shape																											SOURCEPAGE:ELH
Immunities	CATEGORY:Special Ability	TYPE:HagunemnonRaceTrait.SpecialQuality	VISIBLE:YES		KEY:Hagunemnon ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity to Critical Hits									SOURCEPAGE:ELH
																																
Race Traits ~ Hoary Hunter	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=HoaryHunterRaceTrait											BONUS:COMBAT|AC|15|TYPE=Insight																		
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:HoaryHunterRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Hoary Hunter ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=23|Discern Location|True Strike|Fog Cloud|Hold Monster|Plane shift	SPELLS:Innate|TIMES=3|CASTERLEVEL=23|Dimensional Anchor|Dominate Monster|Dispel Magic (Greater)	SPELLS:Innate|TIMES=1|CASTERLEVEL=23|Mordenkainen's Disjunction|Contingent Recall and Resurrection							SOURCEPAGE:ELH
																																
Race Traits ~ Hoary Steed	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=HoarySteedRaceTrait																													
Air Walk	CATEGORY:Special Ability	TYPE:HoarySteedRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A hoary steed can ride through the air as well as on the ground, as though affected by a permanent air walk spell.	KEY:Hoary Steed ~ Air Walk																											SOURCEPAGE:ELH
Astral Projection and Etherealness	CATEGORY:Special Ability	TYPE:HoarySteedRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:These abilities function just like the spells of the same names as cast by a 20th-level caster.	KEY:Hoary Steed ~ Astral Projection and Etherealness																											SOURCEPAGE:ELH
Magic Circle against Good	CATEGORY:Special Ability	TYPE:HoarySteedRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:This ability continuously duplicates the effects of the spell. A hoary steed cannot suppress this ability.	KEY:Hoary Steed ~ Magic Circle against Good																											SOURCEPAGE:ELH
