SOURCELONG:Monsters of Faerun 3.0	SOURCESHORT:MCMoF30	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2001-02
																																	
# # Subrace Traits																																	
																																	
###Block: Traits																																	
Stone Walk	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:This ability allows Urdunnirs to pass through stone and earth as if it were air. They can carry up to twice their own body weight with them in this manner.	KEY:Urdunnir Dwarf ~ Stone Walk																											SOURCEPAGE:MCMoF	
Stone Shape	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Urdunnir Dwarf ~ Stone Shape																		SPELLS:Innate|TIMES=1|TIMEUNIT=Round|CASTERLEVEL=8|Stone Shape									SOURCEPAGE:MCMoF	
Shape Metal	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:An urdunnir can also use a shape metal spell-like ability by concentrating for a full round and using this ability in the next round. The power works just like the stone shape spell, except that the urdunnir can only affect 5 cubic feet of metal. The dwarf must touch the metal to shape it, which may require a melee touch attack if an opponent is holding or wielding the object. If an urdunnir is prepared for an attack, he can reshape a metal weapon as it hits, taking only half damage from the attack and rendering the weapon useless. (The dwarf must spend one action preparing to use the power, then ready the shape metal ability on his next action, using the ability the next time he is struck in combat.) Magic weapons and armor receive a Fortitude saving throw against this power (see the saving throw rules under Strike an Object in Chapter 8 of the Player's Handbook).	KEY:Urdunnir Dwarf ~ Shape Metal																											SOURCEPAGE:MCMoF	
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Immunities	CATEGORY:Special Ability	TYPE:LeucrottaRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Leucrotta are immune to charm effects (including animal friendship) and to compulsion effects such as the command and suggestion spells..	KEY:Half-Fiend (Draegloth) ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity to Charm|Immunity to Compulsion									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Malaugrym	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=MalaugrymRaceTrait	AUTO:LANG|Common|Malaugrym					BONUS:VAR|Maneuverability|5|TYPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|FastHealingRate|3|TYPE=Base						ABILITY:FEAT|AUTOMATIC|Great Fortitude|Iron Will																
Attacks	CATEGORY:Special Ability	TYPE:MalaugrymRaceTrait.SpecialAttack	VISIBLE:YES	DESC:Malaugryms with at least a +6 base attack bonus can make multiple slam attacks in a round, with each additional attack at a reduced modifier (+6/+1, +7/+2, and so forth).	KEY:Malaugrym ~ Attacks																											SOURCEPAGE:MCMoF	
# Alternate Form	CATEGORY:Special Ability	TYPE:MalaugrymRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Malaugryms can assume the form of any creature less than deity status or a single object, as the shapechange spell cast by a 20th-level sorcerer. When assuming the form of a humanoid creature, a malaugrym's physical ability scores (Strength, Dexterity, and Constitution) are the same as in its natural form, not the average scores for a member of that race. In any form, a malaugrym's true identity can be guessed by the golden light that glimmers in its eyes. A Spot check (DC 20) is required to notice this telltale gleam.	KEY:Malaugrym ~ Alternate Form																											SOURCEPAGE:MCMoF	
Change Shape	CATEGORY:Special Ability	TYPE:MalaugrymRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A Malaugrym can assume the shape of a humanoid as a standard action. In humanoid form, a malaugrym cannot use its natural weapons but can wield weapons and wear armor.	KEY:Malaugrym ~ Change Shape																											SOURCEPAGE:MCMoF	
Silver Vulnerability	CATEGORY:Special Ability	TYPE:MalaugrymRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Silver weapons inflict the maximum possible damage against malaugryms. A malaugrym cannot heal damage caused by silver weapons naturally, including with its fast healing ability. Cure wounds spells and other magic heals this damage normally.	KEY:Malaugrym ~ Vulnerability																											SOURCEPAGE:MCMoF	
Spell Resistance	CATEGORY:Special Ability	TYPE:MalaugrymRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A malaugrym's spell resistance increases by 1 for every character level it gains.	KEY:Malaugrym ~ Spell Resistance				DEFINE:MalaygrymSR|0					BONUS:VAR|MalaugrimSR|TL-HD									SR:15+MalaugrimSR									SOURCEPAGE:MCMoF	
Skills	CATEGORY:Special Ability	TYPE:MalaugrymRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*When using alternate form, a malaugrym receives a +10 circumstance bonus to Disguise checks, as with the shapechange spell.	KEY:Malaugrym ~ Skills									BONUS:SITUATION|Disguise=Shapechanged|10|TYPE=Circumstance																		SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Meazel	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=MeazelRaceTrait	AUTO:LANG|Common					BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|AdvancementByClass|1																							
Sneak Attack	CATEGORY:Special Ability	TYPE:MeazelRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Meazels share the rogue's ability to strike effectively when an opponent is unaware of their presence. Any time an opponent would be denied his Dexterity bonus to AC, or when the meazel flanks its victim, the meazel deals an additional 3d6 points of damage per attack.	KEY:Meazel ~ Sneak Attack									BONUS:VAR|SneakAttackDice|3									ABILITY:Special Ability|AUTOMATIC|Sneak Attack									SOURCEPAGE:MCMoF	
Disease	CATEGORY:Special Ability	TYPE:MeazelRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Wounds inflicted by a meazel can transmit its skin disease. A successful claw attack causes the victim to make a Fortitude save (DC %1) or be infected with a disease that incubates in 1d6 days; the damage is 1d2 points each of Dexterity and Constitution (see the Disease section in the DUNGEONMASTER's Guide). If a character takes damage, she must make an additional saving throw to avoid having 1 point of each ability permanently drained instead. (Meazels suffer no ill effects from this disease, aside from their unsightly appearance). The save DC is Constitution-based.|DiseaseDC	KEY:Meazel ~ Disease				DEFINE:DiseaseDC|0					BONUS:VAR|DiseaseDC|DefaultDCCon	BONUS:VAR|DiseaseDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Disease)								ABILITY:Ability Focus|AUTOMATIC|Disease									SOURCEPAGE:MCMoF	
Evasion	CATEGORY:Special Ability	TYPE:MeazelRaceTrait.SpecialQuality.Extraodinary.Evasion	VISIBLE:YES	DESC:Like rogues, meazels who make their Reflex saving throws against an effect that would normally deal half damage instead avoid damage altogether.	KEY:Meazel ~ Evasion																											SOURCEPAGE:MCMoF	
Skills	CATEGORY:Special Ability	TYPE:MeazelRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A meazel's webbed toes give it a +4 racial bonus on Swim checks.	KEY:Meazel ~ Skills									BONUS:SKILL|Swim|4|TYPE=Racial																		SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Myrlochar	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=MyrlocharRaceTrait	AUTO:LANG|Abyssal|Undercommon					BONUS:VAR|BlindsightRange|60|TYPE=Base																								
Hit Point Drain	CATEGORY:Special Ability	TYPE:MyrlocharRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The magical bite of a soul spider has a 1 in 6 chance of draining 1 hit point from the victim permanently, transferring that hit point to the spider. This hit point is part of (not in addition to) the normal 1d8+1 points of damage dealt by the bite. Also, the spider's bite can have one of two other effects: hold person (duration 4 rounds) or reverse gravity (targeting the victim only, and also lasting 4 rounds). Whichever effect the spider chooses, the victim can make a Will save (DC %1) to avoid the effect. The save DC is Charisma-based.|HitPointDrainDC	KEY:Myrlochar ~ Hit Point Drain				DEFINE:HitPointDrainDC|0					BONUS:VAR|HitPointDrainDC|DefaultDCCha	BONUS:VAR|HitPointDrainDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Hit Point Drain)								ABILITY:Ability Focus|AUTOMATIC|Hit Point Drain									SOURCEPAGE:MCMoF	
Silence	CATEGORY:Special Ability	TYPE:MyrlocharRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Soul spiders move in complete silence. They cannot be heard if they do not wish to be.	KEY:Myrlochar ~ Silence																											SOURCEPAGE:MCMoF	
Immunities	CATEGORY:Special Ability	TYPE:MyrlocharRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Myrlochars are immune to webs (they cannot be caught in a spider's web or a web spell), poison, sleep, charms, compulsions, phantasms, and morale effects.	KEY:Myrlochar ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity to Poison|Immunity to Sleep|Immunity to Charm|Immunity to Compulsion|Immunity To Morale									SOURCEPAGE:MCMoF	
Levitate	CATEGORY:Special Ability	TYPE:MyrlocharRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Myrlochars can levitate at a vertical speed of 20 feet. They can use this ability to slow themselves when falling or leaping, equivalent to a feather fall spell.	KEY:Myrlochar ~ Levitate																											SOURCEPAGE:MCMoF	
Skills	CATEGORY:Special Ability	TYPE:MyrlocharRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Like normal hunting spiders, myrlochars have racial bonuses of +4 on Hide checks, +6 on Jump checks, and +12 on Spot checks.	KEY:Myrlochar ~ Hit Point Drain									BONUS:SKILL|Hide|4|TYPE=Racial	BONUS:SKILL|Jump|6|TYPE=Racial	BONUS:SKILL|Spot|12|TYPE=Racial																SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Nishiru	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NishiruRaceTrait|Resistance to Cold	AUTO:LANG|Nishiru					BONUS:VAR|Maneuverability|5|TYPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|ColdResistanceBonus|10|TYPE=Resistance																						
Absorb Magic	CATEGORY:Special Ability	TYPE:NishiruRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Nishruus feed on magic, and absorb magic they touch, whether it takes the form of spells cast at the creature, magic items it envelops, or even spellcasters within its misty body. This unusual diet has the following effects: &nl;- A nishruu absorbs damaging spells cast at it, permanently gaining hit points equal to the damage the spell would have dealt. The only exceptions are cold and fire spells, which deal damage (reduced, in the case of cold spells) and then dissipate after 1 round.&nl;- A nishruu absorbs nondamaging spells cast at it, gaining 1 hit point per level of the spell. Mind-control spells and illusions have no effect whatsoever.&nl;- A nishruu in contact with a magic item with charges drains 1d4 charges from the item upon initial contact and every other round thereafter.&nl;- A nishruu in contact with a magic item without charges negates the powers of the item as long as it remains in contact with it and for 1d4 rounds afterward.&nl- If a character enveloped within a nishruu attempts to use a potion or scroll, the magic item does not take effect until 1d4 rounds after the character leaves the nishruu's body.&nl;- Artifacts do not operate while in contact with a nishruu and for 1 round thereafter.&nl;- Spellcasters (arcane and divine) lose one prepared spell, determined randomly, upon initial contact with a nishruu. Each round the spellcaster remains in contact with the creature, she loses an additional randomly selected spell. Each time the character loses a spell in this manner, she must make a Will save (DC %1) or suffer the effects of a feeblemind spell.|AbsotbMagicDC	KEY:Nishiru ~ Absorb Magic				DEFINE:AbsorbMagicDC|0					BONUS:VAR|AbsorbMagicDC|DefaultDCCha	BONUS:VAR|AbsorbMagicDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Absorb Magic)								ABILITY:Ability Focus|AUTOMATIC|Absorb Magic									SOURCEPAGE:MCMoF	
Gaseous Form	CATEGORY:Special Ability	TYPE:NishiruRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Since its body is composed of mist, a nishruu shares some of the characteristics of a creature in gaseous form. It can pass through small holes or narrow openings and has damage reduction 20/+1. Though nishruus are vulnerable to cold- and fire-based attacks, these effects cannot manifest inside the gaseous form of the creature.	KEY:Nishiru ~ Gaseous Form																											SOURCEPAGE:MCMoF	
Immune to Mental Influence	CATEGORY:Special Ability	TYPE:NishiruRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Nishruus are unaffected by mind-influencing effects (charms, compulsions, phantasms, and morale effects).	KEY:Nishiru ~ Immune to Mental Influence																		ABILITY:Special Ability|AUTOMATIC|Immunity to Mind-Affecting									SOURCEPAGE:MCMoF	
Vulnerabilities	CATEGORY:Special Ability	TYPE:NishiruRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A rod of absorption or a ring of spell turning brought into contact with a nishruu has a 5%% chance of destroying the creature immediately, with no harm to the item (except that its color changes to a dusky red). If the item does not destroy the nishruu, it is negated in the same manner as other magic items. Nishruus are also poisoned by salt. A handful of thrown salt deals 2d10 points of damage to a nishruu. Treat this as a ranged touch attack with a range increment of 5 feet and a maximum range of 10 feet.	KEY:Nishiru ~ Vulnerabilities																											SOURCEPAGE:MCMoF	
Charge Magic	CATEGORY:Special Ability	TYPE:NishiruRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a nishruu is slain, its body dissipates and drifts away. Any magic item with charges that is in contact with it when it dies gains 1d6 additional charges. A magic weapon that strikes the killing blow against a nishruu gains the spell storing special ability (see Chapter 8 of the DUNGEON MASTER's Guide) for 1d6 days.	KEY:Nishiru ~ Charge Magic																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Nyth	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NithRaceTrait	AUTO:LANG|Common					BONUS:VAR|Maneuverability|5|TYPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base																							
Magic Missile	CATEGORY:Special Ability	TYPE:NithRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Every other round, a nyth can fire a single magic missile (as the spell), dealing 1d4+1 points of damage to any creature within 110 feet.	KEY:Nith ~ Magic Missile																		SPELLS:Innate|TIMES=1|TIMEUNIT=2 rounds|CASTERLEVEL=1|Magic Missile									SOURCEPAGE:MCMoF	
Invisibility	CATEGORY:Special Ability	TYPE:NithRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At will, a nyth can blank out its radiance entirely (for 2d4 rounds at a time) in order to steal away from an encounter or approach its prey; during this time, it is invisible. A nyth that fires a magic missile pulses brightly, appearing and remaining visible until its next action.	KEY:Nith ~ Invisibility																											SOURCEPAGE:MCMoF	
Absorb Magic	CATEGORY:Special Ability	TYPE:NithRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Nyths are not harmed by fire or lightning; in fact, they gain hit points from these energy forms. A nyth struck by a fire or lightning attack gains as many hit points as the attack would normally inflict. In combat, nyths have been known to fly into torches in order to gain the benefit of healing (1 hit point each time). When a nyth exceeds 60 hit points, it fissures into two smaller nyths, a process that creates explosive bursts of light and discharges of magic missiles in random directions (all living creatures within 30 feet are struck by 1d3 missiles each). The result is two nyths of average size (30 hp each).	KEY:Nith ~ Absorb Magic																											SOURCEPAGE:MCMoF	
Reflect Magic Missiles	CATEGORY:Special Ability	TYPE:NithRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Nyths reflect magic missile spells aimed at them, directing them back at the caster.	KEY:Nith ~ Reflect Magic Missiles																											SOURCEPAGE:MCMoF	
Immune to Mental Influence	CATEGORY:Special Ability	TYPE:NithRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The strange minds of the nyths have proven impervious to all charms, compulsions, phantasms, and morale effects.	KEY:Nith ~ Immune to Mental Influence																		ABILITY:Special Ability|AUTOMATIC|Immunity to Mind-Affecting									SOURCEPAGE:MCMoF	
Silence	CATEGORY:Special Ability	TYPE:NithRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Nyths make no sound unless they speak. They cannot be heard with Listen checks unless they want to be.	KEY:Nith ~ Silence																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Peryton	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PerytonRaceTrait|Scent	AUTO:LANG|Common					BONUS:VAR|Maneuverability|2|TYPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|HasLowLightVision|1|TYPE=Base																						
Heart-Rip	CATEGORY:Special Ability	TYPE:PerytonRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Perytons usually save their claw and bite attacks for last because of their overwhelming desire to consume their victims' hearts. Perytons always take the opportunity to deliver a coup de grace on a helpless opponent-one who is bound, held, sleeping, paralyzed, or unconscious. As a full-round action, the peryton delivers an automatic critical hit. If the defender survives the damage, he must still make a Fortitude save (DC 10 + damage dealt) or die. If the coup de grace kills the defender, the peryton has eaten his heart. A character who has had his heart ripped out in this fashion can still be returned to life with a resurrection spell, but not with raise dead.	KEY:Peryton ~ Heart-Rip																											SOURCEPAGE:MCMoF	
																																	
# Race Traits ~ Pherimm	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PhaerimmRaceTrai						BONUS:VAR|Maneuverability|4|TYPE=Base	BONUS:VAR|AdvancementByClass|1																							
# Poison	CATEGORY:Special Ability	TYPE:PhaerimmRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage paralysis for 2d4 rounds and being levitated a few feet off the ground hanging helpless, secondary damage paralysis for 1d3 hours. The save DC is Constitution-based.|PoisonDC	KEY:Phaerimm ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MCMoF	
# Spell Resistance	CATEGORY:Special Ability	TYPE:PhaerimmRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:For every three levels phaerimms gain as sorcerers, their spell resistance increases by +1.	KEY:Phaerimm ~ Spell Resistance				DEFINE:PhaerimmSR|0					BONUS:VAR|PhaerimmSR|SorcererLVL/3									SR:15+PhaerimmSR									SOURCEPAGE:MCMoF	
# Full Vision	CATEGORY:Special Ability	TYPE:PhaerimmRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Phaerimms are naturally capable of detecting magic, and seeing invisible, astral, and incorporeal creatures and objects, all out to a range of 120 feet.	KEY:Phaerimm ~ Full Vision									BONUS:VAR|DetectMagicRange|120|TYPE=Base	BONUS:VAR|SeeInvisibilityRange|120|TYPE=Base	BONUS:VAR|SeeAstralRange|120|TYPE=Base	BONUS:VAR|SeeIncorporealRange|120|TYPE=Base															SOURCEPAGE:MCMoF	
# Immunities	CATEGORY:Special Ability	TYPE:PhaerimmRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Phaerimms are immune to polymorph and petrification effects.	KEY:Phaerimm ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity to Polymorph|Immunity to Petrification									SOURCEPAGE:MCMoF	
# Fly	CATEGORY:Special Ability	TYPE:PhaerimmRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A phaerimm can fly as the spell, as a free action, at a speed of 30 feet. A phaerimm that is unable  to fly (for example,because it is caught in an antimagic field) falls.	KEY:Phaerimm ~ Fly																											SOURCEPAGE:MCMoF	
# Phaerimm Magic	CATEGORY:Special Ability	TYPE:PhaerimmRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Phaerimms cast their sorcerer spells as if they were spell-like abilities, requiring neither verbal, somatic, nor material components.	KEY:Phaerimm ~ Phaerimm Magic																											SOURCEPAGE:MCMoF	
																																	
Listen Skill Bonus	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:+2 racial bonus on Listen checks.	KEY:Fey'ri Tiefling ~ Listen Skill Bonus				DEFINE:TieflingListenSkillBonus|0					BONUS:VAR|TieflingListenSkillBonus|2	BONUS:SKILL|Listen|TieflingListenSkillBonus|TYPE=Racial																	SOURCEPAGE:MCMoF	
Search Skill Bonus	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:+2 racial bonus on Search checks.	KEY:Fey'ri Tiefling ~ Search Skill Bonus				DEFINE:TieflingSearchSkillBonus|0					BONUS:VAR|TieflingSearchSkillBonus|2	BONUS:SKILL|Search|TieflingSearchSkillBonus|TYPE=Racial																	SOURCEPAGE:MCMoF	
Spot Skill Bonus	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:+2 racial bonus on Spot checks.	KEY:Fey'ri Tiefling ~ Spot Skill Bonus				DEFINE:TieflingSpotSkillBonus|0					BONUS:VAR|TieflingSpotSkillBonus|2	BONUS:SKILL|Spot|TieflingSpotSkillBonus|TYPE=Racial																	SOURCEPAGE:MCMoF	
Demonic Abilities	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:Each fey'ri has four special abilities drawn from the following list. Fey'ris can use their spell-like abilities once per day; their caster level is 1st level or their character level.	KEY:Fey'ri Tiefling ~ Demonic Abilities									BONUS:ABILITYPOOL|Tiefling Demonic Ability|1																		SOURCEPAGE:MCMoF	
Languages	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:Common, Abyssal, Elven.	KEY:Fey'ri Tiefling ~ Languages																		TEMPLATE:Tiefling ~ Fey'ri ~ Languages									SOURCEPAGE:MCMoF	
Favored Class	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:Sorcerer.	KEY:Fey'ri Tiefling ~ Favored Class																		TEMPLATE:Tiefling ~ Fey'ri ~ Favored Class									SOURCEPAGE:MCMoF	
Elven Blood	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:For all effects related to race, a fey'ri is considered an elf. Fey'ri, for example, are just as vulnerable to special effects that affect elves as their elf ancestors are, and they can use magic items that are only usable by elves. (See the Monster Manual for more information about elves, and the Dungeon Master's Guide for more on magic items).	KEY:Fey'ri Tiefling ~ Elven Blood									BONUS:VAR|HasElvenBlood|1|TYPE=Racial																		SOURCEPAGE:MCMoF	
Racial Immunity	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:Immunity to magic sleep effects, and a +%1 racial saving throw bonus against enchantment spells or effects.|HalfElfEnchantmentSaveBonus	KEY:Fey'ri Tiefling ~ Racial Immunity				DEFINE:FeyRiEnchantmentSaveBonus|0					BONUS:VAR|FeyRiEnchantmentSaveBonus|2	BONUS:VAR|EnchantmentResistanceBonus|FeyRiEnchantmentSaveBonus|TYPE=Racial								ABILITY:Special Ability|AUTOMATIC|Resistance To Enchantment|Immunity To Sleep									SOURCEPAGE:MCMoF	
Low-Light Vision	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:Fey'ris can see twice as far as a human in starlight, moonlight, torchlight, etc. They also retain the ability to distinguish color and detail under these conditions.	KEY:Fey'ri Tiefling ~ Low-Light Vision									BONUS:VAR|HasLowLightVision|1|TYPE=Base																		SOURCEPAGE:MCMoF	
Change Shape	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:Like their succubus and incubus ancestors, fey'ris can change their shape at will, though they are limited to humanoid forms of approximately their own height and weight.	KEY:Fey'ri Tiefling ~ Change Shape																											SOURCEPAGE:MCMoF	
None	CATEGORY:Special Ability	TYPE:TieflingDemonicAbility.SpecialQuality	VISIBLE:YES		KEY:Fey'ri Tiefling ~ Demonic Ability ~ None																											SOURCEPAGE:MCMoF	
Damage Reduction	CATEGORY:Special Ability	TYPE:TieflingDemonicAbility.SpecialQuality.Extraordinary	VISIBLE:YES		KEY:Fey'ri Tiefling ~ Demonic Ability ~ Damage Reduction																		DR:10/Magic	TEMPLATE:Fey'ri Tiefling ~ Demonic Ability ~ 1								SOURCEPAGE:MCMoF	
Dimension Door	CATEGORY:Special Ability	TYPE:TieflingDemonicAbility.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Fey'ri Tiefling ~ Demonic Ability ~ Dimension Door																		SPELLS:Innate|TIMES=1|CASTERLEVEL=max(1,TL)|Dimension Door									SOURCEPAGE:MCMoF	
Enervation	CATEGORY:Special Ability	TYPE:TieflingDemonicAbility.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Fey'ri Tiefling ~ Demonic Ability ~ Enervation																		SPELLS:Innate|TIMES=1|CASTERLEVEL=max(1,TL)|Enervation									SOURCEPAGE:MCMoF	
																																	
Resistances	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES		KEY:Tanarukk Tiefling ~ Resistances									BONUS:VAR|FireResistanceBonus|10|TYPE=Resistance									ABILITY:Special Ability|AUTOMATIC|Resistance to Fire									SOURCEPAGE:MCMoF	
Spell Resistance	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:spell resistance equals 14 + class levels;	KEY:Tanarukk Tiefling ~ Spell Resistance				DEFINE:TanarukkSR|0					BONUS:VAR|TanarukkSR|TL-HD									SR:14+MalaugrimSR									SOURCEPAGE:MCMoF	
Languages	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:Abyssal, Orc.	KEY:Tanarukk Tiefling ~ Languages																		TEMPLATE:Tiefling ~ Tanarukk ~ Languages									SOURCEPAGE:MCMoF	
Favored Class	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:Barbarian.	KEY:Tanarukk Tiefling ~ Favored Class																		TEMPLATE:Tiefling ~ Tanarukk ~ Favored Class									SOURCEPAGE:MCMoF	
Orc Blood	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:For all effects related to race, a tanarukk is considered an orc. Tanarukk, for example, are just as vulnerable to special effects that affect orcs as their orc ancestors are, and they can use magic items that are only usable by orcs. (See the Monster Manual for more information about orcs, and the Dungeon Master's Guide for more on magic items).	KEY:Tanarukk Tiefling ~ Orc Blood									BONUS:VAR|HasOrcBlood|1|TYPE=Racial																		SOURCEPAGE:MCMoF	
Control Flame	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.RaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Twice per day, a tanarukk can cause any nonmagical flame within a 10-foot radius to either diminish to coals or flare to the brightness of daylight and double its normal radius of illumination. This magical effect does not change the heat or fuel consumption of the fire. The ability lasts for 5 minutes.	KEY:Tanarukk Tiefling ~ Control Flame																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Pterafolk	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PterafolkRaceTrait	AUTO:LANG|Draconic										BONUS:VAR|Maneuverability|3|TYPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base																		
