SOURCELONG:Planar Handbook	SOURCESHORT:PH	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Improved Evasion	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.CipherAdeptClassFeatures.SpecialQuality.Extraordinary.Evasion	VISIBLE:YES	DESC:At 7th level, a cipher adept gains improved evasion. This ability works like evasion, except that while the cipher adept still takes no damage on a successful Refl ex saving throw against attacks such as a dragon's breath weapon or a fi reball, she henceforth takes only half damage on a failed save. A helpless cipher adept (such as one who is unconscious or paralyzed) does not gain the benefi t of improved evasion.	KEY:Cipher Adept ~ Improved Evasion																										SORTKEY:Class_Cipher_Adept	SOURCEPAGE:PH	
Move Without Barriers	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.CipherAdeptClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 10th level, a cipher adept becomes able to step into the Ethereal Plane for short periods of time. The character can become ethereal for a number of rounds per day equal to 1 + her Wis modifi er (minimum 1). These rounds need not be consecutive. This ability otherwise functions as the ethereal jaunt spell.	KEY:Cipher Adept ~ Move Without Barriers																										SORTKEY:Class_Cipher_Adept	SOURCEPAGE:PH	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ChaoticianClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Chaoticians are proficient with all simple and martial weapons, with all types of armor, and with shields.	KEY:Chaotician ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Chaotician	SOURCEPAGE:PH	
Chaotic Contagion	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ChaoticianClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A chaotician can attempt to infect a target with chaotic impulses that disrupt the target's ability to defend against the chaotician. If the chaotician makes a successful melee touch attack against the target, the target creature takes a -2 penalty to his Armor Class against attacks made by the chaotician, a -2 penalty on saves made to resist spells or abilities of the chaotician, and a -2 penalty on skill checks opposed by the chaotician. A successful Will save (DC 10 + chaotician's class level + chaotician's Cha modifier) negates the effect and gives the target immunity to similar attacks by that chaotician for 24 hours. This effect lasts for 1 hour per class level. A chaotician can use this ability a number of times per day equal to his class level.	KEY:Chaotician ~ Chaotic Contagion	DESC:%1/day|ChaoticianChaoticContagion			DEFINE:ChaoticianChaoticContagion|0					BONUS:VAR|ChaoticianChaoticContagion|ChaoticianLVL																	SORTKEY:Class_Chaotician	SOURCEPAGE:PH	
Scofflaw	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ChaoticianClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Divinations cast by lawful characters are difficult to perform on chaoticians. This ability functions much like a nondetection spell, except that it is useful for shielding a chaotician only against creatures of lawful alignment. Such creatures must succeed on a caster level check against a DC of 15 + the chaotician's class level + his Cha bonus (if any) to successfully employ a divination against a chaotician. This ability can be suppressed or resumed as a free action.	KEY:Chaotician ~ Scofflaw	DESC:DC %1|ChaoticianScofflawDC			DEFINE:ChaoticianScofflawDC|0					BONUS:VAR|ChaoticianScofflawDC|15+ChaoticianLVL+CHA																	SORTKEY:Class_Chaotician	SOURCEPAGE:PH	
Anarchic Grace	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ChaoticianClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 2nd-level chaotician accepts that randomness underlies all reality. Once per day, the chaotician can tap into this randomness to make his movements and posture unpredictable. This effect results in attackers having a 50%% miss chance on all their attacks. Even true seeing and similar effects can't offset this ability. Activating the effect is a free action, and it lasts for a number of rounds equal to the chaotician's class level. When it ends, the chaotician becomes fatigued for |1 minute. At 4th level and higher, a chaotician can use this ability twice per day.	KEY:Chaotician ~ Anarchic Grace	DESC:%1/day %2 rounds|ChaoticianAnarchicGraceTimes|ChaoticianAnarchicGraceDuration			DEFINE:ChaoticianAnarchicGraceTimes|0	DEFINE:ChaoticianAnarchicGraceDuration|0				BONUS:VAR|ChaoticianAnarchicGraceTimes|ChaoticianLVL/2	BONUS:VAR|ChaoticianAnarchicGraceDuration|ChaoticianLVL																SORTKEY:Class_Chaotician	SOURCEPAGE:PH	
Babble	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ChaoticianClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day, chaotician of 3rd level or higher can generate a 10-foot-radius emanation that causes all sounds in the area to turn into garbled, cacophonous, and unintelligible noise. Sounds that issue from, enter, or pass through the area are altered and made unrecognizable as a natural sound. Within this area, verbal communication is impossible. Even something as simple as a shout of surprise is turned into a warped and alien sound. Spells with verbal components cannot be cast. Scrolls and other magic items that require a verbal component to be activated do not function. Spells and items that rely on sound do not function. Sonic damage has no effect.	KEY:Chaotician ~ Babble	DESC:%1/day|ChaoticianBabbleTimes			DEFINE:ChaoticianBabbleTimes|0					BONUS:VAR|ChaoticianBabbleTimes|1																	SORTKEY:Class_Chaotician	SOURCEPAGE:PH	
Clarity of Confusion	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ChaoticianClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Starting at 3rd level, a chaotician gains a +2 insight bonus on saves against illusion (pattern) spells, enchantment (compulsion) spells, and spells with the lawful descriptor.	KEY:Chaotician ~ Clarity of Confusion																										SORTKEY:Class_Chaotician	SOURCEPAGE:PH	
Destiny's Arbiter	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ChaoticianClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 5th-level chaotician is a friend of chaos and can summon it. Once per day as a free action, the character can either reroll one roll he just made, or force another creature to reroll a result the chaotician does not like. A chaotician must use this ability immediately after the result of the roll is known. If he wants to force another creature to reroll a result, the chaotician must be able to see the other creature, and it must be within 60 feet of the chaotician. Whether rerolling his own roll or forcing another to reroll, the results of the second roll stand.	KEY:Chaotician ~ Destiny's Arbiter																										SORTKEY:Class_Chaotician	SOURCEPAGE:PH	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Astral dancers gain no proficiency with any weapon or armor.	KEY:Astral Dancer ~ Weapon and Armor Proficiency																										SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Relative Altitude	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An astral dancer is experienced at combating foes in no-gravity environments. While on the Astral Plane (or any other plane or region without gravity), she is always considered to have "higher ground" over her opponent and thus gains a +1 bonus on melee attack rolls.	KEY:Astral Dancer ~ Relative Altitude																										SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Evasion	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 2nd level, an astral dancer can avoid damage from certain attacks with a successful Refl ex save. See the monk class feature on page 41 of the Player's Handbook. Initially, an astral dancer's evasion ability is only effective while she is on a plane wth no gravity. At 4th level and higher, an astral dancer can use her evasion ability in all environments, regardless of gravity.	KEY:Astral Dancer ~ Evasion																		ABILITY:Special Ability|AUTOMATIC|Astral Dancer ~ Evasion ~ 4th|PREVARGTEQ:AstralDancerLVL,4								SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Evasion ~ 4th	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.Evasion	VISIBLE:NO	DESC:At 4th level and higher, an astral dancer can use her evasion ability in all environments, regardless of gravity.	KEY:Astral Dancer ~ Evasion ~ 4th																										SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Improved Maneuverability	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, an astral dancer begins developing more control over her "flight" in no-gravity situations. When she makes a double move on a plane with the "no gravity" trait (such as the Astral Plane), an astral dancer's maneuverability drops to good (rather than to average). When she moves four times her speed on the Astral Plane (running, essentially), her maneuverability drops to poor (rather than to clumsy). At 9th level, an astral dancer retains her perfect maneuverability even when she makes a double move, and her maneuverability drops only to average whe she moves at up to four times her speed.	KEY:Astral Dancer ~ Improved Maneuverability																										SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Astral Dodge	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, an astral dancer becomes so adept at reacting to attacks that she gains a +2 dodge bonus to her Armor Class when in a no-gravity environment (or a +1 dodge bonus to her Armor Class when in an environment with gravity). At 10th level, this bonus increases to +4 in a no-gravity environment (or +2 in an environment with gravity).	KEY:Astral Dancer ~ Astral Dodge				DEFINE:AstralDancerAstralDodgeBonus|0					BONUS:VAR|AstralDancerAstralDodgeBonus|AstralDancerLVL/5	TEMPBONUS:PC|COMBAT|AC|2*AstralDancerAstralDodgeBonus|TYPE=Dodge	TEMPDESC:Dodge bonus when no-gravity	BONUS:COMBAT|AC|AstralDancerAstralDodgeBonus|TYPE=Dodge														SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Improved Evasion	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 6th level, an astral dancer can avoid damage from certain attacks with a successful Reflex save and take only half damage on a failed save. See the monk class feature on page 42 of the Player's Handbook. Initially, an astral dancer's improved evasion ability is only effective while she is on a plane with no gravity.At 8th level and higher, an astral dancer can use her improved evasion ability in all environments, regardless of gravity.	KEY:Astral Dancer ~ Improved Evasion																		ABILITY:Special Ability|AUTOMATIC|Astral Dancer ~ Improved Evasion ~ 8th|PREVARGTEQ:AstralDancerLVL,8								SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Improved Evasion ~ 8th	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.Evasion	VISIBLE:NO	DESC:At 8th level and higher, an astral dancer can use her improved evasion ability in all environments, regardless of gravity.	KEY:Astral Dancer ~ Improved Evasion ~ 8th																										SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Astral Agility	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 7th level and higher. an astral dancer's can use her agility and athleticism to adjust her opponent's position while in a nogravity environment. Once per round as a move action, an astral dancer can attempt to switch places with an adjacent creature. The adjacent creature must be the same size as or smaller than the astral dancer, and it can resist the attempt by succeeding on an opposed Intelligence check against the astral dancer. The astral dancer adds her class level to her roll (if the target creature is also an astral dancer, it adds its class level as well); if she wins, she moves into the target's space, and the target moves into her now-vacated space. The movement caused by this ability does not provoke attacks of opportunity.	KEY:Astral Dancer ~ Astral Agility																										SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Lightning Speed	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.AstralDancerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 10th level, an astral dancer's ability to move through the Astral Plane with but a thought becomes so fi nely tuned that those observing her cannot react as she passes by. The character's movement while on the Astral Plane (or a similar no-gravity environment) never provokes attacks of opportunity.	KEY:Astral Dancer ~ Lightning Speed																										SORTKEY:Class_Astral_Dancer	SOURCEPAGE:PH	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ElementalWarriorClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Elemental warriors gain no proficiency with any weapon or armor.	KEY:Elemental Warrior ~ Weapon and Armor Proficiency																										SORTKEY:Class_Elemental_Warrior	SOURCEPAGE:PH	
Elemental Affinity	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ElementalWarriorClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An elemental warrior is attuned to one of the Elemental Planes, which imbues her with certain related abilities. At 1st level, she selects one of the four elements (air, earth, fi re, or water) as the one for which she has an affi nity. She immediately gains the ability to speak (and, if she is literate, to read and write) the language associated with her chosen element (Auran, Terran, Ignan, or Aquan, respectively). She also gains resistance 10 to a particular energy type based on her chosen element (electricity, acid, fi re, or cold, respectively).	KEY:Elemental Warrior ~ Elemental Affinity									BONUS:ABILITYPOOL|Elemental Warrior Affinity|1																	SORTKEY:Class_Elemental_Warrior	SOURCEPAGE:PH	
Elemental Manifestation	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ElementalWarriorClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An elemental warrior of 2nd level or higher can use a standard action to cause her body to manifest aspects of her chosen element. The effect lasts for 1 minute and may be used a number of times per day equal to her class level. It can be dismissed as a free action.	KEY:Elemental Warrior ~ Elemental Manifestation	DESC:%1/day|ElementalWarriorElementalManifestationTimes			DEFINE:ElementalWarriorElementalManifestationTimes|0					BONUS:VAR|ElementalWarriorElementalManifestationTimes|ElementalWarriorLVL									ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Manifestation ~ Air|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Air	ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Manifestation ~ Earth|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Earth	ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Manifestation ~ Fire|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Fire	ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Manifestation ~ Water|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Water					SORTKEY:Class_Elemental_Warrior	SOURCEPAGE:PH	
Elemental Weapon	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ElementalWarriorClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 3rd level and higher, an elemental warrior can, as a move action, imbue any melee weapon she wields with the energy of her chosen element. The imbued weapon deals an extra 2d6 points of energy damage on each hit. The effect lasts for 1 minute and may be dismissed as a free action. She can use this ability a number of times per day equal to her class level. If the weapon already has a magical effect that allows it to deal energy damage, that effect is suppressed for the duration of the elemental weapon effect. When an elemental warrior reaches 5th level, this ability improves. The extra damage remains the same, but on a successful critical hit, the weapon releases a burst of energy that deals even more energy damage of the same type (for a total of 6d6). The additional damage is 4d6 points for weapons with a x2 critical multiplier, 6d6 points for weapons with a x3 critical multiplier, or 8d6 for weapons with a x4 critical multiplier.	KEY:Elemental Warrior ~ Elemental Weapon	DESC:%1/day|ElementalWarriorElementalWeaponTimes			DEFINE:ElementalWarriorElementalManifestationTimes|0					BONUS:VAR|ElementalWarriorElementalWeaponTimes|ElementalWarriorLVL																	SORTKEY:Class_Elemental_Warrior	SOURCEPAGE:PH	
Elemental Movement	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ElementalWarriorClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 4th level, an elemental warrior gains a special movement property based on her chosen element. At 4th level, elemental warriors of all kinds also gain the ability to use plane shift once per day to reach their chosen Elemental Plane (or from that Elemental Plane to the Material Plane).	KEY:Elemental Warrior ~ Elemental Movement																		ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Movement ~ Air|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Air	ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Movement ~ Earth|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Earth	ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Movement ~ Fire|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Fire	ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Movement ~ Water|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Water	SPELLS:Innate|TIMES=1|CASTERLEVEL=ElementalWarriorLVL|Plane Shift				SORTKEY:Class_Elemental_Warrior	SOURCEPAGE:PH	
Elemental Strike	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ElementalWarriorClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per day, a 5th-level elemental warrior can channel her chosen element to deal a devastating melee touch attack. The attack requires a standard action to deliver; if it hits, it affects its target as noted below. No save is allowed against the damage dealt by the attack, but a successful Fortitude save negates the secondary effect. The save DC for these effects is 15 + the elemental warrior's Con modifier.	KEY:Elemental Warrior ~ Elemental Strike	DESC:%1/day DC %2|ElementalWarriorElementalStrikeTimes|ElementalWarriorElementalStrikeDC			DEFINE:ElementalWarriorElementalStrikeTimes|0	DEFINE:ElementalWarriorElementalStrikeDC|0				BONUS:VAR|ElementalWarriorElementalStrikeTimes|1	BONUS:VAR|ElementalWarriorElementalStrikeDC|10+ElementalWarriorLVL+CON								ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Strike ~ Air|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Air	ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Strike ~ Earth|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Earth	ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Strike ~ Fire|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Fire	ABILITY:Special Ability|AUTOMATIC|Elemental Warrior ~ Elemental Strike ~ Water|PREABILITY:1,CATEGORY=Elemental Warrior Affinity,Elemental Warrior ~ Elemental Affinity ~ Water					SORTKEY:Class_Elemental_Warrior	SOURCEPAGE:PH	
