SOURCELONG:Book of Vile Darkness	SOURCESHORT:BoVD	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2002-10																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Spell Betrayal	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfGrazztClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:When casting a damage-dealing spell at a target or targets denied their Dexterity bonus, a thrall of Graz'zt of 2nd level or higher can increase the amount of damage dealt. A 2nd-level thrall, for example, adds +1d6 points of damage to a spell cast against flatfooted targets. Graz'zt grants this ability in the hope that the thrall will convince her enemies that she is their friend, then betray them with a surprise magical attack. The damage increase goes up by +1d6 for every two levels beyond 2nd, to +5d6 at 10th level.	KEY:Thrall of Graz'zt ~ Spell Betrayal				DEFINE:SpellBetrayal|0	DEFINE:SpellBetrayalDie|0				BONUS:VAR|SpellBetrayalDie|6|TYPE=Base	BONUS:VAR|SpellBetrayal|ThrallOfGrazztLVL/2																SORTKEY:Class_Thrall_Of_Graz'zt	SOURCEPAGE:BoVD	ASPECT:Name|Spell Betrayal +%1%2|SpellBetrayal|SpellBetrayalDie
Dark Charisma	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfGrazztClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, a thrall of Graz'zt can add an enhancement bonus on certain Charisma-based skill checks. The bonus is +1 at 3rd level, +2 at 5th level, and +3 at 7th level. The bonus improves Animal Empathy, Diplomacy, Bluff, Gather Information, Handle Animal, and Perform checks when dealing with evil creatures.	KEY:Thrall of Graz'zt ~ Dark Charisma	DESC:+%1 bonus.|DarkCharismaBonus			DEFINE:DarkCharismaBonus|0					BONUS:VAR|DarkCharismaBonus|max(3,((ThrallOfGrazztLVL-1)/2))																	SORTKEY:Class_Thrall_Of_Graz'zt	SOURCEPAGE:BoVD	
Summon Demon	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfGrazztClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A 4th-level thrall of Graz'zt can summon a demon of 5HD or less once per day. This functions as a summon monster spell cast by a 15th-level caster. A 9th-level thrall of Graz'zt can summon a demon of 10 HD or less once per day.	KEY:Thrall of Graz'zt ~ Summon Demon																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfGrazztLVL|Thrall of Graz'zt ~ Summon Monster I|PREVARLTEQ:ThrallOfGrazztLVL,8	SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfGrazztLVL|Thrall of Graz'zt ~ Summon Monster II|PREVARGTEQ:ThrallOfGrazztLVL,9							SORTKEY:Class_Thrall_Of_Graz'zt	SOURCEPAGE:BoVD	
Spellstrike	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfGrazztClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:If a thrall of Graz'zt casts a damaging spell upon a target or targets threatened in melee (and thus distracted), the thrall can add half of the spell betrayal bonus (round down) to the damage dealt. Thus, a 6th-level or 7th-level thrall of Graz'zt deals an additional +1d6 points of damage with a spell against threatened targets. At 8th level and higher, this bonus damage increases to +2d6 points.	KEY:Thrall of Graz'zt ~ Spellstrike				DEFINE:Spellstrike|0	DEFINE:SpellstrikeDie|0				BONUS:VAR|SpellstrikeDie|6|TYPE=Base	BONUS:VAR|Spellstrike|1|PREVARGTEQ:ThrallOfGrazztLVL,6	BONUS:VAR|Spellstrike|1|PREVARGTEQ:ThrallOfGrazztLVL,8															SORTKEY:Class_Thrall_Of_Graz'zt	SOURCEPAGE:BoVD	ASPECT:Name|Spellstrike +%1%2|Spellstrike|SpellstrikeDie
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A thrall of Juiblex is proficient with all simple and martial weapons, with all types of armor, and with shields.	KEY:Thrall of Juiblex ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Sickening Slime	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A thrall of Juiblex can secrete a smelly slime that coats its body in a thin layer. Anyone within 5 feet must make a Fortitude saving throw (DC 10 + the thrall's class level + Constitution bonus) or take a –1 circumstance penalty on attack rolls and skill checks, due to the outrageous odor of the slime layer.	KEY:Thrall of Juiblex ~ Sickening Slime	DESC:Fort DC %1.|SickeningSlimeDC			DEFINE:SickeningSlimeDC|0					BONUS:VAR|SickeningSlimeDC|DefaultSpellDCCon+ThrallOfJuiblexLVL	BONUS:VAR|SickeningSlimeDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Sickening Slime)								ABILITY:Ability Focus|AUTOMATIC|Sickening Slime								SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Corrosive Touch	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Three times per day, a thrall of Juiblex of 2nd level or higher can secrete a caustic slime on its hand that deals 2d6 points of damage. Once it is secreted, the thrall can make an attack to get the corrosive slime to damage a foe, dealing normal unarmed damage as well as the damage from the slime. Because of the corrosive slime, this attack is not considered unarmed and does not provoke attacks of opportunity	KEY:Thrall of Juiblex ~ Corrosive Touch																										SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Summon Ooze	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 3rd level, a thrall of Juiblex can summon a patch of green slime, a gray ooze, an ochre jelly, or a gelatinous cube as the summon monster spell with his thrall level as the caster level.	KEY:Thrall of Juiblex ~ Summon Ooze																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfJuiblexLVL|Thrall of Jubilex ~ Summon Ooze								SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Contagion	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per day, a thrall of Juiblex can spread a disease, as the contagion spell (caster level 10th).	KEY:Thrall of Juiblex ~ Contagion																		SPELLS:Innate|TIMES=1|CASTERLEVEL=10|Contagion,13+CHA								SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Alter Self	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 4th level, a thrall of Juiblex's form becomes somewhat transitory and amorphous. It can change its appearance and form at will, as the alter self spell cast by a 4th-level caster.	KEY:Thrall of Juiblex ~ Alter Self																		SPELLS:Innate|TIMES=1|CASTERLEVEL=4|Alter Self								SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Summon Demon	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A 5th-level thrall of Juiblex can summon a demon of 5 HD or less once per day. This functions as a summon monster spell cast by a 15th-level caster. A 9th-level thrall of Juiblex can summon a demon of 10 HD or less once per day.	KEY:Thrall of Juiblex ~ Summon Demon																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfJuiblexLVL|Thrall of Juiblex ~ Summon Monster I|PREVARLTEQ:ThrallOfJuiblexLVL,8	SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfJuiblexLVL|Thrall of Juiblex ~ Summon Monster II|PREVARGTEQ:ThrallOfJuiblexLVL,9							SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Corrosive Spew	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:At 6th level, a thrall of Juiblex can spit a gout of caustic goo in a line 5 feet wide and 30 feet long once per day. The corrosive spew deals 8d6 points of acid damage to anyone in its path, with a Reflex saving throw (DC 10 + thrall's class level + thrall's Con bonus) for half damage.	KEY:Thrall of Juiblex ~ Corrosive Spew	DESC:Ref DC %1.|CorrosiveSpewDC			DEFINE:CorrosiveSpewDC|0					BONUS:VAR|CorrosiveSpewDC|DefaultSpellDCCon+ThrallOfJuiblexLVL	BONUS:VAR|CorrosiveSpewDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Corrosive Spew)								ABILITY:Ability Focus|AUTOMATIC|Corrosive Spew								SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Summon Pudding	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 7th level, a thrall of Juiblex can summon a black pudding as if it had cast a summon monster spell with its thrall level as the caster level.	KEY:Thrall of Juiblex ~ Summon Pudding																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfJuiblexLVL|Thrall of Juiblex ~ Summon Pudding								SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Polymorph Self	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An 8th-level thrall of Juiblex's form is more amorphous than ever. It can change its appearance and form at will, as the polymorph self spell cast by an 8th-level caster.	KEY:Thrall of Juiblex ~ Polymorph Self																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=8|Polymorph Self								SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
No Discernible Anatomy	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfJuiblexClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 10th level, a thrall of Juiblex's form is so amorphous that it no longer need worry about being affected by critical hits, sneak attacks, damage from poison, paralysis, or stunning. However, potions no longer affect the thrall either.	KEY:Thrall of Juiblex ~ No Discernible Anatomy																		ABILITY:Special Ability|AUTOMATIC|Immunity to Critical Hits|Immunity To Flanking|Immunity to Sneak Attack	ABILITY:Special Ability|AUTOMATIC|Immunity to Poison|Immunity to Paralysis|Immunity to Stunning							SORTKEY:Class_Thrall_Of_Juiblex	SOURCEPAGE:BoVD	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A thrall ofOrcus is proficient with all simple and martial weapons, with all types of armor, and with shields.	KEY:Thrall of Orcus ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Bonus Feat or Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a thrall of Orcus attains 1st, 4th, 7th, and 10th level, the character gains new spells per day as if she had also gained a level in whatever spellcasting class she belonged to before she added the prestige class, or else she gains a bonus feat of her choice. If the thrall chooses +1 spellcasting level, she does not gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, hit points beyond those received from the prestige class, and so on), except for an increased effective level of spellcasting. This essentially means that she adds the new level to the level of whatever other spellcasting class the character has, then determines spells per day, spells known, and caster level accordingly. If a character had more than one spellcasting class before she became a thrall of Orcus, she must decide to which class she adds the level for purposes of determining spells per day. A thrall of Orcus is free to choose the bonus feat at one opportunity and the spellcasting level the next time the decision arises, or vice versa. Characters who are not spellcasters must choose the bonus feat.	KEY:Thrall of Orcus ~ Bonus Feat or Spells				DEFINE:BonusFeatOrSpellsAbility|0					BONUS:VAR|BonusFeatOrSpellsAbility|(ThrallOfOrcusLVL+2)/3	BONUS:ABILITYPOOL|Thrall of Orcus Bonus Feat or Spells|BonusFeatOrSpellsAbility																SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Carrion Stench	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A thrall of Orcus, when desired, emits a terrible smell in a 10-foot radius. Living creatures in the radius (excluding the thrall) must succeed at a Fortitude save (DC 10 + thrall's class level + thrall's Con modifier) or take a –2 penalty on all attack rolls, weapon damage rolls, saving throws, skill checks, and ability checks for 1 round per class level of the thrall of Orcus. Furthermore, mindless undead creatures within the radius of the stench believe the thrall of Orcus to be undead.	KEY:Thrall of Orcus ~ Carrion Stench	DESC:Fort DC %1.|CarrionStenchDC			DEFINE:CarrionStenchDC|0					BONUS:VAR|CorrosiveSpewDC|DefaultSpellDCCon+ThrallOfOrcusLVL	BONUS:VAR|CarrionStenchDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Carrion Stench)								ABILITY:Ability Focus|AUTOMATIC|Carrion Stench								SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Touch of Fear	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Three times per day, a 2nd-level thrall of Orcus can produce an effect identical to that of the cause fear spell cast by a 10th-level caster.	KEY:Thrall of Orcus ~ Touch of Fear																		SPELLS:Innate|TIMES=3|CASTERLEVEL=10|Cause Fear,11,CHA								SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Demon Wings	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day, a 3rd-level thrall of Orcus can bring forth massive black wings from his back. These wings allow the thrall to fly at his normal land speed with average maneuverability. The demon wings last for up to 1 hour and are dismissible with a standard action. At 7th level, the thrall can use his demon wings at will, and they last as long as needed.	KEY:Thrall of Orcus ~ Demon Wings																										SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Massive Girth/Skeletal Visage	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 4th level, a thrall of Orcus must choose to become obese like her dread master or gaunt like an undead creature. Depending on the choice, the thrall gains the Deformity (obese) or Deformity (gaunt) feat as a bonus feat.	KEY:Thrall of Orcus ~ Massive Girth ~ Skeletal Visage										BONUS:ABILITYPOOL|Thrall of Orcus Massive Girth/Skeletal Visage|1																SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Summon Undead	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a 5th-level thrall of Orcus can summon 1d4 ghouls, 1d3 shadows, 1 wight, or 1 wraith as the summon monster spell cast by a caster of her class level. At 9th level, the thrall can summon 1d3 mummies, 1 spectre, 1 mohrg, 1 vampire, or 1 ghost instead. If she chooses a vampire or a ghost, its character level is one less than the thrall's class level.	KEY:Thrall of Orcus ~ Summon Undead																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfOrcusLVL|Thrall of Orcus ~ Summon Monster I|PREVARLTEQ:ThrallOfDemogorgonLVL,8	SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfOrcusLVL|Thrall of Demogorgon ~ Summon Monster II|PREVARGTEQ:ThrallOfOrcusLVL,9							SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Pallor of Death	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 6th-level thrall of Orcus can adopt the appearance of a humanoid undead creature of her choosing as if she had cast the alter self spell. While in this form, the thrall has an aura of fear (as the fear spell cast by a 6th-level caster) that affects only living nonoutsiders within 25 feet. Pallor of death lasts for 1 minute per class level and can be used once per day.	KEY:Thrall of Orcus ~ Pallor of Death																										SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Death Touch	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:An 8th-level thrall of Orcus can force a living creature hit with a touch attack to attempt a Fortitude save (DC 10 + thrall's class level + thrall's Cha bonus). If the target fails its save, it dies.	KEY:Thrall of Orcus ~ Death Touch	DESC:%1/day Fort DC %2.|DeathTouchTimes|DeathTouchDC			DEFINE:DeathTouchDC|0	DEFINE:DeathTouchTimes|0				BONUS:VAR|DeathTouchDC|DefaultSpellDCCon+ThrallOfOrcusLVL	BONUS:VAR|DeathTouchDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Death Touch)	BONUS:VAR|DeathTouchTimes|1							ABILITY:Ability Focus|AUTOMATIC|Death Touch								SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Summon Nightwing	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfOrcusClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A 10th-level thrall of Orcus can summon 1 nightwing once per week, as the summon monster spell cast by a 15th-level caster.	KEY:Thrall of Orcus ~ Summon Nightwing																		SPELLS:Innate|TIMES=1|TIMEUNIT=Week|CASTERLEVEL=15|Thrall of Orcus ~ Summon Monster III								SORTKEY:Class_Thrall_Of_Orcus	SOURCEPAGE:BoVD	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A vermin lord is proficient with no weapons, armor, or shields.	KEY:Vermin Lord ~ Weapon and Armor Proficiency																										SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a vermin lord attains 1st level and every two levels after that (plus 10th level), the character gains new spells per day as if he had also gained a level in whatever spellcasting class he belonged to before he added the prestige class. He does not, however, gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, hit points beyond those received from the prestige class, and so on), except for an increased effective level of spellcasting. This essentially means that he adds the new level of vermin lord to the level of whatever other spellcasting class the character has, then determines spells per day, spells known, and caster level accordingly. For example, if Silican, an 8th-level wizard, gains a level in vermin lord, he gains new spells as if he had risen to 9th level in wizard, but uses the other vermin lord aspects of level progression such as attack bonus and save bonus. If he next gains a level of wizard, making him a 9th-level wizard/1st-level vermin lord, he gains spells as if he had risen to 10th-level wizard. If a character had more than one spellcasting class before he became a vermin lord, he must decide to which class he adds the level of vermin lord.	KEY:Vermin Lord ~ Spells																										SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Chitin	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A vermin lord gains a +1 natural armor bonus to Armor Class from the chitinous plates that begin to grow on his flesh. Every three levels beyond 1st, this bonus increases by +1.	KEY:Vermin Lord ~ Chitin				DEFINE:ChitinAC|0					BONUS:VAR|ChitinAC|(VerminLordLVL+2)/3	BONUS:COMBAT|AC|ChitinAC|TYPE=NaturalArmor.STACK																SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Blood Drain	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A 2ndlevel vermin lord can grow insectoid mandibles at will. He can use these mandibles to make a bite attack that deals 1 point of damage. Furthermore, the vermin lord can attempt to start a grapple, provoking no attack of opportunity. If successful, the mandibles automatically deal 2d6 points of damage each round as they suck blood from the victim. The blood drain ability only works on living creatures.	KEY:Vermin Lord ~ Blood Drain																		TEMPLATE:Vermin Lord ~ Bite								SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Spider Hand	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per day, a 3rd-level vermin lord can produce an effect identical to that of a spider hand spell cast at his effective caster level.	KEY:Vermin Lord ~ Spider Hand																		SPELLS:Innate|TIMES=3|CASTERLEVEL=Caster_Level_Highest|Spider Hand								SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Swarm Armor	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Each day, a 4th-level vermin lord automatically summons a swarm of insects, spiders, or scorpions that cover his flesh when he regains his spells. These insects absorb up to 10 points of damage from any damaging attack (weapons or spells). The insects die off when they absorb such attacks, and a total of up to 5 points per vermin lord level can be absorbed per day. Thus, a 7th-level vermin lord's swarm armor can absorb up to 35 points of damage, although no more than 10 points from any one attack. If a vermin lord is already wearing armor, the swarm armor has no effect.	KEY:Vermin Lord ~ Swarm Armor																										SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Wings of the Vermin	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A vermin lord of 5th level or higher can sprout massive, buzzing insectoid wings from his back once per day. With these wings, he can fly at his normal land speed with average maneuverability for 1 hour. The vermin lord can carry his normal carrying capacity, and greater burdens affect his speed as they would affect his land speed. It is impossible to move silently with these wings.	KEY:Vermin Lord ~ Wings of the Vermin																										SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Spider Legs	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a 6th-level vermin lord can produce an effect identical to that of a spider legs spell cast at his effective caster level.	KEY:Vermin Lord ~ Spider Legs																		SPELLS:Innate|TIMES=1|CASTERLEVEL=Caster_Level_Highest|Spider Legs								SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Spew Vermin	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per day, a 7th-level vermin lord is able to spray out a swarm of vermin from his mouth, as a breath weapon in a 30-foot cone. Anyone in this area takes 1d6 points of damage per vermin lord level, with a successful Reflex save reducing the damage by half (DC 10 + vermin lord's class level + vermin lord's Con bonus). The vermin then remain as if a summon swarm spell had been cast at the vermin lord's class level. The vermin are under the command of the vermin lord.	KEY:Vermin Lord ~ Spew Vermin	DESC:Ref DC %1.|SpewVerminDC			DEFINE:SpewVerminDC|0					BONUS:VAR|SpewVerminDC|DefaultSpellDCCon+VerminLordLVL	BONUS:VAR|SpewVerminDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Spew Vermin)								ABILITY:Ability Focus|AUTOMATIC|Spew Vermin								SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Poison	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1 STR, secondary damage 1 STR. The save DC is Constitution-based.|PoisonDC	KEY:Vermin Lord ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon+VerminLordLVL	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison								SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Hivemind	CATEGORY:Special Ability	TYPE:ClassFeatures.VerminLordClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 10th-level vermin lord can form the impetus to create a hivemind (see Hivemind in Chapter 2). The hivemind must include the vermin lord, although he counts as only a single individual and his Intelligence and Charisma scores are unaffected. However, he controls the hivemind, gains the insight bonuses, and can take advantage of the spellcasting abilities of the hivemind if enough individuals are present. The vermin lord's vermin servant can also join the hivemind if the vermin lord wishes.	KEY:Vermin Lord ~ Hivemind																										SORTKEY:Class_Vermin_Lord	SOURCEPAGE:BoVD	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.WarriorOfDarknessClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A warrior of darkness is proficient with all simple and martial weapons, with all types of armor, and with shields.	KEY:Warrior of Darkness ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Warrior_Of_Darkness	SOURCEPAGE:BoVD	
Black Magic Oil	CATEGORY:Special Ability	TYPE:ClassFeatures.WarriorOfDarknessClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A warrior of darkness can use his forbidden arcane arts to create a magic oil that he anoints himself with. An individual warrior of darkness makes oil that works only on him, and he can only make one dose of the oil each time this class feature is gained (at 1st, 4th, 7th, and 10th level). When he attains an appropriate level, the warrior of darkness creates a new black magic oil and anoints himself with it. He then chooses from the above list of supernatural abilities to imbue within himself permanently, picking a choice available to him based on his class level and Charisma modifier (the highest-numbered choice possible, or any lower one). A warrior of darkness cannot choose an ability more than once.	KEY:Warrior of Darkness ~ Black Magic Oil				DEFINE:BlackMagicOilLVL|0	DEFINE:BlackMagicOilDose|0				BONUS:VAR|BlackMagicOilLVL|WarriorOfDarknessLVL+CHA	BONUS:VAR|BlackMagicOilDose|(WarriorOfDarknessLVL+2)/|3	BONUS:ABILITYPOOL|Black Magic Oil|BlackMagicOilDose															SORTKEY:Class_Warrior_Of_Darkness	SOURCEPAGE:BoVD	
Darkling Weapon	CATEGORY:Special Ability	TYPE:ClassFeatures.WarriorOfDarknessClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:With 3 rounds of preparation (involving rituals and alchemical substances that cost 50 gp), a warrior of darkness can imbue any weapon with a +1 enhancement bonus on attack and damage rolls. If the weapon already has an enhancement bonus, the warrior of darkness can instead imbue the weapon with any magical special quality that is the equivalent of a +1 bonus (see Chapter 8 of the DUNGEON MASTER's Guide for a list of weapon qualities). The bonus or special quality only functions when the weapon is in the hands of the warrior of darkness, and it lasts 1 hour per warrior of darkness level. The warrior can imbue only one special quality in a weapon at a time.	KEY:Warrior of Darkness ~ Darkling Weapon																										SORTKEY:Class_Warrior_Of_Darkness	SOURCEPAGE:BoVD	
