SOURCELONG:Gozzilioni Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Draining Gaze	CATEGORY:Special Ability	TYPE:DemonZovvutRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Any living creature within 30 feet of a zovvut that meets its glowing red eyes must succeed at a Will saving throw (DC %1) or gain one negative level. For each negative level bestowed, the zovvut heals 5 points of damage. If the amount of healing is more than the damage the creature has taken, it gains any excess as temporary hit points. If the negative level has not been removed (with a spell such as restoration) before 24 hours have passed, the afflicted opponent must succeed at a Fortitude save (DC %1) to remove it. Failure means the opponent's level (or HD) is reduced by one.|DrainingGazeDC	KEY:Demon (Zovvut) ~ Draining Gaze				DEFINE:DrainingGazeDC|0					BONUS:VAR|DrainingGazeDC|DefaultDCCon	BONUS:VAR|DrainingGazeDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Draining Gaze)								ABILITY:Ability Focus|AUTOMATIC|Draining Gaze									SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:DemonZovvutRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Demon (Zovvut) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=12|Clairaudience/Clairvoyance|Darkness|Desecrate|Detect Good|Detect Thoughts|Doom|Suggestion|Teleport (Greater) ~ Self only	SPELLS:Innate|TIMES=1|CASTERLEVEL=8|Cause Fear,11+CHA								SOURCEPAGE:MM2	
Create Spawn	CATEGORY:Special Ability	TYPE:DemonZovvutRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Any humanoid slain by the zovvut's gaze attack (negative levels equal to currentHit Dice, or drained below 1st level) becomes a wight in 1d4 rounds. This creature is under the command of the zovvut that killed it, and it remains enslaved until either it or the zovvut dies. A spawn does not possess any of the abilities it had in life.	KEY:Demon (Zovvut) ~ Create Spawn																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Demon (Jarilith)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DemonJarilithRaceTrait|Scent	AUTO:LANG|Abyssal										BONUS:VAR|Maneuverability|3|TYPE=Base	BONUS:VAR|TelepathyRange|100|TYPE=Base	BONUS:VAR|TanarriStandardLanguages|1|TYPE=Base																	
Frightful Presence	CATEGORY:Special Ability	TYPE:DemonJarilithRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:When a jarilith charges or attacks, it inspires terror in all creatures within %2 feet that have fewer Hit Dice or levels than it has. Each potentially affected opponent must succeed at a Will save (DC %1) or become shaken-a condition that lasts until the opponent is out of range. A successful save leaves that opponent immune to that jarilith's frightful presence for 24 hours. The save DC is Charisma-based.|FrightfulPresenceDC|FrightfulPresenceRange	KEY:Demon (Jarilith) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:DemonJarilithRaceTrait.SpecialAttack.Supernatural.Improved Grab	VISIBLE:YES	DESC:If a jarilith hits an opponent that is at least one size category smaller than itself with a bite attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +26). If it gets a hold, it can attempt to rake in the same round. Thereafter, the jarilith has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but the jarilith is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage and allows another rake attempt.	KEY:Demon (Jarilith) ~ Improved Grab																											SOURCEPAGE:MM2	
Pounce	CATEGORY:Special Ability	TYPE:DemonJarilithRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a jarilith charges, it can make a full attack (including a rake attempt, see below) even though it has moved.	KEY:Demon (Jarilith) ~ Pounce																											SOURCEPAGE:MM2	
Rake	CATEGORY:Special Ability	TYPE:DemonJarilithRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Attack bonus +21 melee, damage 2d6+1.	KEY:Demon (Jarilith) ~ Rake																		NATURALATTACKS:Rake,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d6	BONUS:WEAPONPROF=Rake|DAMAGE|-STR/2								SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:DemonJarilithRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Demon (Jarilith) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=12|Clairaudience/Clairvoyance|Darkness|Detect Good|Detect Thoughts|Doom									SOURCEPAGE:MM2	
Augmented Critical	CATEGORY:Special Ability	TYPE:DemonJarilithRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A jarilith threatens a critical hit on a natural attack roll of 18-20. On a successful critical hit with a bite, claw, or rake attack, it deals triple damage.	KEY:Demon (Jarilith) ~ Augmented Critical									BONUS:WEAPONPROF=Bite|CRITRANGEADD|2	BONUS:WEAPONPROF=Bite|CRITMULTADD|1	BONUS:WEAPONPROF=Claw|CRITRANGEADD|2	BONUS:WEAPONPROF=Claw|CRITMULTADD|1	BONUS:WEAPONPROF=Rake|CRITRANGEADD|2	BONUS:WEAPONPROF=Rake|CRITMULTADD|1													SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DemonJarilithRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A jarilith receives a +4 racial bonus on Balance, Hide, and Move Silently checks. *In areas of tall grass or heavy undergrowth, its Hide bonus improves to +12.	KEY:Demon (Jarilith) ~ Skills									BONUS:SKILL|Balance,Hide,Move Silently|TYPE=Racial	BONUS:SITUATION|Hide=Tall grass or heavy undergrowth area|12|TYPE=Racial																	SOURCEPAGE:MM2	
																																	
Race Traits ~ Demon (Kelvezu)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DemonKelvezuRaceTrait											BONUS:VAR|Maneuverability|3|TYPE=Base	BONUS:VAR|TelepathyRange|100|TYPE=Base																		
Poison	CATEGORY:Special Ability	TYPE:DemonKelvezuRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 CON, secondary damage 1d6 CON. The save DC is Constitution-based.|PoisonDC	KEY:Demon (Kelvezu) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
Sneak Attack	CATEGORY:Special Ability	TYPE:DemonKelvezuRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Any time the kelvezu's target is denied a Dexterity bonus, or when it is flanked by the kelvezu, the latter deals an additional +8d6 points of damage on a successful melee attack.	KEY:Demon (Kelvezu) ~ Sneak Attack									BONUS:VAR|SneakAttackDice|8									ABILITY:Special Ability|AUTOMATIC|Sneak Attack									SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:DemonKelvezuRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Demon (Kelvezu) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=18|Deeper Darkness|Desecrate|Detect Good|Detect Law|Dispel Magic (Greater)|Invisibility (Greater) ~ Self only|Read Magic|Suggestion|Teleport (Greater) ~ Self only|Tongues ~ Self only|Unhallow									SOURCEPAGE:MM2	
Enhanced Detection	CATEGORY:Special Ability	TYPE:DemonKelvezuRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:In addition to its regular senses, a kelvezu perceives foes through detect magic and see invisibility effects (caster level 18th) that are always active.	KEY:Demon (Kelvezu) ~ Enhanced Detection									BONUS:VAR|HasDetectMagicVision|1|TYPE=Base	BONUS:VAR|HasSeeInvisibilityVision|1|TYPE=Base																	SOURCEPAGE:MM2	
Evasion	CATEGORY:Special Ability	TYPE:DemonKelvezuRaceTrait.SpecialQuality.Extraordinary.Evasion	VISIBLE:YES	DESC:If exposed to any effect that normally allows a Reflex save for half damage, a kelvezu takes no damage on a successful saving throw.	KEY:Demon (Kelvezu) ~ Evasion																											SOURCEPAGE:MM2	
Summon Tanar'ri	CATEGORY:Special Ability	TYPE:DemonKelvezuRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a kelvezu can attempt to summon another kelvezu with a 25%% chance of success.	KEY:Demon (Kelvezu) ~ Summon Tanar'ri																											SOURCEPAGE:MM2	
Uncanny Dodge	CATEGORY:Special Ability	TYPE:DemonKelvezuRaceTrait.SpecialQuality.Extraordinary.Uncanny Dodge	VISIBLE:YES	DESC:kelvezu retains its Dexterity bonus to AC even when flat-footed, and it cannot be flanked.	KEY:Demon (Kelvezu) ~ Uncanny Dodge																											SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DemonKelvezuRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A kelvezu receives a +8 racial bonus on Hide and Move Silently checks.	KEY:Demon (Kelvezu) ~ Skills									BONUS:SKILL|Hide,Move Silently|8|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Desmodu	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DesmoduRaceTrait	AUTO:LANG|Undercommon|Terran|Desmodu										BONUS:VAR|AdvancementByClass|1	BONUS:VAR|DesmoduLanguage|1|TYPE=Base																		
Screech	CATEGORY:Special Ability	TYPE:DesmoduRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Once per day, a desmodu can produce a screech that can literally tear items apart. The creature can choose one of two effects.&nl; - A ray deals 5d6 points of sonic damage to any creature or object it strikes. This attack has a range of 30 feet.&nl; - A sonic concussion causes every creature (except other desmodus) within a 30-foot spread centered on the desmodu to be stunned for 1d4 rounds. A successful Fortitude save (DC %1) negates the effect.|ScreechDC	KEY:Desmodu ~ Screech				DEFINE:ScreechDC|0					BONUS:VAR|ScreechDC|DefaultDCCon	BONUS:VAR|ScreechDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Screech)								ABILITY:Ability Focus|AUTOMATIC|Screech									SOURCEPAGE:MM2	
Sonic Abilities	CATEGORY:Special Ability	TYPE:DesmoduRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:At will, a desmodu can emit subsonic vibrations, choosing one of two effects. It takes a standard action to invoke an effect or to concentrate to maintain it.&nl; - Despair: Each foe in a 30-foot spread centered on the desmodu takes a -2 morale penalty on saving throws, attack rolls, ability checks, skill checks, and weapon damage rolls for as long as the desmodu concentrates and for 1d4 rounds thereafter. A successful Will save (DC %1) negates this sonic, mind-affecting effect.&nl; - Hope: Every ally in a 30-foot spread centered on the desmodu gains a +2 morale bonus on saving throws, attack rolls, ability checks, skill checks, and weapon damage rolls for as long as the desmodu concentrates and for 1d4 rounds thereafter.|SonicAbilitiesDC	KEY:Desmodu ~ Sonic Abilities				DEFINE:SonicAbilitiesDC|0					BONUS:VAR|SonicAbilitiesDC|DefaultDCCon	BONUS:VAR|SonicAbilitiesDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Sonic Abilities)								ABILITY:Ability Focus|AUTOMATIC|Sonic Abilities									SOURCEPAGE:MM2	
Wounding	CATEGORY:Special Ability	TYPE:DesmoduRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A desmodu's saliva contains an anticoagulant that causes bite wounds the creature inflicts to bleed freely. A wound resulting from a desmodu's bite attack bleeds for an additional 1 point of damage per round thereafter. Multiple wounds from such attacks result in cumulative bleeding loss (two wounds for 2 points of damage per round, and so on). The bleeding stops on its own after 1 minute. Alternatively, it can be stopped by a successful Heal check (DC 15) or the application of a cure spell or some other healing spell (heal, healing circle, or the like).	KEY:Desmodu ~ Wounding																											SOURCEPAGE:MM2	
Blindsense	CATEGORY:Special Ability	TYPE:DesmoduRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A desmodu emits high-frequency sounds, inaudible to most other creatures, that bounce off nearbyobjects and creatures. This ability enables it to discern objects and creatures within 120 feet. The desmodu usually does not need to make Spot or Listen checks to notice creatures within range of its blindsight. A silence spell negates this ability and forces the desmodu to rely on its vision (which is as good as a human's).	KEY:Desmodu ~ Blindsense									BONUS:VAR|BlindsenseRange|120|TYPE=Base																		SOURCEPAGE:MM2	
Gallop	CATEGORY:Special Ability	TYPE:DesmoduRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A desmodu can get down on all fours and gallop along like an ape at a speed of 40 feet, provided that its hands are free.	KEY:Desmodu ~ Gallop																											SOURCEPAGE:MM2	
Speak with Bats	CATEGORY:Special Ability	TYPE:DesmoduRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:This ability functions like a speak with animals spell (caster level 1st), except that it only works on bats and is usable at will.	KEY:Desmodu ~ Speak with Bats																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=1|Speak with Animals ~ Bats only									SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DesmoduRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A desmodu receives a +4 racial bonus on Spot and Listen checks, which is lost if its blindsight is negated. The creature also gets a +2 racial bonus on grapple checks.When wearing light armor or no armor, the creature gains a +2 bonus on Balance and Jump checks. All these racial bonuses are included in the statistics above.When a desmodu has its hands free and deliberately jumps down from a height, subtract 10 feet from the distance fallen to determine damage. If it makes a successful Jump check (DC 15), reduce the effective distance fallen by another 10 feet.	KEY:Desmodu ~ Skills									BONUS:SKILL|Spot,Listen|4|TYPE=Racial	BONUS:COMBAT|TOHIT.GRAPPLE|2|TYPE=Racial	BONUS:SKILL|Balance,Jump|2|TYPE=Racial|PREVARLT:ENCUMBERANCE,1,var("COUNT[EQTYPE.ARMOR.IS.MEDIUM]"),1																SOURCEPAGE:MM2	
Wild Empathy	CATEGORY:Special Ability	TYPE:DesmoduRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:This power works exactly like the druid's wild empathy class feature.	KEY:Desmodu ~ Wild Empathy																		ABILITY:Special Ability|AUTOMATIC|Wild Empathy									SOURCEPAGE:MM2	
																																	
Race Traits ~ Desmodu Bat (Hunting Bat)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DesmoduBatHuntingBatRaceTrait|TYPE=DesmoduBatSubRaceTrait|Scent											BONUS:VAR|Maneuverability|4|TYPE=Base																			
Trip	CATEGORY:Special Ability	TYPE:DesmoduBatHuntingBatRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A hunting bat that hits with a bite attack can attempt to trip the opponent as a free action without making a touch attack or provoking an attack of opportunity. If the attempt fails, the opponent cannot react to trip the bat.	KEY:Desmodu Bat (Hunting Bat) ~ Trip																											SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DesmoduBatHuntingBatRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A hunting bat receives a +4 racial bonus on Hide checks. It also receives a +8 racial bonus on Spot and Listen checks. *These latter two bonuses are lost if its blindsight is negated.	KEY:Desmodu Bat (Hunting Bat) ~ Skills									BONUS:SKILL|Hide|4|TYPE=Racial	BONUS:SKILL|Spot,Listen|8|TYPE=Racial																	SOURCEPAGE:MM2	
																																	
Race Traits ~ Desmodu Bat (Guarding Bat)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DesmoduBatGuardingBatRaceTrait|TYPE=DesmoduBatSubRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base									ABILITY:FEAT|AUTOMATIC|Dodge										
Wounding	CATEGORY:Special Ability	TYPE:DesmoduBatGuardingBatRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A guard bat's saliva contains an anticoagulant that causes bite wounds the creature inflicts to bleed freely. A wound resulting from a guard bat's bite attack bleeds for an additional 1 point of damage per round thereafter. Multiple wounds from such attacks result in cumulative bleeding loss (two wounds for 2 points of damage per round, and so on).The bleeding can be stopped only by a successfulHeal check (DC 15) or the application of a cure spell or some other healing spell (heal, healing circle, or the like).	KEY:Desmodu Bat (Guarding Bat) ~ Wounding																											SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DesmoduBatGuardingBatRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A guard bat receives a +8 racial bonus on Spot and Listen checks. *These bonuses are lost if blindsight is negated.	KEY:Desmodu Bat (Guarding Bat) ~ Skills									BONUS:SKILL|Spot,Listen|8|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Desmodu Bat (War Bat)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DesmoduBatWarBatRaceTrait|TYPE=DesmoduBatSubRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base																			
Skills	CATEGORY:Special Ability	TYPE:DesmoduBatWarBatRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A war bat receives a +4 racial bonus on Spot and Listen checks. *These bonuses are lost if blindsight is negated.	KEY:Desmodu Bat (War Bat) ~ Skills									BONUS:SKILL|Spot,Listen|4|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Devil (Advespa)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DevilAdvespaRaceTrait											BONUS:VAR|TelepathyRange|100|TYPE=Base	BONUS:VAR|Maneuverability|4|TYPE=Base																		
Improved Grab	CATEGORY:Special Ability	TYPE:DevilAdvespaRaceTrait.SpecialAttack.Extraordinary.Improved grab	VISIBLE:YES	DESC:If an advespa hits an opponent that is at least one size category smaller than itself with both claws, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +13). If it gets a hold, it automatically hits with its sting. Thereafter, the advespa has the option to conduct the grapple normally, or simply use its claws to hold the opponent (-20 penalty on grapple check, but the advespa is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals damage from both claws and the sting.	KEY:Devil (Advespa) ~ Improved Grab																											SOURCEPAGE:MM2	
Poison	CATEGORY:Special Ability	TYPE:DevilAdvespaRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d4 STR, secondary damage 1d4 STR. The save DC is Constitution-based.|PoisonDC	KEY:Devil (Advespa) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:DevilAdvespaRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Devil (Advespa) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=3|CASTERLEVEL=4|Disguise Self|Command,10+CHA|Produce Flame|Pyrotechnics									SOURCEPAGE:MM2	
Regeneration	CATEGORY:Special Ability	TYPE:DevilAdvespaRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An advespa takes normal damage from acid, from holy weapons, and from attacks that deal holy damage.	KEY:Devil (Advespa) ~ Regeneration									BONUS:VAR|RegenerationRate|2|TYPE=Racial									ABILITY:Special Ability|AUTOMATIC|Regeneration									SOURCEPAGE:MM2	ASPECT:NAME|Regeneration %1|RegenerationRate
Summon Baatezu	CATEGORY:Special Ability	TYPE:DevilAdvespaRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, an advespa can attempt to summon 1d2 additional advespas with a 30%% chance of success.	KEY:Devil (Advespa) ~ Summon Baatezu																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Devil (Amnizu)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DevilAmnizuRaceTrait	AUTO:LANG|Infernal|Common										BONUS:VAR|TelepathyRange|100|TYPE=Base	BONUS:VAR|Maneuverability|3|TYPE=Base	BONUS:VAR|BaatezuStandardLanguages|1|TYPE=Base																	
Feeblemind	CATEGORY:Special Ability	TYPE:DevilAmnizuRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The touch of an amnizu duplicates the effect of a feeblemind spell (caster level 14th; Will save DC %1).|FeeblemindDC	KEY:Devil (Amnizu) ~ Feeblemind				DEFINE:FeeblemindDC|0					BONUS:VAR|FeeblemindDC|DefaultDCCha	BONUS:VAR|FeeblemindDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Feeblemind)								ABILITY:Ability Focus|AUTOMATIC|Feeblemind									SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:DevilAmnizuRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Devil (Amnizu) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=14|Fireball,13+CHA	SPELLS:Innate|TIMES=1|CASTERLEVEL=14|Sequester,17+CHA								SOURCEPAGE:MM2	
Regeneration	CATEGORY:Special Ability	TYPE:DevilAmnizuRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An amnizu takes normal damage from acid, from holy weapons, and from attacks that deal holy damage.	KEY:Devil (Amnizu) ~ Regeneration									BONUS:VAR|RegenerationRate|4|TYPE=Racial									ABILITY:Special Ability|AUTOMATIC|Regeneration									SOURCEPAGE:MM2	ASPECT:NAME|Regeneration %1|RegenerationRate
Secure Intelligence	CATEGORY:Special Ability	TYPE:DevilAmnizuRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An amnizu is immune to any effect that would drain, damage, or otherwise reduce its Intelligence score.	KEY:Devil (Amnizu) ~ Secure Intelligence																		ABILITY:Special Ability|AUTOMATIC|Immunity To Intelligence Damage|Immunity To Intelligence Drain									SOURCEPAGE:MM2	
Summon Baatezu	CATEGORY:Special Ability	TYPE:DevilAmnizuRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, an amnizu may summon 1d3 advespas or 1 amnizu with a 50%% chance of success.	KEY:Devil (Amnizu) ~ Summon Baatezu																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Devil (Malebranche)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DevilMalebrancheRaceTrait	AUTO:LANG|Infernal|Common										BONUS:VAR|TelepathyRange|100|TYPE=Base	BONUS:VAR|Maneuverability|3|TYPE=Base	BONUS:VAR|BaatezuStandardLanguages|1|TYPE=Base																	
Charge	CATEGORY:Special Ability	TYPE:DevilMalebrancheRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A malebranche typically begins a battle with a flying charge at an opponent on the ground. In addition to the normal benefits and hazards of a charge, this tactic allows the malebranche to make a single gore attack (+24 melee) that deals 6d6+15 points of damage. The creature can also charge while moving on the ground, if it wishes.	KEY:Devil (Malebranche) ~ Charge																											SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:DevilMalebrancheRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a malebranche hits an opponent that is at least one size category smaller than itself with a claw attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +34). The creature has the option to conduct the grapple normally, or simply use its claw to hold the opponent (-20 penalty on grapple check, but the malebranche is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals claw damage.	KEY:Devil (Malebranche) ~ Improved Grab																											SOURCEPAGE:MM2	
Fear Aura	CATEGORY:Special Ability	TYPE:DevilMalebrancheRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:As a free action, a malebranche can produce a fear effect. This ability functions like a fear spell (caster level 12th; save DC %1), except that it affects all creatures within a 15-foot radius around the malebranche. Any creature that makes a successful saving throw against the effect cannot be affected again by that malebranche's fear aura for 24 hours. All baatezu are immune to the malebranche's fear aura. The save DC is Charisma-based.|FearAuraDC	KEY:Devil (Malebranche) ~ Fear Aura				DEFINE:FearAuraDC|0					BONUS:VAR|FearAuraDC|DefaultDCCha	BONUS:VAR|FearAuraDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Fear Aura)								ABILITY:Ability Focus|AUTOMATIC|Fear Aura									SOURCEPAGE:MM2	
Regeneration	CATEGORY:Special Ability	TYPE:DevilMalebrancheRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A malebranche takes normal damage from acid, from holy weapons, and from attacks that deal holy damage.	KEY:Devil (Malebranche) ~ Regeneration									BONUS:VAR|RegenerationRate|8|TYPE=Racial									ABILITY:Special Ability|AUTOMATIC|Regeneration									SOURCEPAGE:MM2	ASPECT:NAME|Regeneration %1|RegenerationRate
																																	
Race Traits ~ Dinosaur (Cryptoclidus)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DinosaurCryptoclidusRaceTrait|Scent																														
Improved Grab	CATEGORY:Special Ability	TYPE:DinosaurCryptoclidusRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If cryptoclidus hits an opponent that is at least one size category smaller than itself with a bite attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +10). If it gets a hold, it can try to swallow the opponent. Alternatively, the cryptoclidus has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but cryptoclidus is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage.	KEY:Dinosaur (Cryptoclidus) ~ Improved Grab																											SOURCEPAGE:MM2	
Swallow Whole	CATEGORY:Special Ability	TYPE:DinosaurCryptoclidusRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Cryptoclidus can swallow a grabbed opponent that is at least two size categories smaller than itself by making a successful grapple check (grapple bonus +10). Once inside the gullet, the opponent takes 1d8+4 points of bludgeoning damage plus 1d6+2 points of acid damage per round from the dinosaur's digestive juices. A successful grapple check allows the swallowed creature to climb out of the gullet and return to the mouth, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 25 points of damage to the digestive tract (AC 12) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. A Large cryptoclidus's gullet can hold 1 Small, 4 Tiny, or 16 Diminutive or smaller opponents.	KEY:Dinosaur (Cryptoclidus) ~ Swallow Whole																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Dinosaur (Allosaurus)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DinosaurAllosaurusRaceTrait|Scent																														
