SOURCELONG:Unearthed Arcana	SOURCESHORT:UA	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-02																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Transmutable Memory	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A transmuter using this variant can alter some of his prepared spells in a short amount of time. Once per day, the transmuter can give up a number of prepared spell levels (up to a maximum total equal to half his class level) and prepare different spells in their place, as long as the number of newly prepared spell levels is equal to or less than the number of spell levels given up (0-level spells don't count). For example, a 12th-level transmuter who uses this variant can lose two 1stlevel spells and two 2nd-level spells from memory (a total of six spell levels, half the character's class level) and prepare two 3rdlevel spells. Using this ability requires a number of minutes of concentration equal to the number of spell levels given up. If the transmuter's concentration is broken during this time, all spells to be lost are gone and no spells are gained in their place.	KEY:Transmutable Memory Transmuter ~ Transmutable Memory	DESC:%1/day|TransmuterTransmutableMemoryTimes			DEFINE:TransmuterTransmutableMemoryTimes|0					BONUS:VAR|TransmuterTransmutableMemoryTimes|1																	SORTKEY:Class_Transmutable_Memory_Wizard	SOURCEPAGE:UA	
Spontaneous Domain Casting	CATEGORY:ACF	TYPE:AlternateClass.ClericSpontaneousCasting	VISIBLE:YES	DESC:Rather than allowing a cleric to prepare one spell each day from either of his domains, allow the cleric to spontaneously cast any domain spell in place of a prepared spell of the same level or lower.	KEY:Spontaneous Domain Casting ~ Cleric	PRECLASS:1,Cleric=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Spontaneous Domain Casting ~ Spontaneous Domain|PREVARGTEQ:ClericLVL,1							COST:0	SORTKEY:Class_Cleric	SOURCEPAGE:UA	
Spontaneous Domain Casting	CATEGORY:ACF	TYPE:AlternateClass.DruidSpontaneousCasting	VISIBLE:YES	DESC:Rather than allowing a druid to prepare one spell each day from either of his domains, allow the druid to spontaneously cast any domain spell in place of a prepared spell of the same level or lower.	KEY:Spontaneous Domain Casting ~ Druid	PRECLASS:1,Druid=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Spontaneous Domain Casting ~ Spontaneous Domain|PREVARGTEQ:DruidLVL,1							COST:0	SORTKEY:Class_Druid	SOURCEPAGE:UA	
###TODO: Remove bonus spell slot for domain																																	
Spontaneous Casting	CATEGORY:ACF	TYPE:AlternateClassFeatures.ClericClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Rather than allowing a cleric to prepare one spell each day from either of his domains, allow the cleric to spontaneously cast any domain spell in place of a prepared spell of the same level or lower. This functions identically with the cleric's ability to spontaneously cast cure spells. The cleric "loses" a prepared spell to cast either one of his domain spells of the same level or lower.	KEY:Spontaneous Domain Casting ~ Spontaneous Domain																		ABILITY:Special Ability|VIRTUAL|Spontaneous casting ~ Domain spells								SORTKEY:Class_Spontaneous_Domain_Casting_Cleric	SOURCEPAGE:UA	
Favored Environment Ranger	CATEGORY:ACF	TYPE:AlternateClass.RangerFavoredEnemy	VISIBLE:YES	DESC:Instead of selecting a type of creature against which to apply a bonus on certain skills and damage rolls, the ranger selects a specific natural environment and gains bonuses when in that environment.		PRECLASS:1,Ranger=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Favored Environment Ranger ~ Favored Environment|PREVARGTEQ:RangerLVL,1							COST:0	SORTKEY:Class_Ranger	SOURCEPAGE:UA	
Favored Environment	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 1st level, a ranger may select a natural environment from among those given on Table 2-3: Ranger Favored Environments. Due to the ranger's experience in that environment, he gains a +2 bonus on Hide, Listen, Move Silently, Spot, and Survival checks when using these skills in that environment. He also gains the same bonus on Knowledge (nature) checks made in association with that environment (or on Knowledge [dungeoneering] checks made in association with underground environments, if the ranger has selected underground as a favored environment). At 5th level and every fi ve levels thereafter (at 10th, 15th, and 20th level), the ranger may select an additional favored environment from those given on the table and gains an identical bonus on the appropriate skill checks in that environment. In addition, at each such interval, the bonuses in any one favored environment (including the one just selected, if so desired) increase by 2.	KEY:Favored Environment Ranger ~ Favored Environment				DEFINE:RangerFavoredEnvironmentLVL|0					BONUS:VAR|RangerFavoredEnemyLVL|RangerLVL	BONUS:VAR|FavoredEnvironmentCount|RangerFavoredEnemyLVL/5+1	BONUS:VAR|FavoredEnvironmentBonusCount|RangerFavoredEnemyLVL/5	BONUS:VAR|FavoredEnemyBaseBonus|2|TYPE=Base						ABILITY:Special Ability|AUTOMATIC|Favored Environment								SORTKEY:Class_Favored_Environment_Ranger	SOURCEPAGE:UA	
Whirling Frenzy Barbarian	CATEGORY:ACF	TYPE:AlternateClass.BarbarianRage.BarbarianGreaterRage.BarbarianIndomitableWill.BarbarianMightyRage	VISIBLE:YES	DESC:A barbarian with this variant form of rage doesn't gain the normal bonuses when he enters a rage.		PRECLASS:1,Barbarian=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Whirling Frenzy Barbarian ~ Whirling Frenzy|PREVARGTEQ:BarbarianLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Whirling Frenzy Barbarian ~ Greater Whirling Frenzy|PREVARGTEQ:BarbarianLVL,11	ABILITY:Alternate Class Feature|AUTOMATIC|Whirling Frenzy Barbarian ~ Whirling Frenzy Evasion|PREVARGTEQ:BarbarianLVL,14	ABILITY:Alternate Class Feature|AUTOMATIC|Whirling Frenzy Barbarian ~ Mighty Whirling Frenzy|PREVARGTEQ:BarbarianLVL,20					SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Whirling Frenzy	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary.Rage	VISIBLE:YES	DESC:A barbarian with this variant form of rage doesn't gain the normal bonuses when he enters a rage. Instead, when a barbarian with whirling frenzy enters a rage, he temporarily gains a +4 bonus to Strength and a +2 dodge bonus to Armor Class and on Refl ex saves. While in a whirling frenzy, the barbarian may make one extra attack in a round at his highest base attack bonus, but this attack takes a -2 penalty, as does each other attack made that round. This penalty applies for 1 round, so it also affects attacks of opportunity the barbarian might make before his next action. Whirling frenzy is otherwise identical to the standard barbarian rage in all other ways.	KEY:Whirling Frenzy Barbarian ~ Whirling Frenzy				DEFINE:BarbarianWhirlingFrenzyTimesLVL|0	DEFINE:BarbarianWhirlingFrenzyPowerLVL|0				BONUS:VAR|BarbarianWhirlingFrenzyTimesLVL,BarbarianWhirlingFrenzyPowerLVL|BarbarianLVL|TYPE=Class	BONUS:VAR|WhirlingFrenzyTimes|(BarbarianWhirlingFrenzyTimesLVL/4)+1	BONUS:VAR|WhirlingFrenzyLVL|BarbarianWhirlingFrenzyPowerLVL|TYPE=Base							ABILITY:Special Ability|AUTOMATIC|Whirling Frenzy								SORTKEY:Class_Whirling_Frenzy_Barbarian	SOURCEPAGE:UA	
Whirling Frenzy Evasion	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A barbarian using this variant doesn't gain indomitable will at 14th level. Instead, he gains evasion, but only while in a whirling frenzy.	KEY:Whirling Frenzy Barbarian ~ Whirling Frenzy Evasion																										SORTKEY:Class_Whirling_Frenzy_Barbarian	SOURCEPAGE:UA	
Greater Whirling Frenzy	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 11th level (when a standard barbarian gains greater rage), the Strength bonus increases to +6, and the dodge bonus to Armor Class and on Refl ex saves increases to +3. At 20th level (when a standard barbarian gains mighty rage), the Strength bonus increases to +8, and the dodge bonus to Armor Class and on Refl ex saves increases to +4.	KEY:Whirling Frenzy Barbarian ~ Greater Whirling Frenzy				DEFINE:GreaterWhirlingFrenzy|0					BONUS:VAR|GreaterWhirlingFrenzy|1|PREVARGTEQ:BarbarianWhirlingFrenzyPowerLVL,11																	SORTKEY:Class_Whirling_Frenzy_Barbarian	SOURCEPAGE:UA	
Mighty Whirling Frenzy	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 20th level, a barbarian's bonuses to Strength and Constitution during his rage each increase to +8, and his morale bonus on Will saves increases to +4. The penalty to AC remains at -2.	KEY:Whirling Frenzy Barbarian ~ Mighty Whirling Frenzy				DEFINE:MightyWhirlingFrenzy|0					BONUS:VAR|MightyWhirlingFrenzy|1|PREVARGTEQ:BarbarianWhirlingFrenzyPowerLVL,20																	SORTKEY:Class_Whirling_Frenzy_Barbarian	SOURCEPAGE:UA	
Turn Outsider Cleric	CATEGORY:ACF	TYPE:AlternateClass.ClericTurnRebukeUndead	VISIBLE:YES	DESC:Instead of channeling energy to turn or rebuke undead, with this variant a cleric can channel energy to banish outsiders.		PRECLASS:1,Cleric=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Turn Outsider Cleric ~ Turn or Rebuke Outsider|PREVARGTEQ:ClericLVL,1							COST:0	SORTKEY:Class_Cleric	SOURCEPAGE:UA	
Turn or Rebuke Outsider	CATEGORY:ACF	TYPE:AlternateClassFeatures.ClericClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Instead of channeling energy to turn or rebuke undead, with this variant a cleric can channel energy to banish outsiders.	KEY:Turn Outsider Cleric ~ Turn or Rebuke Outsider									BONUS:ABILITYPOOL|Turn Outsider|1|TYPE=ClassAbility	BONUS:VAR|TurnLevelBase,TurnDamagePlusBase|ClericLVL|TYPE=Level.REPLACE								ABILITY:Special Ability|AUTOMATIC|Basic Turning								SORTKEY:Class_Turn_Outsider_Cleric	SOURCEPAGE:UA	
Domain Druid	CATEGORY:ACF	TYPE:AlternateClass	VISIBLE:YES	DESC:Each druid may choose a single domain from the following list: Air, Animal, Earth, Fire, Plant, Sun, and Water.		PRECLASS:1,Druid=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Domain Druid ~ Spellcasting|Domain Druid ~ Druid Domain|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Druid	SOURCEPAGE:UA	
Spellcasting	CATEGORY:ACF	TYPE:AlternateClassFeatures.DruidClassFeatures.SpecialAttack	VISIBLE:YES	DESC:A domain druid prepares and casts spells like a normal druid. However, a domain druid gains one bonus spell per spell level, which must be filled with the spell from that level of the domain spell list (or with a lower-level domain spell that has been altered with a metamagic feat).	KEY:Domain Druid ~ Spellcasting									BONUS:DOMAIN|NUMBER|1																	SORTKEY:Class_Domain_Druid	SOURCEPAGE:UA	
Druid Domain	CATEGORY:ACF	TYPE:AlternateClassFeatures.DruidClassFeatures.SpecialAttack	VISIBLE:YES	DESC:At 1st level, a domain druid selects an arcane domain from those listed below. (At the DM's discretion, the player might create an alternatively themed domain instead.) Once selected, the domain may never be changed.	KEY:Domain Druid ~ Druid Domain																										SORTKEY:Class_Domain_Druid	SOURCEPAGE:UA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeBardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:As the standard bard in the Player's Handbook. A prestige bard can cast any arcane spells in light armor without the normal arcane spell failure chance.	KEY:Prestige Bard ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfSimple|TYPE=WeaponProfBard	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfLight	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Prestige_Bard	SOURCEPAGE:UA	
Spellcasting	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeBardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a new prestige bard level is gained (except at 1st, 3rd, 7th, and 13th level), the character gains new spells per day (and spells known, if applicable) as if she had also gained a level in whatever arcane spellcasting class she belonged to before she added the prestige class. A prestige bard casts arcane spells from the schools of divination, enchantment, and illusion at +2 caster level. She casts arcane spells from the schools of evocation and necromancy at -2 caster level.	KEY:Prestige Bard ~ Spellcasting									BONUS:CASTERLEVEL|SCHOOL.Divination|2	BONUS:CASTERLEVEL|SCHOOL.Enchantment|2	BONUS:CASTERLEVEL|SCHOOL.Illusion|2	BONUS:CASTERLEVEL|SCHOOL.Evocation|-2	BONUS:CASTERLEVEL|SCHOOL.Necromancy|-2													SORTKEY:Class_Prestige_Bard	SOURCEPAGE:UA	
Bardic Knowledge	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeBardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A bard picks up a lot of stray knowledge while wandering the land and learning stories from other bards. He may make a special bardic knowledge check with a bonus equal to his bard level + his Intelligence modifier to see whether he knows some relevant information about local notable people, legendary items, or noteworthy places. (If the bard has 5 or more ranks in Knowledge (history), he gains a +2 bonus on this check.) A successful bardic knowledge check will not reveal the powers of a magic item but may give a hint as to its general function. A bard may not take 10 or take 20 on this check  this sort of knowledge is essentially random. The DM can determine the Difficulty Class of the check by referring to the table above.	KEY:Prestige Bard ~ Bardic Knowledge									BONUS:VAR|BardicKnowledge|PrestigeBardLVL+INT									ABILITY:Special Ability|AUTOMATIC|Bardic Knowledge								SORTKEY:Class_Prestige_Bard	SOURCEPAGE:UA	
Bardic Music	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeBardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Once per day per bard level, a bard can use his song or poetics to produce magical effects on those around him (usually including himself, if desired). While these abilities fall under the category of bardic music and the descriptions discuss singing or playing instruments, they can all be activated by reciting poetry, chanting, singing lyrical songs, singing melodies (fa-la-la, and so forth), whistling, playing an instrument, or playing an instrument in combination with some spoken performance. Each ability requires both a minimum bard level and a minimum number of ranks in the Perform skill to qualify if a bard does not have the required number of ranks in at least one Perform skill, he does not gain the bardic music ability until he acquires the needed ranks.	KEY:Prestige Bard ~ Bardic Music				DEFINE:PrestigeBardBardicMusicLVL|0					BONUS:VAR|PrestigeBardBardicMusicLVL|PrestigeBardLVL	BONUS:VAR|BardicMusicLVL|PrestigeBardBardicMusicLVL	BONUS:VAR|InspireCourageLVL|PrestigeBardBardicMusicLVL	BONUS:VAR|BardicMusicTimes|PrestigeBardBardicMusicLVL	BONUS:VAR|InspireDurationBase|5|TYPE=Base					ABILITY:Special Ability|AUTOMATIC|Bardic Music								SORTKEY:Class_Prestige_Bard	SOURCEPAGE:UA	
CATEGORY=Special Ability|Prestige Bard ~ Bardic Music.MOD	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Countersong|PRESKILL:1,TYPE.Perform=8|PREVARGTEQ:BardicMusicLVL,1|!PREABILITY:1,CATEGORY=ACF,TYPE.BardicMusicCountersong																																
CATEGORY=Special Ability|Prestige Bard ~ Bardic Music.MOD	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Fascinate|PRESKILL:1,TYPE.Perform=8|PREVARGTEQ:BardicMusicLVL,1|!PREABILITY:1,CATEGORY=ACF,TYPE.BardicMusicFascinate																																
CATEGORY=Special Ability|Prestige Bard ~ Bardic Music.MOD	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Inspire Courage|PRESKILL:1,TYPE.Perform=8|PREVARGTEQ:BardicMusicLVL,1|!PREABILITY:1,CATEGORY=ACF,TYPE.BardicMusicInspireCourage																																
CATEGORY=Special Ability|Prestige Bard ~ Bardic Music.MOD	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Inspire Competence|PRESKILL:1,TYPE.Perform=11|PREVARGTEQ:BardicMusicLVL,3|!PREABILITY:1,CATEGORY=ACF,TYPE.BardicMusicInspireCompetence																																
CATEGORY=Special Ability|Prestige Bard ~ Bardic Music.MOD	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Suggestion|PRESKILL:1,TYPE.Perform=14|PREVARGTEQ:BardicMusicLVL,6|!PREABILITY:1,CATEGORY=ACF,TYPE.BardicMusicSuggestion																																
CATEGORY=Special Ability|Prestige Bard ~ Bardic Music.MOD	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Inspire Greatness|PRESKILL:1,TYPE.Perform=17|PREVARGTEQ:BardicMusicLVL,9|!PREABILITY:1,CATEGORY=ACF,TYPE.BardicMusicInspireGreatness																																
CATEGORY=Special Ability|Prestige Bard ~ Bardic Music.MOD	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Song of Freedom|PRESKILL:1,TYPE.Perform=20|PREVARGTEQ:BardicMusicLVL,12|!PREABILITY:1,CATEGORY=ACF,TYPE.BardicMusicSongOfFreedom																																
CATEGORY=Special Ability|Prestige Bard ~ Bardic Music.MOD	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Inspire Heroics|PRESKILL:1,TYPE.Perform=23|PREVARGTEQ:BardicMusicLVL,15|!PREABILITY:1,CATEGORY=ACF,TYPE.BardicMusicInspireHeroics																																
CATEGORY=Special Ability|Prestige Bard ~ Bardic Music.MOD	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Mass Suggestion|PRESKILL:1,TYPE.Perform=26|PREVARGTEQ:BardicMusicLVL,18|!PREABILITY:1,CATEGORY=ACF,TYPE.BardicMusicMassSuggestion																																
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Prestige paladins are proficient with all simple and martial weapons, with all types of armor (heavy, medium, and light), and with shields (except tower shields).	KEY:Prestige Paladin ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A prestige paladin's training focuses on divine spellcasting. At every odd-numbered level reached, the prestige paladin gains new spells per day as if he had also gained a level in whatever divine spellcasting class he belonged to before he added the prestige class.	KEY:Prestige Paladin ~ Spells per Day																										SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Detect Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At will, a paladin can use detect evil, as the spell.	KEY:Prestige Paladin ~ Detect Evil																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=PrestigePaladinLVL|Detect Evil								SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Smite Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Once per day, a paladin may attempt to smite evil with one normal melee attack. She adds her Charisma bonus (if any) to her attack roll and deals 1 extra point of damage per paladin level. For example, a 13th-level paladin armed with a longsword would deal 1d8+13 points of damage, plus any additional bonuses for high Strength or magical affects that would normally apply. If the paladin accidentally smites a creature that is not evil, the smite has no effect, but the ability is still used up for that day. At 5th level, and at every five levels thereafter, the paladin may smite evil one additional time per day, as indicated on Table 2-5: The Prestige Paladin, to a maximum of four times per day at 15th level.	KEY:Prestige Paladin ~ Smite Evil									BONUS:VAR|SmiteEvilLVL|PrestigePaladinLVL	BONUS:VAR|SmiteEvilToHit|max(CHA,0)|TYPE=Base	BONUS:VAR|SmiteEvilDamage|PrestigePaladinLVL	BONUS:VAR|SmiteEvil|(PrestigePaladinLVL/5)+1						ABILITY:Special Ability|VIRTUAL|Smite Evil								SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Turn Undead	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:For the purpose of determining his ability to turn undead, a prestige paladin's class levels stack with his levels from all his other classes from which he has gained the ability to turn undead. For instance, a 4th-level fi ghter/1st-level cleric/2nd-level prestige paladin would turn undead as a 3rdlevel cleric.	KEY:Prestige Paladin ~ Turn Undead									BONUS:VAR|TurnLevelBase,TurnDamagePlusBase|PrestigePaladinLVL|TYPE=Level.REPLACE																	SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Divine Grace	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 2nd level, a paladin gains a bonus equal to her Charisma bonus (if any) on all saving throws.	KEY:Prestige Paladin ~ Divine Grace									BONUS:SAVE|ALL|max(CHA,0)									ABILITY:Special Ability|AUTOMATIC|Divine Grace								SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Lay on Hands	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:As the standard paladin ability of the same name, except that the total number of hit points of damage that a prestige paladin can heal per day is equal to his Charisma modifi er x (his paladin level + 3). For example, a 3rd-level prestige paladin with a Charisma of 16 (+3 modifi er) can heal 18 points of damage per day.	KEY:Prestige Paladin ~ Lay on Hands									BONUS:VAR|LayOnHandsLVL|1|TYPE=Base	BONUS:VAR|LayOnHandsCHABonus|CHA|TYPE=Base	BONUS:VAR|LayOnHands|PrestigePaladinLVL*LayOnHandsCHABonus|TYPE=Base							ABILITY:Special Ability|AUTOMATIC|Lay on Hands								SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Special Mount	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:As the standard paladin ability of the same name, except treat the prestige paladin's effective level as three higher when calculating the mount's bonus Hit Dice, powers, and so forth (see the sidebar The Paladin's Mount on page 45 of the Player's Handbook).	KEY:Prestige Paladin ~ Special Mount									BONUS:VAR|SpecialMountLVL|PrestigePaladinLVL+3									ABILITY:Special Ability|AUTOMATIC|Special Mount								SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Aura of Courage	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 3rd level, a paladin is immune to fear (magical or otherwise). Each ally within 10 feet of her gains a +4 morale bonus on saving throws against fear effects. This ability functions while the paladin is conscious, but not if she is unconscious or dead.	KEY:Prestige Paladin ~ Aura of Courage	DESC:+%1 morale bonus vs Fear|AuraOfCourageBonus			DEFINE:AuraOfCourageBonus|0					BONUS:VAR|AuraOfCourageBonus|4|TYPE=Base									ABILITY:Special Ability|AUTOMATIC|Immunity To Fear								SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Divine Health	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, a paladin gains immunity to all diseases, including supernatural and magical diseases (such as mummy rot and lycanthropy).	KEY:Prestige Paladin ~ Divine Health																		ABILITY:Special Ability|AUTOMATIC|Immunity To Disease								SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Remove Disease	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigePaladinClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:As the standard paladin ability of the same name, except that a prestige paladin gains the ability at 4th level and can use this ability one additional time per week for every four levels gained thereafter (twice at 8th and three times at 12th).	KEY:Prestige Paladin ~ Remove Disease	DESC:%1/week|RemoveDiseaseTimes			DEFINE:RemoveDiseaseTimes|0					BONUS:VAR|RemoveDiseaseTimes|PaladinLVL/4																	SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeRangerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A ranger is proficient with all simple and martial weapons, and with light armor and shields (except tower shields).	KEY:Prestige Ranger ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfLight	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Prestige_Paladin	SOURCEPAGE:UA	
Animal Companion	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeRangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a prestige ranger gains an animal companion. This is identical to the standard druid ability of the same name. If a prestige ranger already has an animal companion from another class, the character's prestige ranger levels stack with those class levels for purposes of determining the companion's abilities.	KEY:Prestige Ranger ~ Animal Companion									BONUS:VAR|AnimalCompanionLVL|RangerLVL	BONUS:VAR|CompanionDetermination|1|TYPE=Base								ABILITY:Special Ability|AUTOMATIC|Animal Companion								SORTKEY:Class_Prestige_Ranger	SOURCEPAGE:UA	
Favored Enemy	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeRangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a ranger may select a type of creature from among those given on Table 3-14: Ranger Favored Enemies. Due to his extensive study on his chosen type of foe and training in the proper techniques for combating such creatures, the ranger gains a +2 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks when using these skills against creatures of this type. Likewise, he gets a +2 bonus on weapon damage rolls against such creatures. At 5th level and every five levels thereafter (10th, 15th, and 20th level), the ranger may select an additional favored enemy from those given on the table. In addition, at each such interval, the bonus against any one favored enemy (including the one just selected, if so desired) increases by 2. For example, a 5th-level ranger has two favored enemies against one he gains a +4 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks and weapon damage rolls, and against the other he has a +2 bonus. At 10th level, he has three favored enemies, and he gains an additional +2 bonus, which he can allocate to the bonus against any one of his three favored enemies. Thus, his bonuses could be either +4, +4, +2 or +6, +2, +2. If the ranger chooses humanoids or outsiders as a favored enemy, he must also choose an associated subtype, as indicated on the table. If a specific creature falls into more than one category of favored enemy (for instance, devils are both evil outsiders and lawful outsiders), the ranger's bonuses do not stack he simply uses whichever bonus is higher. See the Monster Manual for more information on types of creatures.	KEY:Prestige Ranger ~ Favored Enemy				DEFINE:PrestigeRangerFavoredEnemyLVL|0					BONUS:VAR|PrestigeRangerFavoredEnemyLVL|PrestigeRangerLVL	BONUS:VAR|FavoredEnemyCount|PrestigeRangerFavoredEnemyLVL/5+1	BONUS:VAR|FavoredEnemyBonusCount|PrestigeRangerFavoredEnemyLVL/5	BONUS:VAR|FavoredEnemyBaseBonus|2|TYPE=Base						ABILITY:Special Ability|AUTOMATIC|Favored Enemy								SORTKEY:Class_Prestige_Ranger	SOURCEPAGE:UA	
Wild Empathy	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeRangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As the standard ranger ability of the same name. If a prestige ranger already has the wild empathy ability from another class, the character's prestige ranger levels stack with those class levels when making animal empathy checks.	KEY:Prestige Ranger ~ Wild Empathy									BONUS:VAR|WildEmpathyBonus|PrestigeRangerLVL|TYPE=Base	BONUS:VAR|WildEmpathyBonusMagicalBeast|-4								ABILITY:Special Ability|AUTOMATIC|Wild Empathy								SORTKEY:Class_Prestige_Ranger	SOURCEPAGE:UA	
