SOURCELONG:Book of Exalted Deeds	SOURCESHORT:BoED	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-10																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Celestial Brilliance	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:A 7th-level risen martyr can use celestial brilliance, as the spell, once per day.	KEY:Risen Martyr ~ Celestial Brilliance																		SPELLS:Innate|TIMES=1|CASTERLEVEL=RisenMartyrLVL|Celestial Brilliance								SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Cold Immunity	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 7thlevel risen martyr gains immunity to cold.	KEY:Risen Martyr ~ Cold Immunity																		ABILITY:Special Ability|AUTOMATIC|Immunity to Cold								SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Holy Aura	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 8th level, the risen martyr's protective aura is supplemented by an effect that duplicates the holy aura spell. The holy aura protects only the risen martyr, while his protective aura continues to protect allies within 10 feet as well as himself.	KEY:Risen Martyr ~ Holy Aura																										SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Electricity Immunity	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 9th level, a risen martyr gains immunity to electricity.	KEY:Risen Martyr ~ Electricity Immunity																		ABILITY:Special Ability|AUTOMATIC|Immunity to Electricity								SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Perfection	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 10thlevel risen martyr is as close to celestial perfection as a mortal creature can be. He is considered a celestial for the purpose of any spell or effect that has special effects on celestials. If he is lawful, he is also considered an archon. If he is chaotic, he is also considered an eladrin. If he is neutral, he is also considered a guardinal. If he is a spellcaster, he can cast spells that have the Celestial, Archon, Guardinal, or Eladrin components, as appropriate.	KEY:Risen Martyr ~ Perfection																										SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Final Ascension	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a 10th-level risen martyr has earned enough experience points to gain his next level, his perfected, spiritual body is taken whole into the upper planes.	KEY:Risen Martyr ~ Final Ascension																										SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Sentinels of Bharrai gain no proficiency with any weapon or armor.	KEY:Sentinel of Bharrai ~ Weapon and Armor Proficiency																										SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level, a sentinel of Bharrai gains new spells per day (and spells known, if applicable) as if she had also gained a level in a spellcasting class she belonged to before adding the prestige class. She does not, however, gain any other benefit a character of that class would have gained (improved chance of turning or destroying undead, metamagic or item creation feats, and so on), except for an increased effective level of spellcasting. If the character had more than one spellcasting class before becoming a sentinel of Bharrai, she must decide to which class she adds each sentinel level for the purpose of determining spells per day.	KEY:Sentinel of Bharrai ~ Spells per Day																										SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Nature-Friendly Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Starting at 1st level, a sentinel of Bharrai can change the composition of any energy-based spell he casts to something that is not destructive to nature. The spell must have the acid, cold, electricity, or fire subtype, and the sentinel of Bharrai may choose to deal nonlethal damage instead of lethal damage against animals and plants that are either targeted or otherwise affected by the spell.	KEY:Sentinel of Bharrai ~ Nature-Friendly Spells																										SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Track	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 1st-level sentinel of Bharrai gains the Track feat as a bonus feat.	KEY:Sentinel of Bharrai ~ Track																		ABILITY:FEAT|AUTOMATIC|Track								SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Energy Resistance 10	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:sentinel of Bharrai is resistant to certain forces of nature and the damage they wreak. At 2nd level, and again at 4th level, 6th level, and 8th level, a sentinel of Bharrai chooses a specific type of energy-acid, cold, electricity, or fire-and gains resistance 10 against the selected energy type.	KEY:Sentinel of Bharrai ~ Energy Resistance 10									BONUS:ABILITYPOOL|Energy Resistance 10|min(4,SentinelOfBharraiLVL/2)																	SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Acid Resistance 10	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.EnergyResistance10	VISIBLE:DISPLAY		KEY:Sentinel of Bharrai ~ Energy Resistance 10 ~ Acid									BONUS:VAR|AcidResistanceBonus|10|TYPE=Resistance									ABILITY:Special Ability|AUTOMATIC|Resistance to Acid								SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Cold Resistance 10	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.EnergyResistance10	VISIBLE:DISPLAY		KEY:Sentinel of Bharrai ~ Energy Resistance 10 ~ Cold									BONUS:VAR|ColdResistanceBonus|10|TYPE=Resistance									ABILITY:Special Ability|AUTOMATIC|Resistance to Cold								SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Electricity Resistance 10	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.EnergyResistance10	VISIBLE:DISPLAY		KEY:Sentinel of Bharrai ~ Energy Resistance 10 ~ Electricity									BONUS:VAR|ElectricityResistanceBonus|10|TYPE=Resistance									ABILITY:Special Ability|AUTOMATIC|Resistance to Electricity								SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Fire Resistance 10	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.EnergyResistance10	VISIBLE:DISPLAY		KEY:Sentinel of Bharrai ~ Energy Resistance 10 ~ Fire									BONUS:VAR|FireResistanceBonus|10|TYPE=Resistance									ABILITY:Special Ability|AUTOMATIC|Resistance to Fire								SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Bear Shape	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 3rd level, the sentinel of Bharrai gains the ability to turn himself into a black bear, brown bear, or polar bear (and back again). The selected bear form's Hit Dice cannot exceed the sentinel of Bharrai's character level. This ability functions as the polymorph spell, except as noted here. Changing form is a standard action and doesn't provoke attacks of opportunity. The sentinel of Bharrai may assume bear form (and change back) at will and may remain in bear form as long as he wishes. The sentinel of Bharrai retains the ability to speak while in bear form and may communicate with other bears.	KEY:Sentinel of Bharrai ~ Bear Shape	SERVESAS:ABILITY=Special Ability|Wild Shape																									SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Quickened Call Lightning	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 3rd level, a sentinel of Bharrai can cast a quickened call lightning spell once per day, as though using the Quicken Spell feat. Use the sentinel of Bharrai's character level to determine the number of lightning bolts and the spell's duration.	KEY:Sentinel of Bharrai ~ Quickened Call Lightning																		SPELLS:Innate|TIMES=1|CASTERLEVEL=SentinelOfBharraiLVL|Call Lightning								SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Naturre's Veil	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 5th level, as a standard action, the sentinel of Bharrai can attempt to hide in the outdoors. The sentinel of Bharrai must be standing within 10 feet of natural terrain that includes features such as trees, sand dunes, mounds of snow, large rocks, tall grasses, or thickets. The sentinel of Bharrai gains a +10 insight bonus on his Hide check under these circumstances.	KEY:Sentinel of Bharrai ~ Nature's Veil									BONUS:SITUATION|Hide=Natural settings|10|TYPE=Insight																	SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Dire Bear Shape	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 7th level, a sentinel of Bharrai can turn himself into a dire bear and back again. This ability is otherwise the same as the bear form ability gained at 3rd level.	KEY:Sentinel of Bharrai ~ Dire Bear Shape	SERVESAS:ABILITY=Special Ability|Wild Shape																									SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Ursinal's Touch	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A sentinel of Bharrai gains great healing powers at 7th level. This ability works just like the paladin's lay on hands ability, except that the sentinel of Bharrai can heal as much damage per day as his own undamaged hit point total.	KEY:Sentinel of Bharrai ~ Ursinal's Touch	SERVESAS:ABILITY=Special Ability|Lay on Hands																									SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Cavalry of Dire Bears	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per week beginning at 9th level, a sentinel of Bharrai may call 1d6 dire bears with maximum hit points (147 hp each) to aid him in battle. The dire bears appear instantly and remain until the battle has ended, at which point they disperse into the wild. If a dire bear falls in battle, the animal's corpse remains, and the sentinel of Bharrai is expected to use whatever parts of the animal he can (such as the meat, skin, and bones) and commit the rest to the earth. Failing to properly honor a fallen dire bear results in a 20%% cumulative chance that the animals do not come the next time they are called. This ability works only on the Material Plane and on goodaligned outer planes.	KEY:Sentinel of Bharrai ~ Cavalry of Dire Bears																										SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Quickened Lightning Storm	CATEGORY:Special Ability	TYPE:ClassFeatures.SentinelOfBharraiClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 10th level, a sentinel of Bharrai can cast a quickened lightning stormspell once per day, as though using the Quicken Spell feat. Use the sentinel of Bharrai's character level to determine the number of lightning bolts and the spell's duration.	KEY:Sentinel of Bharrai ~ Quickened Lightning Storm																		SPELLS:Innate|TIMES=1|CASTERLEVEL=SentinelOfBharraiLVL|Call Lightning Storm								SORTKEY:Class_Sentinel_Of_Bharrai	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.SkylordClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A skylord is proficient with all simple and martial weapons, all types of armor, and shields.	KEY:Skylord ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Skylord	SOURCEPAGE:BoED	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.SkylordClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At every second level, a skylord gains new spells per day (and spells known, if applicable) as if he had also gained a level in a spellcasting class he belonged to before adding the prestige class. He does not, however, gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, hit points beyond those he receives from the prestige class, and so on), except for an increased effective level of spellcasting. If a character had more than one spellcasting class before becoming a skylord, he must decide to which class he adds the new level for purposes of determining spells per day.	KEY:Skylord ~ Spells per Day																										SORTKEY:Class_Skylord	SOURCEPAGE:BoED	
Call Flying Mount	CATEGORY:Special Ability	TYPE:ClassFeatures.SkylordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 1st level as a full-round action, the skylord can call a flying mount to serve in his crusade against evil. This mount can be a celestial giant eagle, celestial giant owl, or celestial pegasus (consult the Skylord's Mounts sidebar for details). The mount remains with the skylord until it is slain or dismissed. It requires food and rest, and the skylord is responsible for tending to its needs. Calling a mount is a conjuration (calling) effect. If the mount dies, the skylord can either have the mount raised from the dead or call another mount. The skylord may only call a replacement mount after living and meditating atop a mountain for 1 week.	KEY:Skylord ~ Call Flying Mount									BONUS:VAR|CallFlyingMountLVL|SkylordLVL									ABILITY:Special Ability|AUTOMATIC|Call Flying Mount								SORTKEY:Class_Skylord	SOURCEPAGE:BoED	
Eyes of the Eagle	CATEGORY:Special Ability	TYPE:ClassFeatures.SkylordClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A skylord has the keen eyesight of an eagle. While airborne, a skylord receives a +4 insight bonus on Spot checks.	KEY:Skylord ~ Eyes of the Eagle									BONUS:SITUATION|Spot=Airborne|4|TYPE=Insight																	SORTKEY:Class_Skylord	SOURCEPAGE:BoED	
Ride the Wind	CATEGORY:Special Ability	TYPE:ClassFeatures.SkylordClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, a skylord becomes a master of the winds, guiding his mount through them with ease. While riding a flying mount, the skylord's penalties on ranged attacks in windy conditions are reduced by 2 (no penalty in strong winds, -2 penalty in severe winds). The skylord can make ranged attacks in windstorms, albeit at a -4 penalty. In hurricanes, the ranged attack penalty increases to -8. Neither the skylord nor his mount take penalties on Listen checks in windstorms and hurricanes. Both the skylord and his mount can move normally in severe winds and windstorms (instead of being checked), and hurricane winds reduce the flying speed of the skylord's mount by half.	KEY:Skylord ~ Ride the Wind																										SORTKEY:Class_Skylord	SOURCEPAGE:BoED	
Improved Mounted Combat	CATEGORY:Special Ability	TYPE:ClassFeatures.SkylordClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, a skylord's skill at mounted combat improves, enabling him to better protect his mount. This ability works as the Mounted Combat feat, except that the skylord's Ride check receives a +2 bonus. The bonus improves to +4 at 5th level, +6 at 7th level, and +8 at 9th level.	KEY:Skylord ~ Improved Mounted Combat				DEFINE:ImprovedMountedCombatBonus|0					BONUS:VAR|ImprovedMountedCombatBonus|(((SkylordLVL-1)/2)*2)																	SORTKEY:Class_Skylord	SOURCEPAGE:BoED	ASPECT:Name|Improved Mounted Combat +%1|ImprovedMountedCombatBonus
Deadly Charge	CATEGORY:Special Ability	TYPE:ClassFeatures.SkylordClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:At 4th level, a skylord deals an extra 2d6 points of damage on a successful attack made during a charge. The skylord must be riding a flying mount to deal the extra damage.	KEY:Skylord ~ Deadly Charge																										SORTKEY:Class_Skylord	SOURCEPAGE:BoED	
Storm Kinship	CATEGORY:Special Ability	TYPE:ClassFeatures.SkylordClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 6th level, a skylord is less likely to lose his bearings in a storm. He retains full visibility during rains and storms and does not take the usual penalties on Search, Spot, and Listen checks (see Weather in the Dungeon Master's Guide). This ability is not imparted to the skylord's mount.	KEY:Skylord ~ Storm Kinship																										SORTKEY:Class_Skylord	SOURCEPAGE:BoED	
Summon Tempest	CATEGORY:Special Ability	TYPE:ClassFeatures.SkylordClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 10th level, once per week, the skylord can summon a tempest (as described on page 193 of the Monster Manual II). This ability is otherwise similar to the summon monster I spell. Use the skylord's character level to determine the effect's range and duration.	KEY:Skylord ~ Summon Tempest																		SPELLS:Innate|TIMES=1|TIMEUNIT=Week|CASTERLEVEL=SkylordLVL|Summon Tempest								SORTKEY:Class_Skylord	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.SlayerOfDomielClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Slayers of Domiel gain no proficiency with any weapon or armor.	KEY:Slayer of Domiel ~ Weapon and Armor Proficiency																										SORTKEY:Class_Slayer_Of_Domiel	SOURCEPAGE:BoED	
Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.SlayerOfDomielClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A slayer of Domiel has the ability to cast a small number of divine spells. To cast a slayer of Domiel spell, the slayer must have a Wisdom score of at least 10 + the spell's level, so a slayer of Domiel with a Wisdom of 10 or lower cannot cast these spells. Slayer of Domiel bonus spells are based  on Wisdom, and saving throws against these  spells have a DC of 10 + spell level  + the slayer's Wisdom modifier. When the slayer of Domiel gets 0 spells  of a given spell level (for instance, 1st-level spells for a 1st level slayer of Domiel), she gets only the bonus spells she would be entitled to based on her Wisdom score for that spell level. The slayer of Domiel's spell list appears below. A slayer of Domiel prepares and casts spells just as a cleric does (though a slayer cannot spontaneously cast cure spells).	KEY:Slayer of Domiel ~ Spells				DEFINE:Caster_Level_Slayer_Of_Domiel|0	DEFINE:Caster_Level_BL_Slayer_Of_Domiel|0				BONUS:CASTERLEVEL|Slayer of Domiel|Caster_Level_Slayer_Of_Domiel	BONUS:VAR|Caster_Level_Slayer_Of_Domiel|SlayerOfDomielLVL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_BL_Slayer_Of_Domiel|charbonusto("PCLEVEL","Slayer of Domiel")	BONUS:VAR|Caster_Level_Highest__Divine|Caster_Level_Slayer_Of_Domiel+Caster_Level_BL_Slayer_Of_Domiel|TYPE=Base														SORTKEY:Class_Slayer_Of_Domiel	SOURCEPAGE:BoED	
Death Touch	CATEGORY:Special Ability	TYPE:ClassFeatures.SlayerOfDomielClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A slayer of Domiel can slay living evil opponents with a single touch. She must succeed on a melee touch attack against the target. When she touches, she rolls 1d6 per slayer level. If the total at least equals the target's current hit points, it dies. This is a death effect, and it has no effect on nonevil creatures. A slayer of Domiel can use this ability more often as she increases in levels (%1/day), as shown on Table 5-17.|DeathTouchPerDay	KEY:Slayer of Domiel ~ Death Touch				DEFINE:DeathTouchPerDay|0					BONUS:VAR|DeathTouchPerDay|1	BONUS:VAR|DeathTouchPerDay|1|PREVARGTEQ:SlayerOfDomielLVL,4	BONUS:VAR|DeathTouchPerDay|1|PREVARGTEQ:SlayerOfDomielLVL,8	BONUS:VAR|DeathTouchPerDay|1|PREVARGTEQ:SlayerOfDomielLVL,10														SORTKEY:Class_Slayer_Of_Domiel	SOURCEPAGE:BoED	
Detect Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.SlayerOfDomielClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At will, as the spell of the same name.	KEY:Slayer of Domiel ~ Detect Evil																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SlayerOfDomielLVL|Detect Evil								SORTKEY:Class_Slayer_Of_Domiel	SOURCEPAGE:BoED	
Sneak Attack	CATEGORY:Special Ability	TYPE:ClassFeatures.SlayerOfDomielClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a slayer of Domiel can catch an opponent when he is unable to defend himself effectively from her attack, she can strike a vital spot for extra damage. Any time a slayer's target would be denied his Dexterity bonus to AC (whether the target actually has a Dexterity bonus or not), the slayer's attack deals an extra 1d6 points of damage at 1st level and an additional 1d6 at every two slayer levels thereafter (3rd, 5th, 7th, and 9th). Should a slayer of Domiel score a critical hit with a sneak attack, this extra damage is not multiplied. It takes precision and penetration to hit a vital spot, so ranged attacks can only count as sneak attacks if the target is within 30 feet. With a sap or an unarmed strike, a slayer of Domiel can make a sneak attack that deals nonlethal damage instead of lethal damage. She cannot use a weapon that deals lethal damage to deal nonlethal damage in a sneak attack, not even with the usual -4 penalty, because she must make optimal use of her weapon in order to execute the sneak attack. A slayer of Domiel can only sneak attack living creatures with discernible anatomies-undead, constructs, oozes, plants, and incorporeal creatures lack vital areas to attack. Any creature that is  immune to critical hits is not vulnerable to sneak attacks. The slayer must be able to see the target well enough to pick out a vital spot and must be able to reach such a spot. A slayer of Domiel cannot sneak attack while striking a creature with concealment or striking the limbs of a creature whose vitals are beyond reach. If a slayer of Domiel gets a sneak attack bonus from another source (such as rogue levels), the extra damage stacks.	KEY:Slayer of Domiel ~ Sneak Attack										BONUS:VAR|SneakAttackDice|(SlayerOfDomielLVL+1)/2									ABILITY:Special Ability|AUTOMATIC|Sneak Attack							SORTKEY:Class_Slayer_Of_Domiel	SOURCEPAGE:BoED	
Divine Grace	CATEGORY:Special Ability	TYPE:ClassFeatures.SlayerOfDomielClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 2nd-level slayer of Domiel applies her Charisma bonus as a bonus on all saving throws.	KEY:Slayer of Domiel ~ Divine Grace									BONUS:SAVE|ALL|max(CHA,0)										ABILITY:Special Ability|AUTOMATIC|Divine Grace							SORTKEY:Class_Slayer_Of_Domiel	SOURCEPAGE:BoED	
Evasion	CATEGORY:Special Ability	TYPE:ClassFeatures.SlayerOfDomielClassFeatures.SpecialQuality.Extraordinary.Evasion	VISIBLE:YES	DESC:At 6th level, a slayer of Domiel's evasion ability improves. When subjected to an attack that normally allows a Reflex saving throw for half damage, the slayer takes no damage if she makes a successful saving throw and half damage if the saving throw fails.	KEY:Slayer of Domiel ~ Evasion																										SORTKEY:Class_Slayer_Of_Domiel	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.StalkerOfKharashClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A stalker of Kharash is proficient with all martial weapons, but no armor or shield.	KEY:Stalker of Kharash ~ Weapon and Armor Proficiency																										SORTKEY:Class_Stalker_Of_Kharash	SOURCEPAGE:BoED	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.StalkerOfKharashClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Starting at 1st level, and at each stalker of Kharash level thereafter, the character gains new spells per day as if she had also gained a level in the ranger class. He does not, however, gain any other benefit a character of that class would have gained (improved favored enemies and so on). If the character had no ranger levels before becoming a 1st-level stalker of Kharash, he gains the spellcasting ability of a 1st-level ranger-that is, no spellcasting ability-when he takes his first stalker level. When he becomes a 4th- evel stalker, he gains spellcasting ability (as a 4th-level ranger) assuming his Wisdom score is high enough to grant him a bonus 1st-level spell. A stalker of Kharash's caster level is one-half the sum of his ranger levels and his stalker levels.	KEY:Stalker of Kharash ~ Spells per Day																										SORTKEY:Class_Stalker_Of_Kharash	SOURCEPAGE:BoED	
Scent of Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.StalkerOfKharashClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A stalker of Kharash has an unusual ability that combines the scent special quality with the detect evil spell. The stalker can detect evil opponents within 30 feet by their scent of evil. If the opponent is upwind, the range increases to 60 feet; if downwind, it drops to 15 feet. A strong aura of evil (an evil outsider or evil cleric of 5-10 HD, an evil elemental or undead of 10-21 HD, an evil creature of 25-54 HD, or an evil magic item or spell with a caster level of 10-21) can be detected at twice these ranges. An overwhelming aura of evil (an evil outsider or evil cleric with 11 HD or more, an evil elemental or undead with 22 HD or more, an evil creature with 55 HD or more, or an evil magic item or spell with a caster level of 22 or higher) can be detected at triple normal range. When the stalker detects a scent, the exact location is not revealed-only its presence somewhere within range. The stalker can take a move action to note the direction of the scent. Whenever the creature comes within 5 feet of the source, the stalker knows the source's location.	KEY:Stalker of Kharash ~ Scent of Evil																										SORTKEY:Class_Stalker_Of_Kharash	SOURCEPAGE:BoED	
Favored Enemy - Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.StalkerOfKharashClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, a stalker of Kharash gains evil creatures of all kinds as a favored enemies. He gains a +1 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks when using these skills against evil creatures. He also gains a +1 bonus on weapon damage rolls against evil creatures. This bonus stacks with any other favored enemy bonus the stalker might have, such as from the ranger class.	KEY:Stalker of Kharash ~ Favored Enemy - Evil				DEFINE:StalkerOfKharashFavoredEnemyLVL|0					BONUS:VAR|StalkerOfKharashFavoredEnemyLVL|StalkerOfKharashLVL	BONUS:VAR|StalkerFavoredEnemyCount|1	BONUS:VAR|StalkerFavoredEnemyBonusCount|1	BONUS:VAR|StalkerFavoredEnemyBaseBonus|1|TYPE=Base		ABILITY:Special Ability|AUTOMATIC|Stalker Favored Enemy												SORTKEY:Class_Stalker_Of_Kharash	SOURCEPAGE:BoED	
Hide in Plain Side	CATEGORY:Special Ability	TYPE:ClassFeatures.StalkerOfKharashClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When a stalker of Kharash reaches 4th level, he can use the Hide skill even while being observed. With at least one-quarter cover or one-quarter concealment, the stalker can hide from view.	KEY:Stalker of Kharash ~ Hide in Plain Sight																										SORTKEY:Class_Stalker_Of_Kharash	SOURCEPAGE:BoED	
Track Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.StalkerOfKharashClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 5th-level stalker can use the Track feat to track an evil creature by its lingering evil aura, making a Wisdom (or Survival) check to find or follow a track. The typical DC for a fresh trail is 10 (no matter what kind of surface holds the scent). The DC for tracking a normal aura increases by 2 every 10 minutes, for tracking a strong aura by 2 every hour, and for tracking an overwhelming aura by 2 every day. This ability otherwise follows the rules for the Track feat. The stalker can ignore the effects of surface conditions and poor visibility.	KEY:Stalker of Kharash ~ Track Evil																										SORTKEY:Class_Stalker_Of_Kharash	SOURCEPAGE:BoED	
Smite Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.StalkerOfKharashClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per day, a 6th-level stalker of Kharash may attempt to smite evil with one normal unarmed strike. He adds a +4 bonus to his attack roll and deals 1 extra point of damage per class level. This bonus damage stacks with favored enemy bonuses. If he accidentally smites a creature that is not evil, the smite has no effect but it is still used up for that day. At 8th level, a stalker of Kharash can use this ability twice per day, and at 10th level he can use it three times per day.	KEY:Stalker of Kharash ~ Smite Evil									BONUS:VAR|SmiteEvilLVL|StalkerOfKharashLVL	BONUS:VAR|SmiteEvilToHit|4|TYPE=Base	BONUS:VAR|SmiteEvilDamage|StalkerOfKharashLVL	BONUS:VAR|SmiteEvil|(StalkerOfKharashLVL-4)/2						ABILITY:Special Ability|VIRTUAL|Smite Evil								SORTKEY:Class_Stalker_Of_Kharash	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Swanmays gain no proficiency with any weapon or armor.	KEY:Swanmay ~ Weapon and Armor Proficiency																										SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
