SOURCELONG:Complete Divine	SOURCESHORT:CD	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-05																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Resistance to Cold	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As an elemental savant gains levels in this prestige class, she becomes more resistant to the type of energy allied with her chosen element. At 1st level, she gains resistance 5 against this energy type. This resistance rises to 10 at 4th level and 20 at 7th level.	KEY:Elemental Savant ~ Resistance to Cold									BONUS:VAR|ColdResistanceBonus|5	BONUS:VAR|ColdResistanceBonus|5|PREVARGTEQ:ElementalSavantLVL,4	BONUS:VAR|ColdResistanceBonus|10|PREVARGTEQ:ElementalSavantLVL,7							ABILITY:Special Ability|AUTOMATIC|Resistance to Cold								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Immunity to Sleep	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, as an elemental savant continues to transcend her mortal form, she gains immunity to sleep effects.	KEY:Elemental Savant ~ Immunity to Sleep																		ABILITY:Special Ability|AUTOMATIC|Immunity to Sleep								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Energy Penetration	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 3rd level, an elemental savant further refi nes her ability to wield energy associated with her chosen element. When she casts a spell using that type of energy, she gains a +2 competence bonus on caster level checks (1d20 + caster level) to overcome a creature's spell resistance. At 8th level, this bonus increases to +4. These bonuses stack with those granted by the Spell Penetration and Greater Spell Penetration feats.	KEY:Elemental Savant ~ Energy Penetration				DEFINE:EnergyPenetration|0					BONUS:VAR|EnergyPenetration|((ElementalSavantLVL+2)/5)*2																	SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	ASPECT:Name|Energy Penetration +%1|EnergyPenetration
Energy Focus	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:From 5th level on, an elemental savant is better able to manipulate energy associated with her chosen element. The save DC for any spell with that energy descriptor increases by 1. At 10th level, these save DCs increase by 1 again (total increase of 2). These increases are cumulative with those granted by the Spell Focus and Greater Spell Focus feats.	KEY:Elemental Savant ~ Energy Focus				DEFINE:EnergyFocus|0					BONUS:VAR|EnergyFocusBonus|ElementalSavantLVL/5																	SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	ASPECT:Name|Energy Focus +%1|EnergyFocus
Darkvision	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 6th level, an elemental savant gains darkvision out to 60 feet.	KEY:Elemental Savant ~ Darkvision									BONUS:VAR|DarkvisionRange|60|TYPE=Base																	SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Immunity to Paralysis and Poison	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As an elemental savant approaches elemental perfection, she gains immunity to paralysis and poison at 9th level.	KEY:Elemental Savant ~ Immunity to Paralysis and Poison																		ABILITY:Special Ability|AUTOMATIC|Immunity to Paralysis|Immunity to Poison								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Elemental Perfection	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 10th level, an elemental savant, through long association with elemental entities and extensive study of their secrets, completely transcends her mortal form to become an elemental creature. Her type changes to elemental. She no longer needs to eat, sleep, or breathe (though she must still rest to regain spells). She gains an elemental creature's immunity to stunning, and she is no longer subject to extra damage from critical hits or fl anking. An elemental savant gains the speed and movement modes, natural attacks, special attacks, and special qualities of a Medium elemental of the type appropriate to her elemental specialty, as noted in the Monster Manual, except that the save DC against her elemental attack form, if any (whirlwind, burn, or vortex) is 20 + her Con modifi er. Upon achieving this state, an elemental savant's appearance undergoes a minor physical change, usually to the skin or eyes. An earth elemental savant, for example, might acquire gemlike eyes and hard, pebbly skin. Anyone who shares the elemental savant's predilection for study of her chosen plane immediately recognizes her transcendent nature. She gains a +2 circumstance bonus on all Charisma-based skill and ability checks when interacting with creatures that share her elemental subtype (air, earth, fi re, or water) and with other elemental savants who have chosen her element. Unlike a normal elemental, an elemental savant retains a soul separate from her body. She can be raised from the dead as normal for a creature of her previous type.	KEY:Elemental Savant ~ Elemental Perfection ~ Air																		TEMPLATE:Elemental Savant ~ Elemental Perfection ~ Air								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Energy Immunity	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:From 10th level on, an elemental savant gains immunity to the type of energy associated with her chosen element.	KEY:Elemental Savant ~ Energy Immunity ~ Air																		ABILITY:Special Ability|AUTOMATIC|Immunity to Electricity								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Energy Immunity	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:From 10th level on, an elemental savant gains immunity to the type of energy associated with her chosen element.	KEY:Elemental Savant ~ Energy Immunity ~ Earth																		ABILITY:Special Ability|AUTOMATIC|Immunity to Acid								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Energy Immunity	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:From 10th level on, an elemental savant gains immunity to the type of energy associated with her chosen element.	KEY:Elemental Savant ~ Energy Immunity ~ Fire																		ABILITY:Special Ability|AUTOMATIC|Immunity to Fire								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Energy Immunity	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:From 10th level on, an elemental savant gains immunity to the type of energy associated with her chosen element.	KEY:Elemental Savant ~ Energy Immunity ~ Water																		ABILITY:Special Ability|AUTOMATIC|Immunity to Cold								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.EnlightenedFistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Enlightened fi sts gain no profi ciency with any weapon or armor.	KEY:Enlightened Fist ~ Weapon and Armor Proficiency																										SORTKEY:Class_Enlightened_Fist	SOURCEPAGE:CA	
Ki Strike	CATEGORY:Special Ability	TYPE:ClassFeatures.EnlightenedFistClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An enlightened fi st's unarmed attacks are empowered with ki. Her unarmed attacks are treated as magic weapons for the purpose of dealing damage to creatures with damage reduction.	KEY:Enlightened Fist ~ Ki Strike				DEFINE:EnlightenedFistKiStrikeLVL|0					BONUS:VAR|EnlightenedFistKiStrikeLVL|EnlightenedFistLVL	BONUS:VAR|KiStrikeMagic|1|PREVARGTEQ:EnlightenedFistKiStrikeLVL,1								ABILITY:Special Ability|AUTOMATIC|Ki Strike								SORTKEY:Class_Enlightened_Fist	SOURCEPAGE:CA	
Monk Abilities	CATEGORY:Special Ability	TYPE:ClassFeatures.EnlightenedFistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:An enlightened fi st adds her class level to her monk level to determine her class-based AC bonus, her unarmed damage, her unarmored speed bonus, and the number of daily attempts of her Stunning Fist feat. If she has no monk levels, she gains the AC bonus, unarmed damage, and unarmored speed bonus of a monk whose level equals her enlightened fi st level, but she can't add her Wisdom bonus to her AC. An enlightened fi st does not count her class levels for the purpose of determining when she gains any other monk class features, such as reduced penalties for fl urry of blows attack rolls, bonus feats, evasion, or other special abilities.	KEY:Enlightened Fist ~ Monk Abilities									BONUS:VAR|MonkACLVL|EnlightnedFistLVL	BONUS:VAR|FlurryLVL|EnlightnedFistLVL																SORTKEY:Class_Enlightened_Fist	SOURCEPAGE:CA	
Fist of Energy	CATEGORY:Special Ability	TYPE:ClassFeatures.EnlightenedFistClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per round as a free action, an enlightened fist of 2nd level or higher can spend one of her daily stunning attempts to imbue her unarmed strikes with either electricity or fire. The enlightened fist chooses the energy type each time she activates. For 1 round, each of her unarmed strike that hits deals an extra 1d6 points of damage (electricity or fire, depending on the choice). At 6th level and higher, an enlightened fist can cause her energy-imbued unarmed strikes to burst with flame or lightning on a critical hit. In addition to dealing an extra 1d6 points of energy damage, her unarmed attacks deal an extra 1d10 points of energy damage on a successful critical hit. If the enlightened fist's unarmed critical multiplier is x3, she adds an extra 2d10 points of energy damage instead, and if the multiplier is x4, she adds an extra 3d10 points of energy damage. An enlightened fist with monk levels can use this ability to channel energy through wielded monk weapons just as she can through her unarmed attacks.	KEY:Enlightened Fist ~ Fist of Energy																										SORTKEY:Class_Enlightened_Fist	SOURCEPAGE:CA	
Arcane Fist	CATEGORY:Special Ability	TYPE:ClassFeatures.EnlightenedFistClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Beginning at 3rd level, an enlightened fi st can spend one of her daily stunning attempts to cast and deliver a touch spell as part of an unarmed full attack action. She can choose to deliver the touch spell with any single unarmed strike attack she makes during the action.	KEY:Enlightened Fist ~ Arcane Fist	/																									SORTKEY:Class_Enlightened_Fist	SOURCEPAGE:CA	
Arcane Rejuvenation	CATEGORY:Special Ability	TYPE:ClassFeatures.EnlightenedFistClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An enlightened fist of 5th level or higher can channel arcane energy to heal her own wounds. As a standard action, she can sacrifice one of her prepared spells or unused spell slots; doing this heals a number of hit points of damage equal to the spell's level.	KEY:Enlightened Fist ~ Arcane Rejuvenation																										SORTKEY:Class_Enlightened_Fist	SOURCEPAGE:CA	
Hold Ray	CATEGORY:Special Ability	TYPE:ClassFeatures.EnlightenedFistClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 7th level or higher, an enlightened fi st can cast any spell that produces a ray effect as a touch spell instead. The spell's range is reduced to touch, and its Effect entry is replaced with "Target: Creature touched." She can deliver the spell with a touch attack or with a normal attack, and she can hold the charge as with a normal touch spell. An enlightened fi st can combine this ability with arcane fi st (see above) to deliver a ray-effect spell as part of an unarmed full attack action.	KEY:Enlightened Fist ~ Hold Ray																										SORTKEY:Class_Enlightened_Fist	SOURCEPAGE:CA	
Diamond Soul	CATEGORY:Special Ability	TYPE:ClassFeatures.EnlightenedFistClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 9th level, an enlightened fi st gains spell resistance equal to 10 + the total of her monk levels and enlightened fi st levels .	KEY:Enlightened Fist ~ Diamond Soul				DEFINE:DiamondSoulSR|0					BONUS:VAR|DiamondSoulSR|10+MonkLVL+EnlightenedFistLVL									SR:DiamondSoulSR								SORTKEY:Class_Enlightened_Fist	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.FatespinnerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Fatespinners gain no profi ciency with any weapon or armor.	KEY:Fatespinner ~ Weapon and Armor Proficiency																										SORTKEY:Class_Fatespinner	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.FatespinnerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level except 5th, a fatespinner gains new spells per day (and spells known, if applicable) as if he had also gained a level in a spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefi t a character of that class would have gained (improved chance of turning or destroying undead, a bonus feat, and so on). If he had more than one spellcasting class before becoming a fatespinner, he must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Fatespinner ~ Spells per Day																										SORTKEY:Class_Fatespinner	SOURCEPAGE:CA	
Spin Fate	CATEGORY:Special Ability	TYPE:ClassFeatures.FatespinnerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A mage of many fates understands that "chance" is not as random as many believe it to be, and he can adjust the probability of certain events by applying a force that fatespinners refer to as "spin." Each day, a fatespinner can use a number of points of spin equal to his fatespinner class level. As a free action, a fatespinner can use stored spin to boost the save DC of a spell he casts, adding some or all his spin to the DC, on a point-for-point basis. For instance, a 5th-level wizard/3rd-level fatespinner casting fi reball could choose to boost the DC of the spell by 1, 2, or 3 points. Once he uses up his spin for the day, his ability to tinker with probability in this fashion is also exhausted for the day. A fatespinner's spin is replenished whenever the character successfully regains his spells for the day (whether through rest, preparation, or prayer).	KEY:Fatespinner ~ Spin Fate																										SORTKEY:Class_Fatespinner	SOURCEPAGE:CA	
Fickle Finger of Fate	CATEGORY:Special Ability	TYPE:ClassFeatures.FatespinnerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:On reaching 2nd level, a fatespinner gains the ability to affect the luck of others. Once per day as an immediate action (see page 86), he can force any other creature-friend or enemy-to reroll a roll that it has just made. A fatespinner must have line of sight to the creature to be affected. That creature must abide by the result of the reroll, whether it's higher or lower than the original roll.	KEY:Fatespinner ~ Fickle Finger of Fate																										SORTKEY:Class_Fatespinner	SOURCEPAGE:CA	
Spin Destiny	CATEGORY:Special Ability	TYPE:ClassFeatures.FatespinnerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 3rd level, a fatespinner more clearly comprehends the matrix of reality and can use accumulated spin to adjust other random events. The method is identical to increasing a spell's save DC, but the fatespinner can now add spin to any skill check, attack roll, or saving throw that he attempts on a point-for-point basis. However, the spin utilized comes from the same limited reservoir of karma storage that allows him to adjust the DC of his spells. He must apply the bonus before making the roll.	KEY:Fatespinner ~ Spin Destiny																										SORTKEY:Class_Fatespinner	SOURCEPAGE:CA	
Deny Fate	CATEGORY:Special Ability	TYPE:ClassFeatures.FatespinnerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 4th level and higher, a fatespinner has a better chance of beating the odds should he ever be rendered unconscious and dying. Once per day, on the fi rst occasion when a fatespinner must make a check to become stable when dying, the check automatically succeeds. Other such checks called for later in the same 24-hour period are made normally.	KEY:Fatespinner ~ Deny Fate																										SORTKEY:Class_Fatespinner	SOURCEPAGE:CA	
Resist Fate	CATEGORY:Special Ability	TYPE:ClassFeatures.FatespinnerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A fatespinner of 4th level and above embraces his extraordinary good luck. Once per day, he can reroll one roll that he has just made. He must abide by the result of the reroll, even if it's worse than the original roll.	KEY:Fatespinner ~ Resist Fate																										SORTKEY:Class_Fatespinner	SOURCEPAGE:CA	
Seal Fate	CATEGORY:Special Ability	TYPE:ClassFeatures.FatespinnerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 5th-level fatespinner can meddle in success and failure, and even life and death, sealing the fate of a friend or foe. Once per day as a free action, the fatespinner selects a target creature he can see within 30 feet with Hit Dice equal to or less than his. The creature receives either a -10 penalty or a +10 bonus on its next saving throw, as decided by the fatespinner. If the selected target has more Hit Dice than the fatespinner, the ability doesn't work but the use for the day is not wasted. This effect lasts only for 1 round, so if no spell or other effect is brought to bear on the target creature during the round, the creature's fate is no longer sealed.	KEY:Fatespinner ~ Seal Fate																										SORTKEY:Class_Fatespinner	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.GeometerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Geometers gain no profi ciency with any weapon or armor.	KEY:Geometer ~ Weapon and Armor Proficiency																										SORTKEY:Class_Geometer	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.GeometerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level, a geometer gains new spells per day (and spells known, if applicable) as if he had also gained a level in an arcane spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefi t a character of that class would have gained (such as the bonus feat sometimes gained by a wizard). If he had more than one arcane spellcasting class before becoming a geometer, he must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Geometer ~ Spells per Day																										SORTKEY:Class_Geometer	SOURCEPAGE:CA	
Glyph of Warding	CATEGORY:Special Ability	TYPE:ClassFeatures.GeometerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A geometer adds glyph of warding to his spellbook as a 3rd-level arcane spell. He can prepare and cast the spell just like any other spell he knows.	KEY:Geometer ~ Glyph of Warding									BONUS:SPELLKNOWN|TYPE=Arcane;LEVEL=3|1																	SORTKEY:Class_Geometer	SOURCEPAGE:CA	
Spellglyph	CATEGORY:Special Ability	TYPE:ClassFeatures.GeometerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A spellglyph is an arcane diagram that substitutes for a specifi c spell's verbal and material components (if any). When a geometer casts a prepared spell in conjunction with a spellglyph scribed for that spell, he can cast the spell as if it were affected by the Silent Spell feat. The spellglyph replaces any material components (other than a focus) normally required by the spell. A geometer chooses at the time of casting whether to use a spellglyph. An expended spellglyph disappears, just like any other material component. Spellglyphs are normally scribed on parchment, much like scrolls. Preparing a spellglyph requires 1 hour and the use of rare inks costing 25 gp per spell level. If the spell normally requires an expensive material component (with a value of more than 1 gp), exotic inks and treatments of equal cost must be used in the preparation of the spellglyph.	KEY:Geometer ~ Spellglyph																										SORTKEY:Class_Geometer	SOURCEPAGE:CA	
Book of Geometry	CATEGORY:Special Ability	TYPE:ClassFeatures.GeometerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level and higher, a geometer uses a unique system for recording the details of a spell that drastically reduces the expense of maintaining spellbooks. Every spell he learns from now on requires only a single page in his spellbook. It still takes 24 hours to scribe a spell into a spellbook and materials costing 100 gp per page. A geometer's spellbook is diffi cult for nongeometers to decipher and use. The Spellcraft DC to decipher or prepare spells from a geometer's spellbook is increased by 5 for nongeometers (see page 178 of the Player's Handbook).	KEY:Geometer ~ Book of Geometry	/																	AUTO:EQUIP|Book of Geometry								SORTKEY:Class_Geometer	SOURCEPAGE:CA	
Sigilsight	CATEGORY:Special Ability	TYPE:ClassFeatures.GeometerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A geometer of 3rd level or higher can use a Search check to find magic traps based on runes, glyphs, sigils, symbols, and other writings as a rogue can. He gains a bonus equal to his caster level on all Search checks to find traps of this sort. A geometer who merely comes within 10 feet of a magic rune, glyph, sigil, or symbol, or the threshold of danger for such a device, is entitled to make a Search check as if he were actively searching for a magic trap.	KEY:Geometer ~ Sigilsight																										SORTKEY:Class_Geometer	SOURCEPAGE:CA	
Pass Sigil	CATEGORY:Special Ability	TYPE:ClassFeatures.GeometerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 3rd level, a geometer can temporarily negate magical wards based on written symbols, sigils, runes, or glyphs. As a standard action, a geometer can attempt to pass such a sigil. He must succeed on a level check (DC 6 + the sigil creator's caster level). If successful, he can suppress the effects of the device for as long as he maintains concentration (which might make it possible for others to pass the sigil safely, too). A geometer must be able to see the device to be passed.	KEY:Geometer ~ Pass Sigil																										SORTKEY:Class_Geometer	SOURCEPAGE:CA	
Powerful Spellglyph	CATEGORY:Special Ability	TYPE:ClassFeatures.GeometerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When a 5th-level geometer prepares a spellglyph for a spell, he knows how to strengthen the spell beyond its normal effects. His caster level is treated as 1 higher for any spell he casts with the use of a spellglyph.	KEY:Geometer ~ Powerful Spellglyph																										SORTKEY:Class_Geometer	SOURCEPAGE:CA	
Greater Glyph of Warding	CATEGORY:Special Ability	TYPE:ClassFeatures.GeometerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 5th-level geometer adds greater glyph of warding to his spellbook as a 6th-level arcane spell. He can prepare and cast the spell just like any other spell he knows.	KEY:Geometer ~ Greater Glyph of Warding									BONUS:SPELLKNOWN|TYPE=Arcane;LEVEL=6|1																	SORTKEY:Class_Geometer	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Green Star adepts gain profi ciency with simple weapons. They gain no profi ciency with armor or shields.	KEY:Green Star Adept ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfSimple								SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At every even-numbered level, a Green Star adept gains new spells per day (and spells known, if applicable) as if he had also gained a level in an arcane spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefi t a character of that class would have gained (such as the bonus feat sometimes gained by a wizard). If he had more than one arcane spellcasting class before becoming a Green Star adept, he must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Green Star Adept ~ Spells per Day																										SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Damage Reduction	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The starmetal infusion reinforces the fl esh of a Green Star adept, making him resistant to physical blows. He gains damage reduction 1/adamantine. Each level thereafter, his damage reduction improves by 1, until by 10th level, he has damage reduction 10/adamantine.	KEY:Green Star Adept ~ Damage Reduction				DEFINE:GreenStarAdeptDR|0					BONUS:VAR|GreenStarAdeptDR|GreenStarAdeptLVL	BONUS:DR|Adamantine|GreenStarAdeptDR								DR:0/Adamantine								SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Improved Caster Level	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A Green Star adept adds his class level to his caster level in another arcane spellcasting class to determine his effective spellcaster level. If the character had more than one arcane spellcasting class before becoming a Green Star adept, the player must decide to which class to add each adept level for this purpose. For example, a 5th-level wizard/4th-level Green Star adept's caster level would be 9th, due to this ability, but he would only have access to 4th-level spells (5th-level wizard plus two arcane spellcasting class levels from being a 4th-level Green Star adept).	KEY:Green Star Adept ~ Improved Caster Level									BONUS:ABILITYPOOL|Improved Caster Level|1	BONUS:VAR|ImprovedCasterlLevel|GreenStarAdeptLVL																SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Starmetal Dependency	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A Green Star adept must consume more starmetal to continue his transformation. When he gains a level in this class beyond 1st, he does not gain any of the class features for that level until he performs a special ritual that requires 24 hours, 1 pound of starmetal, and other arcane reagents and materials costing 1,000 gp. A Green Star adept's base attack bonus, saving throws, skills, and feats or ability score increases are not dependent on this ritual-he fails to gain the special class abilities only until he completes the ritual. See page 141 for a description of starmetal as a new special material.	KEY:Green Star Adept ~ Starmetal Dependency																										SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Starmetal Rigor	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a Green Star adept's process of transformation has already begun. His fl esh takes on a faint emerald hue, and it becomes denser and stronger as the starmetal infusion takes hold. A 1st-level adept's Strength score increases by 1, but his Dexterity score drops by 1 (to a minimum of 3). His natural armor bonus also improves by 1. When an adept reaches 4th level, his Strength and his natural armor bonus improve by an additional 1 point. At 7th level, an adept's Strength increases by 2 more, for a total increase of +4, while his Dexterity is reduced by 1 (to a minimum of 3). His natural armor bonus improves by another 2 points, for a total bonus of +4. At 10th level, an adept's Strength score increases by 2 more points (total increase of +6) and his Dexterity is reduced by 1 (total reduction of -3, to a minimum of 3). His natural armor bonus improves by another 2 points, for a total bonus of +6.	KEY:Green Star Adept ~ Starmetal Rigor				DEFINE:StarmetalRigorAC|0					BONUS:STAT|STR|1	BONUS:STAT|DEX|-1	BONUS:COMBAT|AC|StarMetalRigorAC|TYPE=NaturalArmor.STACK	BONUS:STAT|STR|1|PREVARGTEQ:GreenStarAdept,4	BONUS:STAT|STR|2|PREVARGTEQ:GreenStarAdept,7						BONUS:STAT|DEX|-1|PREVARGTEQ:GreenStarAdept,7	BONUS:STAT|STR|2|PREVARGTEQ:GreenStarAdept,10	BONUS:STAT|DEX|-1|PREVARGTEQ:GreenStarAdept,10	BONUS:VAR|StarmetalRigorAC|1|PREVARLTEQ,GreenStarAdept,3	BONUS:VAR|StarmetalRigorAC|(((GreenStarAdeptLVL-1)/3)*2)|PREVARGTEQ,GreenStarAdept,4			SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Natural Attack	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 2nd level, a Green Star adept has fl esh so dense that his unarmed strikes deal substantial damage. He gains a slam attack that deals bludgeoning damage equal to a club sized for the character (1d4 for Small adepts, 1d6 for Medium adepts, or 1d8 for Large adepts), plus 1-1/2 times his Strength modifi er.	KEY:Green Star Adept ~ Natural Attack																		TEMPLATE:Green Star Adept ~ Natural Attack								SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Unnatural Metabolism	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When an adept reaches 2nd level, his starmetal infusion begins to radically alter his metabolism. He gains a +2 bonus on saving throws against poison, sleep effects, paralysis, stunning, disease, death effects, and necromancy effects. At 5th level, a Green Star adept's bonus on saving throws against the attack forms listed above increases to +4. At 8th level, the save bonus increases to +6.	KEY:Green Star Adept ~ Unnatural Metabolism									BONUS:VAR|PoisonResistanceBonus,SleepResistanceBonus,ParalysisResistanceBonus,StunningResistanceBonus,DiseaseResistanceBonus,DeathEffectsResistanceBonus,NecromancyResistanceBonus|2	BONUS:VAR|PoisonResistanceBonus,SleepResistanceBonus,ParalysisResistanceBonus,StunningResistanceBonus,DiseaseResistanceBonus,DeathEffectsResistanceBonus,NecromancyResistanceBonus|2|PREVARGTEQ:GreenStarAdeptLVL,5	BONUS:VAR|PoisonResistanceBonus,SleepResistanceBonus,ParalysisResistanceBonus,StunningResistanceBonus,DiseaseResistanceBonus,DeathEffectsResistanceBonus,NecromancyResistanceBonus|2|PREVARGTEQ:GreenStarAdeptLVL,8							ABILITY:Special Ability|AUTOMATIC|Resistance to Poison|Resistance to Sleep|Resistance to Paralysis|Resistance to Stunning|Resistance to Disease|Resistance to Death Effects|Resistance to Necromancy								SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Fortification	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level and higher, a Green Star adept has resistance to attacks that affect other living creatures. When a critical hit or sneak attack is scored on the character, there is a 25%% chance that the critical hit or sneak attack is negated and the damage is instead rolled Normally. When an adept reaches 6th level, this ability improves, increasing the chance of negating a critical hit or sneak attack to 50%%. At 9th level, a Green Star adept has a 75%% chance to negate a critical hit or sneak attack.	KEY:Green Star Adept ~ Fortification																										SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
