SOURCELONG:Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07
																																			
# Race Name	Output Name	Favored Class	STARTFEATS:	SIZE:	TYPE:	RACETYPE:	RACESUBTYPE:	MONSTERCLASS:	MOVE:	Combat bonus	NATURALATTACKS:	NATURALATTACKS:	Weapon prof. bonus	Weapon prof. bonus	FACE:	REACH:	Special Ability	Damage Reduction	Spell Res.	Stat bonus						MONCSKILL:	CR:	Required AL	HITDICEADVANCEMENT:	LEVELADJUSTMENT:	Nb Legs	Nb Hands	SOURCEPAGE:		
Golem (Stained Glass)			STARTFEATS:1	SIZE:M	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:12	MOVE:Walk,30	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Rake,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d8				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Golem (Stained Glass)	DR:10/Adamantine		BONUS:STAT|STR|2			BONUS:STAT|INT|-6	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Hide	CR:5	KIT:1|TN	HITDICEADVANCEMENT:24,36		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Golem (Stained Glass) Stats	SORTKEY:Golem_Stained_Glass
Golem (Brass)			STARTFEATS:1	SIZE:L	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:16	MOVE:Walk,40	BONUS:COMBAT|AC|22|TYPE=NaturalArmor	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Golem (Brass)	DR:10/Adamantine		BONUS:STAT|STR|10			BONUS:STAT|INT|-8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-4	MONCSKILL:Survival	CR:10	KIT:1|TN	HITDICEADVANCEMENT:32,48		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Golem (Brass) Stats	SORTKEY:Golem_Brass
Golem (Dragonflesh)			STARTFEATS:1	SIZE:L	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:30	MOVE:Walk,40,Fly,120	BONUS:COMBAT|AC|14|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d6|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d8|Wing,Weapon.Natural.Melee.Finesseable.Bludgeoning,*2,1d6|Tail Slap,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d8				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Golem (Dragonflesh)	DR:15/Adamantine		BONUS:STAT|STR|12			BONUS:STAT|INT|-6	BONUS:STAT|WIS|6	BONUS:STAT|CHA|6	MONCSKILL:Listen|Spot	CR:13	KIT:1|TN	HITDICEADVANCEMENT:60,90		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Golem (Dragonflesh) Stats	SORTKEY:Golem_Dragonflesh
Gravecrawler			STARTFEATS:1	SIZE:S	TYPE:Undead	RACETYPE:Undead		MONSTERCLASS:Undead:25	MOVE:Walk,20,Burrow,20	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d4,SPROP=Constitution Drain				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Gravecrawler		SR:30		BONUS:STAT|DEX|4		BONUS:STAT|INT|6			MONCSKILL:Balance|Bluff|Diplomacy|Escape Artist|Gather Information|Hide|Intimidate|Jump|Knowledge (History)|Knowledge (Local)|Knowledge (Religion)|Listen|Sense Motive|Spot|Tumble	CR:16	KIT:1|TN	HITDICEADVANCEMENT:25,52		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Gravecrawler Stats	
Gravorg			STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:10	MOVE:Walk,20,Climb,20	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Gravorg	DR:5/Magic	SR:19	BONUS:STAT|STR|8	BONUS:STAT|DEX|-2	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Climb|Hide|Listen|Spot	CR:8	KIT:1|TN	HITDICEADVANCEMENT:15,20,25,30		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Gravorg Stats	
Greenvise			STARTFEATS:1	SIZE:H	TYPE:Plant	RACETYPE:Plant		MONSTERCLASS:Plant:12	MOVE:Walk,10	BONUS:COMBAT|AC|8|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*4,2d4|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6				FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Greenvise			BONUS:STAT|STR|18		BONUS:STAT|CON|8	BONUS:STAT|INT|-8		BONUS:STAT|CHA|-4	MONCSKILL:Hide	CR:10	KIT:1|TN	HITDICEADVANCEMENT:18,36		LEGS:0	HANDS:4	SOURCEPAGE:MM2	KIT:1|Greenvise Stats	
Grell			STARTFEATS:1	SIZE:M	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:5	MOVE:Walk,5,Fly,30	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Tentacle,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*10,1d4,SPROP=Paralyzation|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,2d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Grell			BONUS:STAT|STR|2	BONUS:STAT|DEX|4	BONUS:STAT|CON|4			BONUS:STAT|CHA|-2	MONCSKILL:Hide|Listen|Move Silently|Spot	CR:3		HITDICEADVANCEMENT:10,15	LEVELADJUSTMENT:4	LEGS:0	HANDS:10	SOURCEPAGE:MM2	KIT:1|Grell Stats	
Grimalkin			STARTFEATS:1	SIZE:M	TYPE:Magical Beast	RACETYPE:Magical Beast	RACESUBTYPE:Shapechanger	MONSTERCLASS:Magical Beast:4	MOVE:Walk,40	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Grimalkin			BONUS:STAT|STR|-2	BONUS:STAT|DEX|2		BONUS:STAT|INT|-2	BONUS:STAT|WIS|2	BONUS:STAT|CHA|2	MONCSKILL:Climb|Hide|Jump|Listen|Move Silently|Spot	CR:2		HITDICEADVANCEMENT:8,12	LEVELADJUSTMENT:3	LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Grimalkin Stats	
Grizzly Mastodon			STARTFEATS:1	SIZE:H	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:15	MOVE:Walk,40	BONUS:COMBAT|AC|8|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,2d6|Stamp,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d6	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,4d8			FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Grizzly Mastodon			BONUS:STAT|STR|24		BONUS:STAT|CON|12	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-4	MONCSKILL:Listen|Spot	CR:13	KIT:1|TN	HITDICEADVANCEMENT:21,45		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Grizzly Mastodon Stats	
Half-Fiend (Durzagon)		FAVCLASS:Cleric	STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Evil|Lawful	MONSTERCLASS:Outsider:5	MOVE:Walk,30	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6|Beard,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*1,1d3,SPROP=Poison				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Half-Fiend (Durzagon)	DR:5/Magic	SR:15	BONUS:STAT|STR|4	BONUS:STAT|DEX|4	BONUS:STAT|CON|4	BONUS:STAT|INT|4		BONUS:STAT|CHA|-2	MONCSKILL:Appraise|Bluff|Craft (Metalworking)|Craft (Stoneworking)|Diplomacy|Intimidate|Listen|Move Silently|Search|Sense Motive|Spot	CR:4			LEVELADJUSTMENT:3	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Half-Fiend (Durzagon) Stats	
Hellfire Wyrm			STARTFEATS:1	SIZE:H	TYPE:Dragon	RACETYPE:Dragon	RACESUBTYPE:Fire	MONSTERCLASS:Dragon:23	MOVE:Walk,60,Burrow,30,Fly,250	BONUS:COMBAT|AC|28|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d8|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d6|Crush,Weapon.Natural.Melee.Finesseable.Bludgeoning,*1,2d8				FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Hellfire Wyrm	DR:15/Epic	SR:37	BONUS:STAT|STR|18		BONUS:STAT|CON|16	BONUS:STAT|INT|12	BONUS:STAT|WIS|16	BONUS:STAT|CHA|18	MONCSKILL:Bluff|Diplomacy|Intimidate|Jump|Knowledge (Arcana)|Knowledge (History)|Knowledge (Religion)|Knowledge (The Planes)|Listen|Search|Spellcraft|Spot	CR:26	KIT:1|LE	HITDICEADVANCEMENT:23,46		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Hellfire Wyrm Stats	
Hook Horror			STARTFEATS:1	SIZE:L	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:10	MOVE:Walk,20,Climb,20	BONUS:COMBAT|AC|10|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d6				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Hook Horror			BONUS:STAT|STR|14	BONUS:STAT|DEX|6	BONUS:STAT|CON|4	BONUS:STAT|INT|-4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Climb|Hide|Jump|Listen	CR:6		HITDICEADVANCEMENT:15,30	LEVELADJUSTMENT:4	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Hook Horror Stats	
Immoth			STARTFEATS:1	SIZE:L	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Air|Cold|Water	MONSTERCLASS:Immoth:10	MOVE:Walk,30,Fly,30,Swim,30	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4,SPROP=Cold|Tail Slap,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d6,SPROP=Cold + Poison				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Immoth	DR:10/Magic and Bludgeoning	SR:23	BONUS:STAT|STR|8	BONUS:STAT|DEX|6	BONUS:STAT|CON|8	BONUS:STAT|INT|4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|10	MONCSKILL:Climb|Hide|Jump|Spot|Swim	CR:9				LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Immoth Stats	
Ixitxachitl		FAVCLASS:Cleric	STARTFEATS:1	SIZE:S	TYPE:Aberration	RACETYPE:Aberration	RACESUBTYPE:Aquatic	MONSTERCLASS:Aberration:1	MOVE:Swim,30	BONUS:COMBAT|AC|2|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Ixitxachitl			BONUS:STAT|STR|2	BONUS:STAT|DEX|6	BONUS:STAT|CON|2	BONUS:STAT|INT|2	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Hide|Knowledge (Nature)|Listen|Spot|Swim|Tumble	CR:1	KIT:1|CE		LEVELADJUSTMENT:2	LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Ixitxachitl Stats	
Ixitxachitl (Vampiric)		FAVCLASS:Cleric	STARTFEATS:1	SIZE:S	TYPE:Aberration	RACETYPE:Aberration	RACESUBTYPE:Aquatic	MONSTERCLASS:Aberration:2	MOVE:Swim,30	BONUS:COMBAT|AC|2|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6,SPROP=Energy drain				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Ixitxachitl (Vampiric)			BONUS:STAT|STR|2	BONUS:STAT|DEX|6	BONUS:STAT|CON|2	BONUS:STAT|INT|2	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Hide|Knowledge (Nature)|Listen|Spot|Swim|Tumble	CR:3	KIT:1|CE	HITDICEADVANCEMENT:4,6,8	LEVELADJUSTMENT:3	LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Ixitxachitl (Vampiric) Stats	
Jahi			STARTFEATS:1	SIZE:T	TYPE:Undead	RACETYPE:Undead	RACESUBTYPE:Incorporeal	MONSTERCLASS:Undead:25	MOVE:Fly,60		NATURALATTACKS:Incorporeal Touch,Weapon.Natural.Finesseable.Melee.Touch,*1,1d3,SPROP=Charisma Drain				FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Jahi		SR:27				BONUS:STAT|INT|4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|8	MONCSKILL:Balance|Bluff|Diplomacy|Escape Artist|Hide|Intimidate|Jump|Listen|Search|Sense Motive|Spot|Tumble	CR:16		HITDICEADVANCEMENT:50		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Jahi Stats	
Jermlaine			STARTFEATS:1	SIZE:T	TYPE:Fey	RACETYPE:Fey		MONSTERCLASS:Fey:1	MOVE:Walk,40						FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Jermlaine			BONUS:STAT|STR|-8	BONUS:STAT|DEX|6	BONUS:STAT|CON|-2	BONUS:STAT|INT|-2	BONUS:STAT|WIS|6	BONUS:STAT|CHA|-4	MONCSKILL:Craft (Trapmaking)|Hide|Listen|Move Silently|Spot	CR:1/2		HITDICEADVANCEMENT:2	LEVELADJUSTMENT:0	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Jermlaine Stats	
Juggernaut				SIZE:H	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct (Mindless):18	MOVE:Walk,10	BONUS:COMBAT|AC|25|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*6,2d6				FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Juggernaut	DR:10/Adamantine	SR:36	BONUS:STAT|STR|20	BONUS:STAT|DEX|-8			BONUS:STAT|WIS|4	BONUS:STAT|CHA|4		CR:11	KIT:1|TN	HITDICEADVANCEMENT:32,54		LEGS:0	HANDS:6	SOURCEPAGE:MM2	KIT:1|Juggernaut Stats	
Julajimus			STARTFEATS:1	SIZE:H	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:16	MOVE:Walk,50	BONUS:COMBAT|AC|12|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,3d10|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,3d8				FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Julajimus	DR:10/Magic		BONUS:STAT|STR|18	BONUS:STAT|DEX|4	BONUS:STAT|CON|10	BONUS:STAT|INT|2		BONUS:STAT|CHA|4	MONCSKILL:Climb|Disguise|Intimidate|Jump|Listen|Spot	CR:12	KIT:1|NE	HITDICEADVANCEMENT:16,32,48		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Julajimus Stats	
Kopru			STARTFEATS:1	SIZE:M	TYPE:Monstrous Humanoid	RACETYPE:Monstrous Humanoid	RACESUBTYPE:Aquatic	MONSTERCLASS:Monstrous Humanoid:8	MOVE:Walk,5,Swim,40	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Tail Slap,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d6|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Kopru			BONUS:STAT|STR|4	BONUS:STAT|DEX|4			BONUS:STAT|WIS|2		MONCSKILL:Concentration|Escape Artist|Move Silently|Search|Swim	CR:6	KIT:1|CE	HITDICEADVANCEMENT:10,12	LEVELADJUSTMENT:4	LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Kopru Stats	
Leechwalker				SIZE:M	TYPE:Vermin	RACETYPE:Vermin		MONSTERCLASS:Vermin:13	MOVE:Walk,30,Swim,20	BONUS:COMBAT|AC|2|TYPE=NaturalArmor	NATURALATTACKS:Tentacle Rake,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*2,1d8,SPROP=Wounding				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Leechwalker	DR:10/Piercing or Slashing		BONUS:STAT|STR|8		BONUS:STAT|CON|6		BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4		CR:10	KIT:1|TN	HITDICEADVANCEMENT:26,39		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Leechwalker Stats	
Legendary Animal (Legendary Eagle)			STARTFEATS:1	SIZE:S	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Legendary):12	MOVE:Walk,10,Fly,100	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*1,1d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Legendary Animal (Legendary Eagle)			BONUS:STAT|STR|4	BONUS:STAT|DEX|20	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|6	BONUS:STAT|CHA|2	MONCSKILL:Listen|Spot	CR:6	KIT:1|TN	HITDICEADVANCEMENT:24		LEGS:2	HANDS:0	SOURCEPAGE:MM2	KIT:1|Legendary Animal (Legendary Eagle) Stats	
Legendary Animal (Legendary Ape)			STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Legendary):13	MOVE:Walk,40,Climb,20	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d8|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,2d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Legendary Animal (Legendary Ape)			BONUS:STAT|STR|20	BONUS:STAT|DEX|6	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|6		MONCSKILL:Climb|Listen|Move Silently|Spot	CR:7	KIT:1|TN	HITDICEADVANCEMENT:26		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Legendary Animal (Legendary Ape) Stats	
Legendary Animal (Legendary Wolf)			STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Legendary):14	MOVE:Walk,60	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Legendary Animal (Legendary Wolf)			BONUS:STAT|STR|14	BONUS:STAT|DEX|18	BONUS:STAT|CON|10	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4		MONCSKILL:Hide|Listen|Move Silently|Spot|Survival	CR:7	KIT:1|TN	HITDICEADVANCEMENT:30		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Legendary Animal (Legendary Wolf) Stats	
Legendary Animal (Legendary Snake (Constrictor))			STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (legendary):16	MOVE:Walk,30,Climb,30,Swim,30	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8,SPROP=Poison				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Legendary Animal (Legendary Snake (Constrictor))			BONUS:STAT|STR|14	BONUS:STAT|DEX|18	BONUS:STAT|CON|10	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4		MONCSKILL:Balance|Climb|Hide|Listen|Spot|Swim	CR:7	KIT:1|TN	HITDICEADVANCEMENT:30		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Legendary Animal (Legendary Snake (Constrictor)) Stats	
Legendary Animal (Legendary Horse)			STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:18	MOVE:Walk,80	BONUS:COMBAT|AC|8|TYPE=NaturalArmor	NATURALATTACKS:Hoof,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Legendary Animal (Legendary Horse)			BONUS:STAT|STR|18	BONUS:STAT|DEX|4	BONUS:STAT|CON|16	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4		MONCSKILL:Listen|Spot	CR:8	KIT:1|TN	HITDICEADVANCEMENT:36		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Legendary Animal (Legendary Horse) Stats	
Legendary Animal (Legendary Bear)			STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Legendary):20	MOVE:Walk,50	BONUS:COMBAT|AC|10|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d6|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,4d6				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Legendary Animal (Legendary Bear)			BONUS:STAT|STR|26	BONUS:STAT|DEX|4	BONUS:STAT|CON|14	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|2	MONCSKILL:Listen|Spot|Swim	CR:9	KIT:1|TN	HITDICEADVANCEMENT:40		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Legendary Animal (Legendary Bear) Stats	
Legendary Animal (Legendary Tiger)			STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Legendary):26	MOVE:Walk,50	BONUS:COMBAT|AC|10|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d6|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,2d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Legendary Animal (Legendary Tiger)			BONUS:STAT|STR|22	BONUS:STAT|DEX|8	BONUS:STAT|CON|14	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4		MONCSKILL:Hide|Jump|Listen|Move Silently|Spot|Swim	CR:10	KIT:1|TN	HITDICEADVANCEMENT:48		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Legendary Animal (Legendary Tiger) Stats	
Legendary Animal (Legendary Shark)			STARTFEATS:1	SIZE:H	TYPE:Animal	RACETYPE:Animal	RACESUBTYPE:Aquatic	MONSTERCLASS:Animal (Legendary):30	MOVE:Swim,100	BONUS:COMBAT|AC|10|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d8				FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Legendary Animal (Legendary Shark)			BONUS:STAT|STR|18	BONUS:STAT|DEX|8	BONUS:STAT|CON|14	BONUS:STAT|INT|-10	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-4	MONCSKILL:Listen|Spot|Swim	CR:10	KIT:1|TN	HITDICEADVANCEMENT:60		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Legendary Animal (Legendary Shark) Stats	
Leviathan			STARTFEATS:1	SIZE:C	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:32	MOVE:Swim,90	BONUS:COMBAT|AC|22|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,4d6,SPROP=Gulp|Tail Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,2d6				FACE:30	REACH:25	ABILITY:Internal|AUTOMATIC|Race Traits ~ Leviathan	DR:10/-	SR:36	BONUS:STAT|STR|30	BONUS:STAT|DEX|-4	BONUS:STAT|CON|20	BONUS:STAT|INT|-6	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-6	MONCSKILL:Listen|Spot|Swim	CR:25		HITDICEADVANCEMENT:48		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Leviathan Stats	
