SOURCELONG:Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Improved Grab	CATEGORY:Special Ability	TYPE:MudmawRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a mudmaw hits an opponent that is at least one size category smaller than itself with a tentacle rake attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +24, including +8 racial bonus on grapple checks). If it gets a hold, it also constricts in the same round. Thereafter, the mudmaw has the option to conduct the grapple normally, or simply use its tentacle to hold the opponent (-20 penalty on grapple check, but the mudmaw is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals tentacle rake damage.	KEY:Mudmaw ~ Improved Grab									BONUS:COMBAT|TOHIT.GRAPPLE|8|TYPE=Racial																		SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:MudmawRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Mudmaw ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=5|Slow,13+CHA|Soften Earth and Stone|Water Walk									SOURCEPAGE:MM2	
Trample	CATEGORY:Special Ability	TYPE:MudmawRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Mudmaw ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|6|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:MudmawRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*A mudmaw receives a +20 bonus on Hide checks when in water.	KEY:Mudmaw ~ Skills									BONUS:SITUATION|Hide=In the water|20|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Myconid	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Myconid Defaults						BONUS:VAR|MyconidAgeCategory|min(PlantLVL,6)	BONUS:VAR|MyconidAgeCategory|1|PREVARGTEQ:PlantLVL,13				ABILITY:Special Ability|AUTOMATIC|Myconid ~ Spores ~ Distress|PREVARGTEQ:MyconidAgeCategory,1	ABILITY:Special Ability|AUTOMATIC|Myconid ~ Spores ~ Reproduction|PREVARGTEQ:MyconidAgeCategory,2	ABILITY:Special Ability|AUTOMATIC|Myconid ~ Spores ~ Rapport|PREVARGTEQ:MyconidAgeCategory,3	ABILITY:Special Ability|AUTOMATIC|Myconid ~ Spores ~ Pacification|PREVARGTEQ:MyconidAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Myconid ~ Spores ~ Hallucination|PREVARGTEQ:MyconidAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Myconid ~ Spores ~ Animation|Myconid ~ Potion Making|PREVARGTEQ:MyconidAgeCategory,6														
#CR														Junior Worker	Average Worker	Elder Worker	Guard	Circle Leader	Sovereign/Large	Sovereign/Huge													
CATEGORY=Internal|Race Traits ~ Myconid.MOD														BONUS:MISC|CR|1/2|PREVARGTEQ:MyconidAgeCategory,1	BONUS:MISC|CR|1/2|PREVARGTEQ:MyconidAgeCategory,2	BONUS:MISC|CR|1|PREVARGTEQ:MyconidAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:MyconidAgeCategory,4	BONUS:MISC|CR|2|PREVARGTEQ:MyconidAgeCategory,5	BONUS:MISC|CR|1|PREVARGTEQ:MyconidAgeCategory,6														
#LevelAdj																																	
CATEGORY=Internal|Race Traits ~ Myconid.MOD														BONUS:VAR|MyconidLevelAdjustment|2|PREVARGTEQ:MyconidAgeCategory,1|PREVARLTEQ:MyconidAgeCategory,2		BONUS:VAR|MyconidLevelAdjustment|3|PREVAREQ:MyconidAgeCategory,3	BONUS:VAR|MyconidLevelAdjustment|4|PREVAREQ:MyconidAgeCategory,4	BONUS:VAR|MyconidLevelAdjustment|5|PREVAREQ:MyconidAgeCategory,5	BONUS:VAR|MyconidLevelAdjustment|6|PREVARGTEQ:MyconidAgeCategory,6|PREVARLTEQ:MyconidAgeCategory,7														
#size																																	
CATEGORY=Internal|Race Traits ~ Myconid.MOD														BONUS:VAR|MyconidSizeTracker|1|PREVARGTEQ:MyconidAgeCategory,1	BONUS:VAR|MyconidSizeTracker|1|PREVARGTEQ:MyconidAgeCategory,2	BONUS:VAR|MyconidSizeTracker|1|PREVARGTEQ:MyconidAgeCategory,3		BONUS:VAR|MyconidSizeTracker|1|PREVARGTEQ:MyconidAgeCategory,5		BONUS:VAR|MyconidSizeTracker|1|PREVARGTEQ:MyconidAgeCategory,7			BONUS:VAR|DragonSizeTracker|1|PREVARGTEQ:DragonAgeCategory,10										
#stats																																	
CATEGORY=Internal|Race Traits ~ Myconid.MOD														BONUS:STAT|STR|-2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,1	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,6														
CATEGORY=Internal|Race Traits ~ Myconid.MOD														BONUS:STAT|DEX|4|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,1		BONUS:STAT|DEX|-2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,3																	
CATEGORY=Internal|Race Traits ~ Myconid.MOD															BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,5															
CATEGORY=Internal|Race Traits ~ Myconid.MOD														BONUS:STAT|INT|-2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,1	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,2				BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,6														
CATEGORY=Internal|Race Traits ~ Myconid.MOD														BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,1		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,3		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,5															
CATEGORY=Internal|Race Traits ~ Myconid.MOD														BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,3			BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:MyconidAgeCategory,6														
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Myconid.MOD														BONUS:COMBAT|AC|max((MyconidAgeCategory-1)/2,2)|TYPE=NaturalArmor.STACK																			
Distress	CATEGORY:Special Ability	TYPE:MyconidRaceTrait.SpecialQuality	VISIBLE:YES	DESC:These spores alert all other myconids within the area that danger is near.They are released in a 120-foot spread.	KEY:Myconid ~ Spores ~ Distress																											SOURCEPAGE:MM2	
Reproduction	CATEGORY:Special Ability	TYPE:MyconidRaceTrait.SpecialQuality	VISIBLE:YES	DESC:These spores eventually germinate into new infant myconids. They are released as a 120-foot spread and have no detrimental effects on nonmyconids.	KEY:Myconid ~ Spores ~ Reproduction																											SOURCEPAGE:MM2	
Rapport	CATEGORY:Special Ability	TYPE:MyconidRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Myconids do not speak, but these spores enable them to establish telepathic communication with each other and with outsiders. A successful Fortitude saving throw (DC %1) negates the effect, but it is harmless. Rapport lasts for 30 to 60 minutes with outsiders, but for 8 hours with other myconids. Rapport spores can be released as either a 120-foot spread or a 40-foot ray. Regardless of the release area, the communication range is 120 feet once rapport is established.|SporesDC	KEY:Myconid ~ Spores ~ Rapport																											SOURCEPAGE:MM2	
Pacification	CATEGORY:Special Ability	TYPE:MyconidRaceTrait.SpecialQuality	VISIBLE:YES	DESC:These spores are released as a 40-foot ray. The target must make a Fortitude saving throw (DC %1) or become passive for 1 minute. Being passive is similar to being dazed, except that the target can take partial actions that don't involve attacking. This is a mind-affecting compulsion effect.|SporesDC	KEY:Myconid ~ Spores ~ Pacification																											SOURCEPAGE:MM2	
Hallucination	CATEGORY:Special Ability	TYPE:MyconidRaceTrait.SpecialQuality	VISIBLE:YES	DESC:These spores are released as a 40-foot ray. The target must make a Fortitude saving throw (DC %1) or suffer powerful hallucinations that duplicate the effects of a confusion spell for 1 hour.|SporesDC	KEY:Myconid ~ Spores ~ Hallucination																											SOURCEPAGE:MM2	
Animation	CATEGORY:Special Ability	TYPE:MyconidRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Only the myconid sovereign has access to these spores. When released over a dead body, animation spores begin a process that covers the corpse with purple fungus. After 1d4 days, the corpse reanimates as a servant. A servant has all the characteristics of a zombie of the same size, except that it retains its previous creature type and it cannot be turned or otherwise affected as an undead. Over the course of 1d6 weeks, a myconid-animated corpse slowly decays. At the end of that period it simply disintegrates into dust.	KEY:Myconid ~ Spores ~ Animation																											SOURCEPAGE:MM2	
Potion Making	CATEGORY:Special Ability	TYPE:MyconidRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Though it is not a spellcaster, a myconid sovereign can create various potions that mimic cleric and druid spells. It can duplicate the following effects, each once per day (but only for the purpose of brewing potions): bull's strength, cure light wounds, cure moderate wounds, cure serious wounds, delay poison, endurance, endure elements, greater magic fang, invisibility to animals, lesser restoration, magic fang, negative energy protection, neutralize poison, protection from elements, remove blindness/deafness, remove disease, remove paralysis, resist elements. Caster level 6th; save DC 12 + spell level.	KEY:Myconid ~ Potion Making	SERVESAS:ABILITY=FEAT|Brew Potion																										SOURCEPAGE:MM2	
																																	
Race Traits ~ Needlefolk	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NeedlefolkRaceTrait																														
Needles	CATEGORY:Special Ability	TYPE:NeedlefolkRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Each round, a needlefolk can launch a cluster of needles from its body (range increment 20 feet, maximum range 200 feet). The precise number of needles launched doesn't matter; either they all hit a single target as a cluster and deal 1d12+1 points of damage, or they all miss. If forced into melee, a needlefolk attacks with its claws.	KEY:Needlefolk ~ Needles																											SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:NeedlefolkRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A needlefolk's coloration and needles give it excellent camouflage in the forest. While there, it has a +16 racial bonus on Hide checks when stationary. This bonus drops to +8 if it moves at up to half-speed.	KEY:Needlefolk ~ Skills									BONUS:SITUATION|Hide=Forested area|16|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Neogi (Spawn)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Neogi Subtraits|TYPE=NeogiSpawnRaceTrait											BONUS:VAR|FractionalHD|3|TYPE=Base	BONUS:VAR|PoisonDC|5|TYPE=Racial																		
-	CATEGORY:Special Ability	TYPE:NeogiSpawnRaceTrait	VISIBLE:DISPLAY		KEY:Neogi (Spawn) ~ -																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Neogi (Adult)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Neogi Subtraits|TYPE=NeogiAdultRaceTrait											BONUS:VAR|PoisonDC|3|TYPE=Racial									ABILITY:FEAT|AUTOMATIC|Weapon Finesse	ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfSimple									
Enslave	CATEGORY:Special Ability	TYPE:NeogiAdultRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Three times a day, a neogi can attempt to enslave any one living creature within 30 feet. This ability functions similarly to a dominate monster spell (caster level 16th; Will save DC %1). An enslaved creature obeys the neogi's telepathic commands to the letter.The subject can attempt a new Will save (DC %1) every 24 hours to break free. Otherwise, the neogi's control is broken only by the death of either the neogi or the enslaved creature, or by a remove curse or dispel magic effect, or if the neogi travels more than 1 mile from the enslaved creature. This ability is not needed for neogis to subdue or control their umber hulk slaves (see Neogi Society, below).|EnslaveDC	KEY:Neogi (Adult) ~ Enslave				DEFINE:EnslaveDC|0					BONUS:VAR|EnslaveDC|DefaultDCCha	BONUS:VAR|EnslaveDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Enslave)								ABILITY:Ability Focus|AUTOMATIC|Enslave									SOURCEPAGE:MM2	
																																	
Race Traits ~ Neogi (Great Old Master)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Neogi Subtraits|TYPE=NeogiGreatOldMasterRaceTrait											BONUS:VAR|PoisonDC|-3																			
Spit Spawn	CATEGORY:Special Ability	TYPE:NeogiGreatOldMasterRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:As a standard action, a great old master can spit out 2d4 spawn, which can attack the moment they land. The great old master can place the spawn anywhere within a range of 100 feet, but no two spawn can land more than 30 feet apart. Also, when a great old master takes damage, it can release 2d4 spawn. This version of the spit spawn ability is usable once per round as a free action.	KEY:Neogi (Great Old Master) ~ Spit Spawn																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Nethersight Mastiff	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NethersightMastiffRaceTrait|Scent	AUTO:LANG|Common																													
Improved Grab	CATEGORY:Special Ability	TYPE:NethersightMastiffRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a nethersight mastiff hits an opponent that is at least one size category smaller than itself with a bite attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +18). If it gets a hold on an ethereal creature, it can attempt a wrenching attack on the next round. Alternatively, the nethersight mastiff has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but the nethersight mastiff is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage.	KEY:Nethersight Mastiff ~ Improved Grab																											SOURCEPAGE:MM2	
Wrenching Attack	CATEGORY:Special Ability	TYPE:NethersightMastiffRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A nethersight mastiff can wrench a grabbed ethereal opponent onto the Material Plane by making a successful grapple check (grapple bonus +18). A wrenched opponent is then trapped on theMaterial Plane unless it has the means to return to the Ethereal Plane.	KEY:Nethersight Mastiff ~ Wrenching Attack																											SOURCEPAGE:MM2	
Ethereal Bite	CATEGORY:Special Ability	TYPE:NethersightMastiffRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A nethersight mastiff 's teeth have abilities similar to those of a ghost touch weapon, allowing it to bite ethereal creatures and negating the usual miss chance on any attack against an incorporeal creature.	KEY:Nethersight Mastiff ~ Ethereal Bite																											SOURCEPAGE:MM2	
True Seeing	CATEGORY:Special Ability	TYPE:NethersightMastiffRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:This ability functions like the true seeing spell (caster level 16th), except that it is continuously active.	KEY:Nethersight Mastiff ~ True Seeing									BONUS:VAR|HasTrueSeeingVision|1|TYPE=Base																		SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:NethersightMastiffRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*A nethersight mastiff receives a +5 racial bonus on Spot checks when hunting creatures that are on the Ethereal Plane.	KEY:Nethersight Mastiff ~ Skills																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Nightmare Beast	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NightmareBeastRaceTrait	AUTO:LANG|Abyssal																													
Nightmares	CATEGORY:Special Ability	TYPE:NightmareBeastRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Perhaps the nightmare beast's most powerful weapon is the one from which its name is derived. Every intelligent creature that falls asleep within 10 miles of a nightmare beast must succeed at aWill save (DC %1) or suffer from horrid, vivid nightmares of being stalked and killed by monsters, demons, cruel enemies, or whatever else it fears. The effect is otherwise the same as that of a nightmare spell (caster level 15th;Will save DC %1), except that a dispel evil spell cast on a victim does not stun the nightmare beast. A remove curse or a successful dispel magic negates the effect. Once a creature has either been affected by this ability or made a successful save, it cannot be affected by that nightmare beast's nightmare power again for 24 hours.|NightmaresDC	KEY:Nightmare Beast ~ Nightmares				DEFINE:NightmaresDC|0					BONUS:VAR|NightmaresDC|DefaultDCCha	BONUS:VAR|NightmaresDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Nightmares)								ABILITY:Ability Focus|AUTOMATIC|Nightmares									SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:NightmareBeastRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Nightmare Beast ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=2|CASTERLEVEL=10|Chain Lightning,16+CHA|Cloudkill,15+CHA|Dimension Door ~ Nightmare Beast|Disintegrate,16+CHA|Dispel Magic|Fireball,13+CHA|Heat Metal,12+CHA|Incendiary Cloud,18+CHA|Lightning Bolt,13+CHA|Summon Monster V|Wall of Fire									SOURCEPAGE:MM2	
Trample	CATEGORY:Special Ability	TYPE:NightmareBeastRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Nightmare Beast ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|4	BONUS:VAR|TrampleDieSize|6|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
Augmented Critical	CATEGORY:Special Ability	TYPE:NightmareBeastRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A nightmare beast threatens a critical hit on a natural attack roll of 19-20 with any of its natural weapons.	KEY:Nightmare Beast ~ Augmented Critical									BONUS:WEAPONPROF=Tusk|CRITRANGEADD|1|TYPE=Racial	BONUS:WEAPONPROF=Claw|CRITRANGEADD|1|TYPE=Racial	BONUS:WEAPONPROF=Bite|CRITRANGEADD|1|TYPE=Racial																SOURCEPAGE:MM2	
																																	
Race Traits ~ Nimblewright	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NimblewrightRaceTrait	AUTO:LANG|Common|Elven|Dwarven																			ABILITY:FEAT|AUTOMATIC|Combat Expertise|Combat Reflexes										
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:NimblewrightRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Nimblewright ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=10|Alter Self|Cat's Grace|Entropic Shield|Feather Fall|Haste,13+CHA									SOURCEPAGE:MM2	
Tripping Thrust	CATEGORY:Special Ability	TYPE:NimblewrightRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A nimblewright's rapier-hand attacks are powerful enough to push over creatures its own size or smaller. An opponent who is the target of a successful critical hit from a nimblewright must make a Reflex save (DC %1) or be knocked prone as if tripped.	KEY:Nimblewright ~ Tripping Thrust				DEFINE:TrippingThrustDC|0					BONUS:VAR|TrippingThrustDC|DefaultDCStr	BONUS:VAR|TrippingThrustDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Tripping Thrust)								ABILITY:Ability Focus|AUTOMATIC|Tripping Thrust									SOURCEPAGE:MM2	
Augmented Critical	CATEGORY:Special Ability	TYPE:NimblewrightRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Animblewright threatens a critical hit on a natural attack roll of 15-20. On a successful critical hit, its foe is subject to a tripping thrust attack (see above).	KEY:Nimblewright ~ Augmented Critical									BONUS:WEAPONPROF=Rapier-Hand|CRITRANGEADD|4|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Ocean Strider	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=OceanStriderRaceTrait	AUTO:LANG|Common|Elven|Aquan										BONUS:VAR|AdvancementByClass|1																			
Frightful Presence	CATEGORY:Special Ability	TYPE:OceanStriderRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The mere presence of an ocean strider inspires terror in all creatures within %2 feet of it that have fewer Hit Dice or levels than it has. Each potentially affected opponent must succeed at a Will save (DC %1) or become shaken-a condition that lasts until the opponent is out of range. A successful save leaves that opponent immune to that ocean strider's frightful presence for 24 hours. The save DC is Charisma-based.|FrightfulPresenceDC|FrightfulPresenceRange	KEY:Ocean Strider ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|100							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MM2	
Ramming	CATEGORY:Special Ability	TYPE:OceanStriderRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:As a standard action during its turn each round, an ocean strider can swim at up to quadruple speed (240 feet) and ram a waterborne target (such as a ship or another creature). To ram, the ocean strider must end its movement in the target's space. This attack deals 2d8+%2 points of damage. If the target is a creature, it can attempt either an attack of opportunity or a Reflex save (DC %1) for half damage. Upon ramming a ship, the ocean strider can make a Strength check to breach its hull, which causes the ship to sink in 1d10 minutes.The break DC varies with the type of vessel rammed, as follows: rowboat DC 20, keelboat DC 23, sailing ship or longship DC 25, warship DC 27, or galley DC 30. (See Chapter 5 of the DUNGEON MASTER's Guide for information about ships.) Regardless of the check result, every creature aboard must attempt a Reflex saving throw (DC 15). Success means the creature takes 1d10 points of damage from being thrown about by the impact; failure means the creature is hurled overboard.|RammingDC|STR*3/2	KEY:Ocean Strider ~ Ramming				DEFINE:RammingDC|0					BONUS:VAR|RammingDC|DefaultDCStr	BONUS:VAR|RammingDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Ramming)								ABILITY:Ability Focus|AUTOMATIC|Ramming									SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:OceanStriderRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Ocean Strider ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=6|CASTERLEVEL=20|Control Water|Fog Cloud|Ice Storm|Obscuring Mist	SPELLS:Innate|TIMES=5|CASTERLEVEL=20|Acid Fog|Cone of Cold|Elemental Swarm ~ Water only|Horrid Wilting,18+CHA|Summon Nature's Ally IX ~ Aquatic only								SOURCEPAGE:MM2	
Amphibious	CATEGORY:Special Ability	TYPE:OceanStriderRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Although ocean striders breathe by means of gills, they can survive indefinitely on land.	KEY:Ocean Strider ~ Amphibious																											SOURCEPAGE:MM2	
Water Walk	CATEGORY:Special Ability	TYPE:OceanStriderRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An ocean strider continuously produces an effect like that of a water walk spell (caster level 20th).	KEY:Ocean Strider ~ Water Walk																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Orcwort (Wortling)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Orcwort Subtraits|TYPE=OrcwortWortlingRaceTrait																														
Poison	CATEGORY:Special Ability	TYPE:OrcwortWortlingRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage sleep 1 minute, secondary damage sleep 1d10 minute. Both of these sleep effects work only against living creatures but otherwise function as the spell of the same name. The save DC is Constitution-based.|PoisonDC	KEY:Orcwort (Wortling) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
Swarming	CATEGORY:Special Ability	TYPE:OrcwortWortlingRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Wortlings can swarm over and around each other with ease, so up to three of them can occupy the same 5-foot-by-5-foot space. They are likewise adept at attacking as a group; for every wortling that is grappling a foe (grapple bonus +0), every wortling gets a +1 competence bonus on attack rolls against that foe.	KEY:Orcwort (Wortling) ~ Swarming																											SOURCEPAGE:MM2	
Plantmind	CATEGORY:Special Ability	TYPE:OrcwortWortlingRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:All wortlings within fifteen miles of their orcwort parent are in constant communication. If one is aware of a particular danger, they all are. If one in a particular group is not flat-footed, none of them are. No wortling in such a group is considered flanked unless they all are.	KEY:Orcwort (Wortling) ~ Plantmind																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Orcwort	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Orcwort Subtraits|TYPE=OrcwortRaceTrait																														
Entangling Roots	CATEGORY:Special Ability	TYPE:OrcwortRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:As a free action, an orcwort can twist its roots around all creatures within 15 feet of it, holding them fast. This effect otherwise functions like an entangle spell (caster level 10th; save DC %1).|EntanglingRootsDC	KEY:Orcwort ~ Entangling Roots				DEFINE:EntanglingRootsDC|0					BONUS:VAR|EntanglingRootsDC|DefaultDCStr	BONUS:VAR|EntanglingRootsDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Entangling Roots)								ABILITY:Ability Focus|AUTOMATIC|Entangling Roots									SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:OrcwortRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If an orcwort hits a Gargantuan or smaller opponent with a slam attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +54). If it gets a hold, it can transfer the opponent to its maw in the next round. Alternatively, the orcwort has the option to conduct the grapple normally, or simply use one tendril to hold the opponent (-20 penalty on grapple check, but the orcwort is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals slam damage.	KEY:Orcwort ~ Improved Grab																											SOURCEPAGE:MM2	
