SOURCELONG:Dungeons Master's Guide	SOURCESHORT:DMG	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Illusionist Specialist Defense	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 bonus on saving throw against spells from Illusion school.	KEY:Red Wizard ~ Specialist Defense ~ Illusionist																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Illusionist school|SpecialistDefenseBonus
Necromancer Specialist Defense	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 bonus on saving throw against spells from Necromancy school.	KEY:Red Wizard ~ Specialist Defense ~ Necromancer																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Necromancy school|SpecialistDefenseBonus
Transmuter Specialist Defense	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 bonus on saving throw against spells from Transmutation school.	KEY:Red Wizard ~ Specialist Defense ~ Transmuter																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Transmutation school|SpecialistDefenseBonus
Spell Power	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd level, a Red Wizard gains a bonus that increases his effective caster level for purposes of determining level-dependent spell variables and for caster level checks. The bonus starts at +1 and increases at higher levels, as shown on Table 6-15. This ability stacks with other spell power benefits that affect spells from the Red Wizard's specialist school.	KEY:Red Wizard ~ Spell Power				DEFINE:SpellPowerBonus|0					BONUS:VAR|SpellPowerBonus|RedWizardLVL/2																	SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:Name|Spell Power +%1|SpellPowerBonus
Abjurer Spell Power	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 spellcaster bonus on spells from Abjuration school.|SpellPowerBonus	KEY:Red Wizard ~ Spell Power ~ Abjurer																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Abjuration school|SpecialistDefenseBonus
Conjurer Spell Power	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 spellcaster bonus on spells from Conjuration school.|SpellPowerBonus	KEY:Red Wizard ~ Spell Power ~ Conjurer																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Conjuration school|SpecialistDefenseBonus
Diviner Spell Power	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 spellcaster bonus on spells from Divination school.|SpellPowerBonus	KEY:Red Wizard ~ Spell Power ~ Diviner																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Divination school|SpecialistDefenseBonus
Enchanter Spell Power	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 spellcaster bonus on spells from Enchantment school.|SpellPowerBonus	KEY:Red Wizard ~ Spell Power ~ Enchanter																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Enchantment school|SpecialistDefenseBonus
Evoker Spell Power	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 spellcaster bonus on spells from Evocation school.|SpellPowerBonus	KEY:Red Wizard ~ Spell Power ~ Evoker																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Evocation school|SpecialistDefenseBonus
Illusionist Spell Power	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 spellcaster bonus on spells from Illusion school.|SpellPowerBonus	KEY:Red Wizard ~ Spell Power ~ Illusionist																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Illusionist school|SpecialistDefenseBonus
Necromancer Spell Power	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 spellcaster bonus on spells from Necromancy school.|SpellPowerBonus	KEY:Red Wizard ~ Spell Power ~ Necromancer																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Necromancy school|SpecialistDefenseBonus
Transmuter Spell Power	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 spellcaster bonus on spells from Transmutation school.|SpellPowerBonus	KEY:Red Wizard ~ Spell Power ~ Transmuter																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Transmutation school|SpecialistDefenseBonus
Bonus Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 5th level, a Red Wizard gains a bonus feat, which must be either an item creation feat, a metamagic feat, or the Spell Mastery feat.	KEY:Red Wizard ~ Bonus Feat									BONUS:ABILITYPOOL|Red Wizard Feat|1																	SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	
Circle Leader	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 5th level, a Red Wizard gains the ability to become a circle leader, who is the focus person for Red Wizard circle magic (see New Features of the Red Wizard, below).	KEY:Red Wizard ~ Circle Leader																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	
Scribe Tattoo	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 7th level, a Red Wizard gains the ability to place the Thayan wizards' magic tattoos upon willing and qualified novices, giving them the Tattoo Focus feat and inducting them into his circle.	KEY:Red Wizard ~ Scribe Tattoo																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	
Great Circle Leader	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 10th-level Red Wizard can be the leader of a great circle, which can have up to nine other participants instead of just five.	KEY:Red Wizard ~ Great Circle Leader																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Shadowdancers are proficient with the club, crossbow (hand, light, or heavy), dagger (any type), dart, mace, morningstar, quarterstaff, rapier, sap, shortbow (normal and composite), and short sword. Shadowdancers are proficient with light armor but not with shields.	KEY:Shadowdancer ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfShadowdancer	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfLight							SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Hide in Plain Sight	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A shadowdancer can use the Hide skill even while being observed. As long as she is within 10 feet of some sort of shadow, a shadowdancer can hide herself from view in the open without anything to actually hide behind. She cannot, however, hide in her own shadow.	KEY:Shadowdancer ~ Hide in Plain Sight																		ABILITY:Special Ability|AUTOMATIC|Hide in Plain Sight								SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Evasion	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Extraordinary.Evasion	VISIBLE:YES	DESC:At 2nd level, a shadowdancer gains evasion. If exposed to any effect that normally allows her to attempt a Reflex saving throw for half damage (such as a fireball), she takes no damage with a successful saving throw. The evasion ability can only be used if the shadowdancer is wearing light armor or no armor.	KEY:Shadowdancer ~ Evasion																										SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Darkvision	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 2nd level, a shadowdancer can see in the dark as though she were permanently under the effect of a darkvision Spell.	KEY:Shadowdancer ~ Darkvision									BONUS:VAR|HasDarkvision|1																	SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Uncanny Dodge	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Extraordinary.Uncanny Dodge	VISIBLE:YES	DESC:Starting at 2nd level, a shadowdancer has the ability to react to danger before her senses would normally allow her to even be aware of it. She retains her Dexterity bonus to AC (if any) regardless of being caught flat-footed or struck by an invisible attacker. (She still loses any Dexterity bonus to AC if immobilized.) If a character gains uncanny dodge from a second class (such as barbarian or rogue), the character automatically gains improved uncanny dodge (see below).	KEY:Shadowdancer ~ Uncanny Dodge									BONUS:VAR|UncannyDodgeFlankingLevel|ShadowdancerLVL|TYPE=EachClass.REPLACE																	SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Shadow Illusion	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:When a shadowdancer reaches 3rd level, she can create visual illusions from surrounding shadows. This ability's effect is identical to that of the arcane spell silent image and may be employed %1 per day.|ShadowIllusionTimes	KEY:Shadowdancer ~ Shadow Illusion				DEFINE:ShadowIllusionTimes|0					BONUS:VAR|ShadowIllusionTimes|1									SPELLS:Innate|TIMES=ShadowIllusionTimes|CASTERLEVEL=ShadowdancerLVL|Shadowdancer ~ Silent Image								SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Summon Shadow	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 3rd level, a shadowdancer can summon a shadow, an undead shade (see the Monster Manual for the shadow's statistics). Unlike a normal shadow, this shadow's alignment matches matches that of the shadowdancer, and the creature cannot create spawn. The summoned shadow cannot be turned, rebuked, or commanded by any third party. This shadow serves as a companion to the shadowdancer and can communicate intelligibly with the shadowdancer. Every third level gained by the shadowdancer adds +2 HD (and the requisite base attack and base save bonus increases) to her shadow companion. For example, a 9thlevel shadowdancer can have a shadow companion with 6 HD. If a shadow companion is destroyed, or the shadowdancer chooses to dismiss it, the shadowdancer must attempt a DC 15 Fortitude save. If the saving throw fails, the shadowdancer loses 200 experience points per shadowdancer level. A successful saving throw reduces the loss by half, to 100 XP per prestige class level. The shadowdancer's XP total can never go below 0 as the result of a shadow's dismissal or destruction. A destroyed or dismissed shadow companion cannot be replaced for 30 days.	KEY:Shadowdancer ~ Summon Shadow									BONUS:VAR|ShadowLVL|ShadowdancerLVL									ABILITY:Internal|AUTOMATIC|Shadow (Base)								SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Shadow Jump	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 4th level, a shadowdancer gains the ability to travel between shadows as if by means of a dimension door spell. The limitation is that the magical transport must begin and end in an area with at least some shadow. A shadowdancer can jump up to a total of 20 feet each day in this way; this may be a single jump of 20 feet or two jumps of 10 feet each. Every two levels higher than 4th, the distance a shadowdancer can jump each day doubles (40 feet at 6th, 80 feet at 8th, and 160 feet at 10th). This amount can be split among many jumps, but each one, no matter how small, counts as a 10-foot increment. (A 6th-level shadowdancer who jumps 32 feet cannot jump again until the next day.)	KEY:Shadowdancer ~ Shadow Jump	DESC:%1 ft|ShadowJumpRange|PREVAREQ:ShadowJumpProgression,0			DEFINE:ShadowJumpRange|0	DEFINE:ShadowJumpProgression|0				BONUS:VAR|ShadowJumpRange|20|PREVARGTEQ:ShadowdancerLVL,4	BONUS:VAR|ShadowJumpRange|20|PREVARGTEQ:ShadowdancerLVL,6	BONUS:VAR|ShadowJumpRange|40|PREVARGTEQ:ShadowdancerLVL,8	BONUS:VAR|ShadowJumpRange|80|PREVARGTEQ:ShadowdancerLVL,10														SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Defensive Roll	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Starting at 5th level, a shadowdancer can roll with a potentially lethal blow to take less damage from it. Once per day, when a shadowdancer would be reduced to 0 hit points or less by damage in combat (from a weapon or other blow, not a spell or special ability), she can attempt to roll with the damage. She makes a Reflex saving throw (DC = damage dealt) and, if successful, takes only half damage from the blow. She must be aware of the attack and able to react to it in order to execute her defensive roll. If she is in a situation that would deny her any Dexterity bonus to AC, she can't attempt a defensive roll.	KEY:Shadowdancer ~ Defensive Roll																										SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Improved Uncanny Dodge	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Extraordinary.Uncanny Dodge	VISIBLE:YES	DESC:At 5th level, a shadowdancer can no longer be flanked, since she can react to opponents on opposite sides of her as easily as she can react to a single attacker. This defense denies rogues the ability to use flank attacks to sneak attack the shadowdancer. The exception to this defense is that a rogue at least four levels higher than the shadowdancer can flank her (and thus sneak attack her). If a character gains uncanny dodge (see above) from a second class (such as barbarian or rogue), the character automatically gains improved uncanny dodge, and the levels from those classes stack to determine the minimum rogue level required to flank the character.	KEY:Shadowdancer ~ Improved Uncanny Dodge																										SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Slippery Mind	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:This ability, gained at 7th level, represents a shadowdancer's ability to wriggle free from magical effects that would otherwise control or compel her. If a shadowdancer is affected by an enchantment and fails her saving throw, 1 round later she can attempt her saving throw again. She only gets this one extra chance to succeed at her saving throw. If it fails as well, the spell's effects occur normally.	KEY:Shadowdancer ~ Slippery Mind																										SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Improved Evasion	CATEGORY:Special Ability	TYPE:ClassFeatures.ShadowdancerClassFeatures.SpecialQuality.Extraordinary.Evasion	VISIBLE:YES	DESC:This ability, gained at 10th level, works like evasion (see above). A shadowdancer takes no damage at all on successful saving throws against attacks that allow a Reflex saving throw for half damage (breath weapon, fireball, and so on). What's more, she takes only half damage even if she fails her saving throw, since her reflexes allow her to get out of harm's way with incredible speed.	KEY:Shadowdancer ~ Improved Evasion																										SORTKEY:Class_Shadowdancer	SOURCEPAGE:DMG	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ThaumaturgistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Thaumaturgists gain no proficiency with any weapon or armor.	KEY:Thaumaturgist ~ Weapon and Armor Proficiency																										SORTKEY:Class_Thaumaturgist	SOURCEPAGE:DMG	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.ThaumaturgistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a new thaumaturgist level is gained, the character gains new spells per day as if he had also gained a level in whatever spellcasting class he belonged to before he added the prestige class. He does not, however, gain any other benefit a character of that class would have gained (bonus metamagic or item creation feats, bard or assassin abilities, and so on). This essentially means that he adds the level of thaumaturgist to the level of whatever other spellcasting class the character has, then determines spells per day and caster level accordingly. If a character had more than one spellcasting class before he became a thaumaturgist, he must decide to which class he adds each level of thaumaturgist for the purpose of determining spells per day.	KEY:Thaumaturgist ~ Spells per Day																										SORTKEY:Class_Thaumaturgist	SOURCEPAGE:DMG	
Improved Ally	CATEGORY:Special Ability	TYPE:ClassFeatures.ThaumaturgistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A thaumaturgist is adept at convincing creatures from other planes to do his bidding. When a thaumaturgist casts a planar ally spell (including the lesser and greater versions), he makes a Diplomacy check to convince the creature to aid him for a reduced payment. If the thaumaturgist's Diplomacy check adjusts the creature's attitude to helpful (see Influencing NPC Attitudes, page 72 of the Player's Handbook), the creature will work for 50%% of the standard fee, as long as the task is one that is not against its nature. For example, a 1st-level thaumaturgist negotiating with an initially friendly planar ally that gets a Diplomacy check result of 15 can convince a 6 HD creature to perform a 7- hour task for only 1,500 gp per hour (a 6 HD creature would ordinarily ask for 3,000 gp per hour). The thaumaturgist's improved ally class feature only works when the planar ally shares at least one aspect of alignment with the thaumaturgist. A thaumaturgist can have only one such ally at a time, but he may bargain for tasks from other planar allies normally.	KEY:Thaumaturgist ~ Improved Ally																										SORTKEY:Class_Thaumaturgist	SOURCEPAGE:DMG	
Augment Summoning	CATEGORY:Special Ability	TYPE:ClassFeatures.ThaumaturgistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd level, a thaumaturgist gains the Augment Summoning feat (see page 89 of the Player's Handbook).	KEY:Thaumaturgist ~ Augment Summoning																		ABILITY:FEAT|VIRTUAL|Augment Summoning								SORTKEY:Class_Thaumaturgist	SOURCEPAGE:DMG	
Extended Summoning	CATEGORY:Special Ability	TYPE:ClassFeatures.ThaumaturgistClassFeatures.SpecialQuality.Metamagic	VISIBLE:YES	DESC:At 3rd level and higher, all spells from the summoning subschool that the thaumaturgist casts have their durations doubled, as if the Extend Spell feat had been applied to them. The levels of the summoning spells don't change, however. This ability stacks with the effect of the Extend Spell feat, which does change the spell's level.	KEY:Thaumaturgist ~ Extended Summoning																		ADDSPELLLEVEL:0								SORTKEY:Class_Thaumaturgist	SOURCEPAGE:DMG	
Contingent Summoning	CATEGORY:Special Ability	TYPE:ClassFeatures.ThaumaturgistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 4th-level thaumaturgist can prepare a summoning or calling spell ahead of time to be triggered by some other event. This functions as described for the contingency spell, including having the thaumaturgist cast the summoning or calling spell beforehand. The spell is cast instantly when the trigger event occurs. For example, a thaumaturgist could use the contingent conjuration ability to summon a barbed devil the next time he is attacked, or call a ghaele eladrin to act as messenger if the king falls ill. The conditions needed to bring the spell into effect must be clear, although they can be general. If complicated or convoluted condition as are prescribed, the contingent conjuration may fail when triggered. The conjuration spell occurs based solely on the stated conditions, regardless of whether the thaumaturgist wants it to, although most conjurations can be dismissed normally. A thaumaturgist can have only one contingent conjuration active at a time.	KEY:Thaumaturgist ~ Contingent Summoning																										SORTKEY:Class_Thaumaturgist	SOURCEPAGE:DMG	
Planar Cohort	CATEGORY:Special Ability	TYPE:ClassFeatures.ThaumaturgistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 5th-level thaumaturgist can use any of the planar ally spells to call a creature to act as his cohort. The called creature serves loyally and well as long as the thaumaturgist continues to advance a cause important to the creature. For example, a 5th-level thaumaturgist could use planar ally to call a bralani eladrin to act as his cohort. As long as the thaumaturgist undertakes quests and missions to fight evil and uphold good, the eladrin will loyally serve. To call a planar cohort, the thaumaturgist must cast the relevant spell, paying the XP costs normally. It takes an offering of 1,000 gp x the HD of the creature to convince it to serve as a planar cohort, and the improved ally class feature can't be used to reduce or eliminate this cost. The planar cohort can't have more Hit Dice than the thaumaturgist has, and must have an ECL no higher than the thaumaturgist's character level -2. A bralani eladrin has an ECL of 11 (6 Hit Dice and +5 level adjustment), so it might serve as a planar cohort to an 8th-level cleric/ 5th-level thaumaturgist (character level 13th). A thaumaturgist can have only one planar cohort at a time, but he can continue to make agreements with other called creatures normally. A planar cohort replaces a thaumaturgist's existing cohort, if he has one by virtue of the Leadership feat (page 106).	KEY:Thaumaturgist ~ Planar Cohort																										SORTKEY:Class_Thaumaturgist	SOURCEPAGE:DMG	
																																	
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.BarbarianClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Barbarian ~ Epic Feat				DEFINE:BarbarianEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|BarbarianEpicFeat	BONUS:VAR|BarbarianEpicFeat|(BarbarianLVL-20)/4																SORTKEY:Class_Barbarian	SOURCEPAGE:DMG	
CATEGORY=Special Ability|Bardic Music ~ Inspire Courage.MOD	BONUS:VAR|InspireCourageBonus|max(((BardLVL-20)/6),0)|TYPE=Epic																																
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.BardClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Bard ~ Epic Feat				DEFINE:BardEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|BardEpicFeat	BONUS:VAR|BardEpicFeat|(BardLVL-20)/3																SORTKEY:Class_Bard	SOURCEPAGE:DMG	
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.ClericClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Cleric ~ Epic Feat				DEFINE:ClericEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|ClericEpicFeat	BONUS:VAR|ClericEpicFeat|(ClericLVL-20)/3																SORTKEY:Class_Cleric	SOURCEPAGE:DMG	
CATEGORY=Special Ability|Druid ~ Wild Shape.MOD	BONUS:VAR|WildShapeTimes|max(((DruidWildShapeLVL-18)/4),0)|TYPE=Epic																																
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.DruidClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Druid ~ Epic Feat				DEFINE:DruidEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|DruidEpicFeat	BONUS:VAR|DruidEpicFeat|(DruidLVL-20)/4																SORTKEY:Class_Druid	SOURCEPAGE:DMG	
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.FighterClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Fighter ~ Epic Feat				DEFINE:FighterEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|FighterEpicFeat	BONUS:VAR|FighterEpicFeat|(FighterLVL-20)/2																SORTKEY:Class_Fighter	SOURCEPAGE:DMG	
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.MonkClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Monk ~ Epic Feat				DEFINE:MonkEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|MonkEpicFeat	BONUS:VAR|MonkEpicFeat|(MonkLVL-20)/5																SORTKEY:Class_Monk	SOURCEPAGE:DMG	
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.PaladinClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Paladin ~ Epic Feat				DEFINE:PaladinEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|PaladinEpicFeat	BONUS:VAR|PaldinEpicFeat|(PaladinLVL-20)/3																SORTKEY:Class_Paladin	SOURCEPAGE:DMG	
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.RangerClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Ranger ~ Epic Feat				DEFINE:RangerEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|RangerEpicFeat	BONUS:VAR|RangerEpicFeat|(RangerLVL-20)/3																SORTKEY:Class_Ranger	SOURCEPAGE:DMG	
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.RogueClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Rogue ~ Epic Feat				DEFINE:RogueEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|RogueEpicFeat	BONUS:VAR|RogueEpicFeat|(RogueLVL-20)/4																SORTKEY:Class_Rogue	SOURCEPAGE:DMG	
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.SorcererClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Sorcerer ~ Epic Feat				DEFINE:SorcererEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|SorcererEpicFeat	BONUS:VAR|SorcererEpicFeat|(SocererLVL-20)/3																SORTKEY:Class_Sorcerer	SOURCEPAGE:DMG	
Epic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES		KEY:Wizard ~ Epic Feat				DEFINE:WizardEpicFeat|0					BONUS:ABILITYPOOL|Epic Feat|WizardEpicFeat	BONUS:VAR|WizardEpicFeat|(WizardLVL-20)/3																SORTKEY:Class_Wizard	SOURCEPAGE:DMG	
