SOURCELONG:Draconomicon	SOURCESHORT:Drac	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-11																													
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
CATEGORY=Internal|Race Traits ~ Dragon (Rust).MOD														BONUS:STAT|INT|-4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1			BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9			BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Rust).MOD																				BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9			BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Rust).MOD														BONUS:STAT|CHA|-4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1			BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9			BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Rust).MOD				SR:DragonSpellResistance										BONUS:VAR|DragonSpellResistance|13|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Rust).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Rust).MOD				DR:0/Chaotic																		BONUS:MISC|DR|Chaotic|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Chaotic|5|PREVARGTEQ:DragonAgeCategory,11								
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonRustDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A rust dragon has two breath weapons: a line of acid or a cone of reddish-brown liquid that instantly corrodes and destroys any metal it touches. Attended and magical metals receive Reflex saves to avoid this effect, but any metal is susceptible: iron, steel, silver, gold, even mithral and adamantine. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Rust Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|4|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonRustDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Rust Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Metal Resistance	CATEGORY:Special Ability	TYPE:TrueDragonRustDragonRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A rust dragon is resistant to attacks from metal weapons. Against weapons whose damage-dealing part is metal (a blade, metal point, arrowhead, or even mace head), a rust dragon has damage reduction equal to what a rust dragon two age categories older than itself has. Wyrm and great wyrm rust dragons have damage reduction 20/magic and 10/chaotic against metal weapons, and lesser weapons corrode when used against them (see Rusting Scales, below).	KEY:Dragon (Rust Dragon) ~ Metal Resistance																											SOURCEPAGE:Drac
Rusting Bite	CATEGORY:Special Ability	TYPE:TrueDragonRustDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A rust dragon that makes a successful bite attack causes metal armor worn by the target creature to corrode, falling to pieces and becoming useless immediately. A dragon can also use its bite attack to target a weapon or other metal object, of course. The size of the object is immaterial: a full suit of armor rusts away as quickly as a sword. Magic metal items are allowed Reflex saves against a DC equal to the dragon's breath weapon save DC.	KEY:Dragon (Rust Dragon) ~ Rusting Bite	DESC:Reflex DC %1.|RustingBiteDC			DEFINE:RustingBiteDC|0					BONUS:VAR|RustingBiteDC|DefaultDCCha	BONUS:VAR|RustingBiteDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Rusting Bite)								ABILITY:Ability Focus|AUTOMATIC|Rusting Bite									SOURCEPAGE:Drac
Rusting Scales	CATEGORY:Special Ability	TYPE:TrueDragonRustDragonRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A metal weapon with less than a +5 enhancement bonus that hits a wyrm or great wyrm rust dragon corrodes and is destroyed immediately, with no saving throw. A +5 weapon deals damage normally, but then must succeed on a Reflex save (DC equal to the dragon's breath weapon save DC) or rust away.	KEY:Dragon (Rust Dragon) ~ Rusting Scales	DESC:Reflex DC %1.|RustingScalesDC			DEFINE:RustingScalesDC|0					BONUS:VAR|RustingBiteDC|10+(DragonLVL/2)+CON	BONUS:VAR|RustingScalesDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Rusting Scales)								ABILITY:Ability Focus|AUTOMATIC|Rusting Scales									SOURCEPAGE:Drac
Wall of Iron	CATEGORY:Special Ability	TYPE:TrueDragonRustDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Rust Dragon) ~ Wall of Iron																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Wall of Iron									SOURCEPAGE:Drac
Acid Fog	CATEGORY:Special Ability	TYPE:TrueDragonRustDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Rust Dragon) ~ Acid Fog																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Acid Fog									SOURCEPAGE:Drac
Repel Metal or Stone	CATEGORY:Special Ability	TYPE:TrueDragonRustDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Rust Dragon) ~ Repel Metal or Stone																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Repel Metal or Stone									SOURCEPAGE:Drac
																																
Race Traits ~ Dragon (Styx)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Planar Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-2)/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Styx Dragon) ~ Breath Weapon|Dragon (Styx Dragon) ~ Amphibious|Dragon (Styx Dragon) ~ Constrict|Dragon (Styx Dragon) ~ Improved Grab|Dragon (Styx Dragon) ~ Disease|Immunity to Poison|Immunity to Disease|Dragon (Styx Dragon) ~ Styx Adaptation	ABILITY:Special Ability|AUTOMATIC|Dragon (Styx Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,2		ABILITY:Special Ability|AUTOMATIC|Dragon (Styx Dragon) ~ Curse Water|Dragon (Styx Dragon) ~ Fog Cloud|PREVARGTEQ:DragonAgeCategory,4		ABILITY:Special Ability|AUTOMATIC|Dragon (Styx Dragon) ~ Deeper Darkness|Dragon (Styx Dragon) ~ Stinking Cloud|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Styx Dragon) ~ Hold Monster|Dragon (Styx Dragon) ~ Mind fog|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Styx Dragon) ~ Control Water|Dragon (Styx Dragon) ~ Feeblemind|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Styx Dragon) ~ Horrid Wilting|Dragon (Styx Dragon) ~ Summon Monster VIII|PREVARGTEQ:DragonAgeCategory,12							
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD														BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,12							
#LevelAdj																																
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD														BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,3	BONUS:VAR|DragonLevelAdjustment|6|PREVAREQ:DragonAgeCategory,4															
#size																																
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD														BONUS:VAR|DragonSizeGroup|2|TYPE=Base																		
#stats														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD														BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD															BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD															BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD															BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD				SR:DragonSpellResistance										BONUS:VAR|DragonSpellResistance|13|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,3	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|1		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Styx).MOD				DR:0/Good																		BONUS:MISC|DR|Good|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Good|5|PREVARGTEQ:DragonAgeCategory,11								
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A Styx dragon has two types of breath weapon, a line of acid that persists for 3 rounds (dealing half damage on the second round and one-quarter damage on the third round), or a cone of stupefying gas. Creatures within the cone must succeed on a Fortitude save or take 1 point of Intelligence damage per age category of the dragon. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponLine	KEY:Dragon (Styx Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|6|TYPE=Base	BONUS:VAR|BreathWeaponDice|(-1)*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Styx Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Amphibious	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Although Styx dragons are aquatic, they can survive indefinitely on land.	KEY:Dragon (Styx Dragon) ~ Amphibious																											SOURCEPAGE:Drac
Constrict	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.Extraordinary.Constrict	VISIBLE:YES	DESC:With a successful grapple check, a Styx dragon can crush a grabbed opponent, dealing twice its tail blade damage as bludgeoning damage.	KEY:Dragon (Styx Dragon) ~ Constrict																											SOURCEPAGE:Drac
Disease	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Any creature hit by a Styx dragon's bite or tail attack must succeed on a Fortitude save (DC equal to that of the dragon's breath weapon save DC) or contract Stygian wasting. The symptoms of the disease include flesh rotting away and hair falling out. The incubation period is 1 day, and the disease deals 1d6 points of Charisma damage. A victim must make three successful Fortitude saves in a row to recover from Stygian wasting (see Disease, page 292 of the Dungeon Master's Guide).	KEY:Dragon (Styx Dragon) ~ Disease	DESC:Fortitude DC %1.|DiseaseDC			DEFINE:DiseaseDC|0					BONUS:VAR|DiseaseDC|DefaultDCCon	BONUS:VAR|DiseaseDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Disease)								ABILITY:Ability Focus|AUTOMATIC|Disease									SOURCEPAGE:Drac
Improved Grab	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, a Styx dragon must hit a creature that is at least one size category smaller than itself with its tail blade attack. If it gets a hold, it can constrict in the same round. It can also attempt to start a grapple as a free action without provoking an attack of opportunity.	KEY:Dragon (Styx Dragon) ~ Improved Grab																											SOURCEPAGE:Drac
Curse Water	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Styx Dragon) ~ Curse Water																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=DragonAgeCaterogy|Curse Water									SOURCEPAGE:Drac
Control Water	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Styx Dragon) ~ Control Water																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Control Water									SOURCEPAGE:Drac
Deeper Darkness	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Styx Dragon) ~ Deeper Darkness																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Deeper Darkness									SOURCEPAGE:Drac
Fog Cloud	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Styx Dragon) ~ Fog Cloud																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Fog Cloud									SOURCEPAGE:Drac
Feeblemind	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Styx Dragon) ~ Feeblemind																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Feeblemind									SOURCEPAGE:Drac
Hold Monster	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Styx Dragon) ~ Hold Monster																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Hold Monster									SOURCEPAGE:Drac
Horrid Wilting	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Styx Dragon) ~ Horrid Wilting																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Horrid Wilting									SOURCEPAGE:Drac
Mind Fog	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Styx Dragon) ~ Mind Fog																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Mind Fog									SOURCEPAGE:Drac
Stinking Cloud	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Styx Dragon) ~ Stinking Cloud																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Stinking Cloud									SOURCEPAGE:Drac
Styx Adaptation	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Styx dragons are immune to the harmful effects of the River Styx, and they can breathe Water.	KEY:Dragon (Styx Dragon) ~ Styx Adaptation																											SOURCEPAGE:Drac
Summon Monster VIII	CATEGORY:Special Ability	TYPE:TrueDragonStyxDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per day, a great wyrm Styx dragon can summon a fiendish giant squid, 1d3 fiendish giant octopi or Large tojanidas, or 1d4+1 Large water elementals, Huge fiendish sharks, or fiendish giant crocodiles. Aside from the monsters available, this ability is identical to summon monster VIII. Caster level 15th.	KEY:Dragon (Styx Dragon) ~ Summon Monster VIII																											SOURCEPAGE:Drac
																																
Race Traits ~ Dragon (Tarterian)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Planar Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-5)/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Tarterian Dragon) ~ Breath Weapon|Dragon (Tarterian Dragon) ~ Frightful Presence|Dragon (Tarterian Dragon) ~ Force Resistance|Dragon (Tarterian Dragon) ~ Strength of Will|Dragon (Tarterian Dragon) ~ Freedom of Movement					ABILITY:Special Ability|AUTOMATIC|Dragon (Tarterian Dragon) ~ Otiluke's Resilient Sphere|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Tarterian Dragon) ~ Maze|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Tarterian Dragon) ~ Forcecage|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Tarterian Dragon) ~ Imprisonment|PREVARGTEQ:DragonAgeCategory,12							
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD														BONUS:MISC|CR|5|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,12							
#LevelAdj																																
